,BA_spead,last_traded_price,Smart_price,Liquidity_imb,market_cost,remained_shares,remained_time,reward,order_type,is_buy,premium,obj_price,base_price,executed,done
9250,0.010000000000019327,0.1737,0.17370426666666666,-0.071,0.001593389999999971,3.0,5.0,0.0,Type.LIMIT_BUY,True,0.09000000357627869,173.61999999642373,173.71,0,False
9251,0.009999999999990905,0.17371,0.17371192771084337,-0.035,0.0015934799999999143,3.0,4.0,0.0,Type.LIMIT_BUY,True,0.09000000357627869,173.62999999642372,173.72,0,False
9252,0.009999999999990905,0.17373,0.173725,0.011,0.0015935699999999429,3.0,3.0,0.0,Type.LIMIT_BUY,True,0.05999999865889549,173.6700000013411,173.73,0,False
9253,0.009999999999990905,0.173725,0.1737224,-0.012,0.0015935699999999429,3.0,2.0,0.0,Type.LIMIT_BUY,True,0.07000000029802322,173.65999999970197,173.73,0,False
9254,0.009999999999990905,0.17373,0.1737224,-0.012,0.0015935699999999429,3.0,1.0,0.0,Type.LIMIT_BUY,True,0.019999999552965164,173.71000000044702,173.73,0,False
9255,0.009999999999990905,0.173724,0.1737226923076923,-0.011,0.0015935699999999429,3.0,0.0,-0.8999999999999999,Type.MARKET_BUY,True,0.009999999776482582,173.7200000002235,173.73,3,True
9256,0.009999999999990905,0.173724,0.1737226923076923,0.011,0.0020446399999999583,4.0,5.0,0.0,Type.LIMIT_SELL,False,0.10000000149011612,173.82000000149011,173.72,0,False
9257,0.009999999999990905,0.17373,0.17372279999999998,0.01,0.0020446399999999583,4.0,4.0,0.0,Type.LIMIT_SELL,False,0.03999999910593033,173.75999999910593,173.72,0,False
9258,0.010000000000019327,0.17373,0.17373193548387098,-0.007,0.002044759999999883,4.0,3.0,0.0,Type.LIMIT_SELL,False,0.07000000029802322,173.79000000029802,173.72,0,False
9259,0.020000000000010232,0.173733,0.17372487804878048,0.003,0.002004639999999881,4.0,2.0,8.799999821186066,Type.LIMIT_SELL,False,0.019999999552965164,173.73999999955296,173.72,4,True
9260,0.020000000000010232,0.17372800000000002,0.17372577777777778,-0.001,0.0021648799999999255,4.0,5.0,0.0,Type.LIMIT_BUY,True,0.09000000357627869,173.6399999964237,173.73,0,False
9261,0.009999999999990905,0.17373,0.1737255882352941,-0.02,0.002124759999999924,4.0,4.0,0.0,Type.LIMIT_BUY,True,0.07000000029802322,173.65999999970197,173.73,0,False
9262,0.009999999999990905,0.17373,0.1737255882352941,-0.02,0.002124759999999924,4.0,3.0,0.0,Type.LIMIT_BUY,True,0.03999999910593033,173.69000000089406,173.73,0,False
9263,0.010000000000019327,0.17373,0.17373151515151514,-0.004,0.002124879999999962,4.0,2.0,0.0,Type.LIMIT_BUY,True,0.019999999552965164,173.72000000044704,173.74,0,False
9264,0.010000000000019327,0.17373,0.1737331111111111,0.002,0.002124879999999962,4.0,1.0,4.799999910593033,Type.LIMIT_BUY,True,0.009999999776482582,173.73000000022353,173.74,4,True
9265,0.010000000000019327,0.17373,0.17373347826086957,-0.011,0.002555949999999854,5.0,5.0,0.0,Type.LIMIT_SELL,False,0.07000000029802322,173.80000000029798,173.72999999999996,0,False
