,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_5_p,bid_4,bid_4_p,bid_3,bid_3_p,bid_2,bid_2_p,bid_1,bid_1_p,ask_1_p,ask_1,ask_2_p,ask_2,ask_3_p,ask_3,ask_4_p,ask_4,ask_5_p,ask_5,Bid_depth,Ask_depth
24,284.1791905976047,4.904290835838765e-05,-0.17976605892181396,1.0,3950.83320274451,26.00000000000051,0.0,99.93,1300.0,0.5,418.0,9998398253.86,0.1,26.0,99.73,50.0,99.74,40.0,99.77,8.0,99.79,21.0,99.88,99.98,80.0,100.21,36.0,100.22,17.0,100.23,100.0,100.24,40.0,14.0,18.0
25,284.12844514305925,5.0000002374872565e-05,0.5183569192886353,-1.0,3950.83320274451,27.499999999993463,0.17272727272727273,99.88,-3700.0,0.6727272727272727,385.0,9997399953.86,0.06,50.0,99.74,50.0,99.75,40.0,99.77,8.0,99.79,28.0,99.85,99.91,1.0,99.93,50.0,99.94,42.0,99.98,80.0,100.21,36.0,16.0,18.0
26,284.9013763338389,4.999999873689376e-06,-0.7692312002182007,0.7875442504882812,3960.23745981647,19.50000000000074,0.12560386473429952,99.925,-3700.0,0.6256038647342995,414.0,9997399966.66,0.03,50.0,99.75,40.0,99.77,8.0,99.79,28.0,99.85,26.0,99.91,99.94,29.0,99.98,80.0,100.21,36.0,100.22,17.0,100.23,100.0,17.0,21.0
27,288.12301342007225,2.9167349566705525e-05,1.0,0.7504065036773682,4007.66583809929,36.99999999996635,0.14663461538461542,99.94,-2700.0,0.6466346153846154,416.0,9997499867.5,0.08,50.0,99.75,40.0,99.77,8.0,99.79,28.0,99.85,7.0,99.9,99.98,90.0,100.21,36.0,100.22,17.0,100.23,100.0,100.24,40.0,18.0,19.0
28,290.07385823484054,2.312198375875596e-05,0.752122163772583,1.0,4031.59999863205,3.500000000035186,0.8177083333333333,99.98,-4500.0,1.3177083333333333,192.0,9997309890.36,0.06,40.0,99.77,8.0,99.79,28.0,99.85,7.0,99.9,1.0,99.95,100.01,6.0,100.02,26.0,100.09,23.0,100.21,36.0,100.22,17.0,18.0,18.0
29,286.3998204985305,5.0000002374872565e-05,-0.03233075141906738,1.0,3987.96669884323,57.000000000020634,0.5909090909090908,100.04,-6800.0,1.0909090909090908,264.0,9996789487.08,0.06,28.0,99.85,7.0,99.9,1.0,99.95,17.0,100.0,29.0,100.01,100.07,6.0,100.09,23.0,100.21,36.0,100.22,17.0,100.23,100.0,19.0,20.0
30,284.24139168716096,2.6000147045124322e-05,0.9184882640838623,0.6698970794677734,3970.47021997367,131.49999999999125,1.0613207547169812,100.04,-5900.0,1.5613207547169812,212.0,9996709436.08,0.04,1.0,99.95,42.0,99.97,17.0,100.0,29.0,100.01,17.0,100.02,100.06,1.0,100.07,48.0,100.08,8.0,100.09,23.0,100.14,26.0,21.0,19.0
31,284.86058066897516,4.999999873689376e-06,1.0,0.2922494411468506,3962.69400714276,33.99999999996908,0.430939226519337,100.04,-5500.0,0.930939226519337,362.0,9996739431.52,0.04,1.0,99.95,42.0,99.97,54.0,100.0,75.0,100.01,13.0,100.02,100.06,6.0,100.07,48.0,100.08,8.0,100.09,65.0,100.12,50.0,23.0,22.0
32,275.1487909687542,2.2652317056781612e-05,-1.0,0.586259126663208,3825.980783365,24.499999999977717,0.2861271676300578,100.065,-8900.0,0.2138728323699422,346.0,9997873552.08,0.05,42.0,99.97,54.0,100.0,75.0,100.01,13.0,100.02,7.0,100.04,100.09,26.0,100.12,50.0,100.14,26.0,100.21,36.0,100.22,17.0,23.0,23.0
33,285.9584929190103,1.4396737242350355e-05,-0.526986837387085,-0.15771573781967163,3982.01984013166,64.49999999994134,0.2516778523489933,100.07,-8900.0,0.2483221476510067,298.0,9998153676.18,0.04,75.0,100.01,13.0,100.02,50.0,100.03,7.0,100.04,10.0,100.05,100.09,14.0,100.12,50.0,100.14,26.0,100.21,36.0,100.22,17.0,20.0,17.0
34,283.40495464251944,7.204648227343569e-06,0.40532565116882324,1.0,3950.04672145617,88.99999999991905,0.18604651162790697,100.085,-8200.0,0.313953488372093,258.0,9998223668.22,0.01,50.0,100.03,7.0,100.04,10.0,100.05,5.0,100.07,28.0,100.08,100.09,22.0,100.12,50.0,100.14,33.0,100.21,36.0,100.22,17.0,22.0,17.0
35,295.55183936573815,2.0062394469277933e-05,0.17955613136291504,0.2200171947479248,4111.88468136176,41.00000000007924,0.30528846153846156,100.09,-8200.0,0.19471153846153846,416.0,9998563777.66,0.02,54.0,100.0,75.0,100.01,13.0,100.02,46.0,100.03,53.0,100.08,100.1,53.0,100.12,36.0,100.14,33.0,100.21,36.0,100.22,17.0,19.0,11.0
36,289.4467796573358,5.0000002374872565e-05,-0.8536785244941711,-1.0,4037.00000175585,107.0000000002068,0.30810234541577824,100.085,-9100.0,0.19189765458422176,469.0,9998383451.9,0.03,54.0,100.0,75.0,100.01,13.0,100.02,46.0,100.03,52.0,100.07,100.1,53.0,100.12,86.0,100.13,21.0,100.14,33.0,100.21,36.0,18.0,12.0
37,287.7784176742584,4.999999873689376e-06,-1.0,-0.16616326570510864,4007.7274856192,66.00000000012756,0.3258064516129032,100.08,-8200.0,0.17419354838709677,465.0,9998563519.34,0.04,54.0,100.0,75.0,100.01,13.0,100.02,46.0,100.03,41.0,100.06,100.1,60.0,100.12,86.0,100.13,21.0,100.14,33.0,100.21,36.0,18.0,13.0
38,283.2918948770891,1.789926682249643e-05,-0.14784681797027588,0.5946545600891113,3941.44700934732,40.99999999996271,0.24744897959183676,100.09,-6400.0,0.25255102040816324,392.0,9998743548.78,0.06,54.0,100.0,75.0,100.01,13.0,100.02,46.0,100.03,23.0,100.06,100.12,74.0,100.13,21.0,100.14,33.0,100.21,36.0,100.22,17.0,18.0,13.0
39,259.33269950765134,5.0000002374872565e-05,-0.8728893995285034,1.0,3607.33457525875,33.99999999994918,0.14094955489614241,100.085,-4200.0,0.3590504451038576,337.0,9998963124.62,0.11,42.0,99.97,54.0,100.0,75.0,100.01,23.0,100.02,19.0,100.03,100.14,23.0,100.15,50.0,100.18,5.0,100.2,10.0,100.21,36.0,18.0,12.0
40,263.6524450105405,3.282908073742874e-05,0.2517836093902588,1.0,3667.48417098732,35.00000000000796,0.14207650273224043,100.125,-3200.0,0.35792349726775957,366.0,9999203271.94,0.03,54.0,100.0,75.0,100.01,23.0,100.02,19.0,100.03,34.0,100.11,100.14,28.0,100.15,82.0,100.18,5.0,100.2,10.0,100.21,36.0,17.0,13.0
41,265.07281822937864,1.5930767403915524e-05,-0.2978159189224243,-1.0,3711.65611399167,197.99999999996487,0.1401098901098901,100.075,-3200.0,0.3598901098901099,364.0,9999203312.28,0.09,42.0,99.97,54.0,100.0,75.0,100.01,23.0,100.02,13.0,100.03,100.12,27.0,100.14,28.0,100.15,82.0,100.18,10.0,100.2,10.0,18.0,14.0
42,288.7661040359034,9.467113159189466e-06,-1.0,-1.0,4029.0000000004,116.9999999999817,0.2914798206278027,100.045,600.0,0.2085201793721973,446.0,9999844046.0,0.07,1.0,99.95,42.0,99.97,9.0,99.98,54.0,100.0,135.0,100.01,100.08,32.0,100.11,36.0,100.12,27.0,100.14,28.0,100.15,82.0,17.0,15.0
43,290.22961603566347,1.2665770555031486e-05,0.2685847282409668,-0.7769639492034912,4047.0000000004,102.00000000000671,0.2639198218262806,100.06,-700.0,0.23608017817371937,449.0,9999704107.0,0.1,14.0,99.95,68.0,99.97,9.0,99.98,59.0,100.0,92.0,100.01,100.11,33.0,100.12,27.0,100.14,28.0,100.15,82.0,100.16,37.0,16.0,18.0
44,291.0965618625566,3.6912992072757334e-05,0.9290604591369629,-0.3954606056213379,4047.0000000004,24.49999999999477,0.11419068736141907,100.065,-700.0,0.3858093126385809,451.0,9999274331.0,0.11,12.0,99.96,68.0,99.97,9.0,99.98,59.0,100.0,38.0,100.01,100.12,84.0,100.14,28.0,100.15,106.0,100.16,37.0,100.18,10.0,16.0,17.0
45,289.11202053792664,4.642685962608084e-05,0.24914324283599854,1.0,4016.00000000041,3.0000000000157456,0.03789731051344741,100.12,200.0,0.4621026894865526,409.0,9999003941.0,0.02,68.0,99.97,9.0,99.98,59.0,100.0,20.0,100.01,53.0,100.11,100.13,19.0,100.14,28.0,100.15,106.0,100.16,37.0,100.18,10.0,18.0,16.0
46,290.5802864865166,3.8479141949210316e-05,-0.943825364112854,0.00531613826751709,4037.00000000042,6.500000000012562,0.06756756756756754,100.12,200.0,0.5675675675675675,333.0,9999384397.0,0.02,9.0,99.98,59.0,100.0,20.0,100.01,5.0,100.1,8.0,100.11,100.13,1.0,100.14,78.0,100.15,106.0,100.16,37.0,100.18,10.0,14.0,12.0
47,290.64821187651484,1.1377242117305286e-05,0.9460582733154297,0.8390076160430908,4037.00000000042,0.9999999999990905,0.024940617577197177,100.13,1300.0,0.4750593824228028,421.0,9999274265.0,0.02,68.0,99.97,9.0,99.98,59.0,100.0,15.0,100.01,32.0,100.12,100.14,64.0,100.15,106.0,100.16,48.0,100.18,10.0,100.2,10.0,13.0,12.0
48,290.7530088109381,2.8319771445239894e-05,-1.0,0.09839141368865967,4040.48780487847,13.999999999987267,0.05456570155902002,100.12,1300.0,0.44543429844098,449.0,9998933823.0,0.02,68.0,99.97,9.0,99.98,59.0,100.0,15.0,100.01,15.0,100.11,100.13,11.0,100.14,83.0,100.15,131.0,100.16,48.0,100.18,10.0,14.0,11.0
49,291.8311451077007,4.999999873689376e-06,0.6193593740463257,-0.49606287479400635,4062.07317073212,58.50000000002069,0.03161592505854799,100.065,1300.0,0.468384074941452,427.0,9999033973.0,0.11,12.0,99.96,68.0,99.97,9.0,99.98,59.0,100.0,13.0,100.01,100.12,14.0,100.14,63.0,100.15,131.0,100.16,48.0,100.18,10.0,14.0,11.0
