,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_5_p,bid_4,bid_4_p,bid_3,bid_3_p,bid_2,bid_2_p,bid_1,bid_1_p,ask_1_p,ask_1,ask_2_p,ask_2,ask_3_p,ask_3,ask_4_p,ask_4,ask_5_p,ask_5,Bid_depth,Ask_depth
14,1355.3301383647868,2.7421863705967553e-05,0.19331085681915283,-1.0,18829.0000000001,0.0,1.7893081761006289,101.51,-30700.0,2.289308176100629,159.0,9993248617.0,0.17,37.0,101.28,5.0,101.38,14.0,101.4,49.0,101.45,54.0,101.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
15,1335.5461857142966,2.649483212735504e-05,1.0,1.0,18829.0000000001,1841.9999999996335,1.2410714285714286,101.57,-33300.0,1.7410714285714286,224.0,9992719881.0,0.17,14.0,101.4,49.0,101.45,80.0,101.51,34.0,101.53,47.0,101.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
16,1342.9246666666684,4.899405757896602e-05,0.29157400131225586,-0.5661587715148926,18829.0000000001,1155.0000000004802,1.4466666666666668,101.66,-38100.0,1.9466666666666668,225.0,9991745769.0,0.17,80.0,101.51,34.0,101.53,15.0,101.55,47.0,101.57,49.0,101.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0
17,1322.9776727272786,5.0000002374872565e-05,-0.05378621816635132,0.27380120754241943,18829.0000000001,2997.0000000001137,1.7136363636363638,101.66,-43000.0,2.213636363636364,220.0,9990749011.0,0.17,34.0,101.53,15.0,101.55,47.0,101.57,49.0,101.63,75.0,101.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0
18,1319.5663179039334,4.371251998236403e-05,-1.0,-0.5603666305541992,18829.0000000001,3311.0000000003497,1.8144104803493448,101.73,-47300.0,2.314410480349345,229.0,9989875165.0,0.17,43.0,101.56,47.0,101.57,58.0,101.63,75.0,101.66,6.0,101.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0
19,1319.5904403100808,4.999999873689376e-06,0.1040945053100586,0.26606786251068115,18829.0000000001,3311.0000000003497,1.693798449612403,101.77,-47800.0,2.193798449612403,129.0,9992305595.0,0.17,75.0,101.66,33.0,101.67,5.0,101.68,6.0,101.73,10.0,101.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0
20,1355.2780000000068,2.3226482881000265e-05,0.6065232753753662,1.0,18829.0000000001,0.0,2.05,101.8,-50100.0,2.55,120.0,9991836671.0,0.17,33.0,101.67,5.0,101.68,6.0,101.73,53.0,101.77,23.0,101.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
21,1355.2210434782678,2.027161644946318e-05,-0.2005394697189331,-0.4215453863143921,18829.0000000001,0.0,2.3347826086956522,101.8,-52100.0,2.8347826086956522,115.0,9991429751.0,0.17,5.0,101.68,6.0,101.73,53.0,101.77,28.0,101.78,23.0,101.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
22,1256.060400000006,2.068858884740621e-05,-0.06997311115264893,-1.0,18829.0000000001,9197.000000000093,1.5,101.97,-54100.0,2.0,173.0,9991023051.0,0.17,6.0,101.73,53.0,101.77,48.0,101.78,28.0,101.8,38.0,101.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
23,1255.8573465648915,5.0000002374872565e-05,1.0,-0.14476561546325684,18829.0000000001,9197.000000000093,2.515267175572519,102.05,-59000.0,3.015267175572519,131.0,9990023941.0,0.17,28.0,101.8,47.0,101.84,38.0,101.97,5.0,102.01,13.0,102.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
24,1292.8907362318887,4.477857146412134e-05,0.6440261602401733,-1.0,18829.0000000001,5706.0000000002165,5.86231884057971,102.14,-63400.0,6.36231884057971,69.0,9989127265.0,0.17,38.0,101.97,8.0,101.98,5.0,102.01,13.0,102.05,5.0,102.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
25,1291.5354222222268,3.5202119761379436e-05,1.0,-0.006509840488433838,18829.0000000001,5706.0000000002165,12.63888888888889,102.14,-66800.0,13.13888888888889,36.0,9988432713.0,0.17,8.0,101.98,5.0,102.01,13.0,102.05,5.0,102.12,5.0,102.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
26,1354.7816842105333,4.999999873689376e-06,-0.46860384941101074,-1.0,18829.0000000001,0.0,4.531578947368421,102.14,-67300.0,5.031578947368421,95.0,9988330683.0,0.17,8.0,101.98,5.0,102.01,13.0,102.05,5.0,102.12,64.0,102.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
27,1282.5124848484961,9.941272764990572e-06,0.6718859672546387,1.0,18829.0000000001,6729.999999999617,2.4575757575757575,102.27,-68300.0,2.9575757575757575,165.0,9988126063.0,0.17,64.0,102.14,45.0,102.15,10.0,102.17,20.0,102.26,26.0,102.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
28,1281.978157303382,1.3309238056535833e-05,0.11630487442016602,0.7123154401779175,18829.0000000001,6729.999999999617,5.129213483146067,102.33,-69600.0,5.629213483146067,89.0,9987859836.0,0.17,10.0,102.17,20.0,102.26,26.0,102.27,13.0,102.3,20.0,102.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0
29,1354.9241344537884,1.3508632036973722e-05,1.0,-0.5173698663711548,18829.0000000001,0.0,3.8193277310924367,102.44,-70900.0,4.319327731092437,119.0,9987593973.0,0.17,26.0,102.27,13.0,102.3,20.0,102.33,27.0,102.35,33.0,102.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
30,1355.4928192771154,3.791665949393064e-05,-0.05886948108673096,1.0,18829.0000000001,0.0,0.9759036144578312,102.53,-74600.0,1.4759036144578312,166.0,9989939035.0,0.17,20.0,102.33,27.0,102.35,33.0,102.44,49.0,102.49,37.0,102.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
31,1330.8287336787625,1.596744914422743e-05,-0.47388017177581787,-0.19372105598449707,18829.0000000001,2286.0000000000864,0.8523316062176165,102.61,-76200.0,1.3523316062176165,193.0,9989610987.0,0.17,16.0,102.45,49.0,102.49,37.0,102.53,49.0,102.58,42.0,102.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
32,1330.8936055944116,3.354463478899561e-05,-0.3802213668823242,-0.48173987865448,18829.0000000001,2286.0000000000864,0.5279720279720279,102.61,-79500.0,1.027972027972028,286.0,9988934190.0,0.17,60.0,102.48,49.0,102.49,53.0,102.53,82.0,102.58,42.0,102.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
33,1273.4933052631748,5.0000002374872565e-05,0.17325961589813232,1.0,18829.0000000001,7595.999999999089,0.7894736842105263,102.77,-84400.0,1.2894736842105263,266.0,9987926946.0,0.17,53.0,102.53,82.0,102.58,42.0,102.61,49.0,102.68,40.0,102.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
34,1273.412311111128,2.388967368460726e-05,-1.0,-1.0,18829.0000000001,7595.999999999089,1.1944444444444444,102.92,-86700.0,1.6944444444444444,216.0,9987454250.0,0.17,42.0,102.61,36.0,102.63,49.0,102.68,40.0,102.77,49.0,102.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
35,1355.418917874403,1.6672925994498655e-05,1.0,-0.5699905753135681,18829.0000000001,0.0,1.3454106280193237,102.99,-88300.0,1.8454106280193237,207.0,9987125226.0,0.17,39.0,102.75,40.0,102.77,49.0,102.92,30.0,102.98,49.0,102.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
36,1355.4926263345264,3.388177719898522e-05,-0.6934728622436523,0.11957359313964844,18829.0000000001,0.0,0.9768683274021353,102.99,-91600.0,1.4768683274021353,281.0,9986445360.0,0.17,72.0,102.77,49.0,102.92,48.0,102.96,63.0,102.98,49.0,102.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
37,1355.420500000007,2.720645716181025e-05,1.0,0.8992941379547119,18829.0000000001,0.0,1.3375,102.99,-94200.0,1.8375,240.0,9985909032.0,0.17,54.0,102.92,48.0,102.96,26.0,102.97,63.0,102.98,49.0,102.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
38,1355.388000000007,3.9865153667051345e-05,0.2333827018737793,-0.6451057195663452,18829.0000000001,0.0,1.5,102.99,-98100.0,2.0,240.0,9985106529.0,0.17,54.0,102.92,48.0,102.96,26.0,102.97,63.0,102.98,49.0,102.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0
39,1355.552957264964,4.111253656446934e-05,-0.5221875309944153,-0.7107949256896973,18829.0000000001,0.0,0.6752136752136753,103.02,-102100.0,1.1752136752136753,234.0,9986780797.0,0.17,48.0,102.96,26.0,102.97,63.0,102.98,49.0,102.99,48.0,103.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0
40,1355.5486837606907,4.999999873689376e-06,-0.11221998929977417,-0.7544687390327454,18829.0000000001,0.0,0.6965811965811965,103.02,-102600.0,1.1965811965811965,234.0,9986677877.0,0.17,48.0,102.96,26.0,102.97,63.0,102.98,49.0,102.99,48.0,103.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
41,1355.5776678966859,4.999999873689376e-06,0.07150101661682129,-1.0,18829.0000000001,0.0,0.551660516605166,103.02,-103100.0,1.051660516605166,271.0,9986574987.0,0.17,85.0,102.96,26.0,102.97,63.0,102.98,49.0,102.99,48.0,103.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
42,1355.5401367521438,4.999999873689376e-06,1.0,-1.0,18829.0000000001,0.0,0.7393162393162394,103.11,-103600.0,1.2393162393162394,234.0,9986472092.0,0.17,26.0,102.97,63.0,102.98,49.0,102.99,48.0,103.02,48.0,103.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
43,1355.3443909774505,4.999999873689376e-06,0.36527252197265625,0.06868767738342285,18829.0000000001,0.0,1.718045112781955,103.2,-104100.0,2.218045112781955,133.0,9986368967.0,0.17,5.0,103.01,48.0,103.02,48.0,103.11,10.0,103.14,22.0,103.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
44,1355.283238095245,2.427933577564545e-05,-0.6576364040374756,0.2646583318710327,18829.0000000001,0.0,2.0238095238095237,103.22,-106400.0,2.5238095238095237,126.0,9985894040.0,0.17,48.0,103.11,10.0,103.14,22.0,103.2,23.0,103.21,23.0,103.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0
45,1355.1145306122519,1.198169502458768e-05,-1.0,1.0,18829.0000000001,0.0,2.86734693877551,103.39,-107600.0,3.36734693877551,98.0,9985645904.0,0.17,10.0,103.14,30.0,103.2,23.0,103.21,23.0,103.22,12.0,103.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
46,1354.6090526315859,6.261888302105945e-06,-0.4671827554702759,-0.6794584393501282,18829.0000000001,0.0,5.394736842105263,103.43,-108200.0,5.894736842105263,57.0,9985521908.0,0.17,23.0,103.22,6.0,103.23,5.0,103.28,12.0,103.39,11.0,103.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
