,timestep,Type,Status,Symbol,Size,Executed_size,Price,Executed Price,ID
0,2023-10-30 23:09:03.812258,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.94,100.00103333333333,bebad429-a5d7-4d02-b429-16a4b01c9ace
1,2023-10-30 23:09:04.814166,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.94,99.99559999999998,36a9f68f-ca08-494e-8a91-a675ae3f9910
2,2023-10-30 23:09:05.815736,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.81,99.97773333333335,a01a9770-2c07-4ef9-9c24-67e8e58e3fcf
3,2023-10-30 23:09:06.817623,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.94,99.96379999999999,7f2ee17c-4aa8-4b55-8632-906a69876256
4,2023-10-30 23:09:07.819313,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.82000000000001,99.9073,0a5e098c-b5be-40cc-b676-48b53ebce30b
5,2023-10-30 23:15:48.918993,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.03,100.04010000000001,66378c9a-5fbe-4ce6-b61a-e66bd77d3b19
6,2023-10-30 23:15:49.920532,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.03,100.03389999999999,65ff6bfa-691f-4595-be23-89c8b81ac53a
7,2023-10-30 23:15:50.922064,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.99000000000001,100.02796666666667,c77bcabf-0273-4ca0-bbc2-c00466f5bd96
8,2023-10-30 23:15:51.922799,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.0,100.01409999999998,373545b7-10b7-468b-8274-873126214d93
9,2023-10-30 23:15:52.924280,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,99.9963,7662a8dd-8179-4cd5-9489-bc2df593576a
10,2023-10-30 23:22:34.023667,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.01,100.0294,efb3238d-8f00-4393-a42f-2fc300ec0545
11,2023-10-30 23:22:35.025524,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.87,100.00806666666666,673f2e7a-b381-447c-b2d6-4f048934c24a
12,2023-10-30 23:22:36.026936,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.02,100.0231,58a713a7-1616-46a7-8af0-3f65216e0f4b
13,2023-10-30 23:22:37.028770,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.01,100.01,6705fb66-97ac-495d-b659-804475ec03aa
14,2023-10-30 23:22:38.030631,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,99.98999999999998,95acaa42-57b3-42d8-a95b-12652a79ae37
15,2023-10-30 23:29:19.132583,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.03,100.03400000000002,fa9b6d9d-84a8-4ae0-804d-30b31e0a45eb
16,2023-10-30 23:29:20.134354,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.0,100.00389999999999,fcfd06d8-2e5c-4e19-b765-3db225606f0f
17,2023-10-30 23:29:21.135866,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,99.98893333333334,7d607d7c-4910-4e8c-9522-b0520e89a089
18,2023-10-30 23:29:22.137386,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.85000000000001,99.98000000000002,5c74c01f-c36d-433d-9d73-978100d36f85
19,2023-10-30 23:29:23.138682,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.84,99.97000000000001,1960d529-7ff5-48f9-a9d5-70bd4510a7d4
20,2023-10-30 23:36:04.238730,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.95,100.00493333333334,b3e791da-9de2-4f1b-a9e0-513f76c780c4
21,2023-10-30 23:36:05.240632,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.95,100.0035,cd470f75-7e58-4396-9bca-325e8a5a8400
22,2023-10-30 23:36:06.242488,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.91,99.99133333333334,08665bfa-0723-40bb-948a-45e7c2729bc8
23,2023-10-30 23:36:07.244253,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.84,99.98103333333334,90785cba-e6af-41a2-834f-3e7538a3dd6d
24,2023-10-30 23:36:08.246256,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.91,99.97216666666667,a8ec8f43-d840-48ea-a991-3974b78d408a
25,2023-10-30 23:42:49.320879,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,99.9728,5772fb87-394b-4056-a6ca-bf00a1d7c9d7
26,2023-10-30 23:42:50.322448,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.93,99.97166666666666,8737f1ba-f2b2-47e5-a1eb-51bc88291cfe
27,2023-10-30 23:42:51.323934,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,99.97129999999997,37df3e0c-e3f9-405c-b08a-78d1d9c64e10
28,2023-10-30 23:42:52.325597,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.93,99.96026666666666,4f270df0-ce37-4355-8ffb-6477e0083378
29,2023-10-30 23:42:53.328028,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.83,99.95619999999998,5cf255de-89e4-429d-9fab-8c0db05065d9
30,2023-10-30 23:49:34.426668,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,100.01113333333332,27287d7e-7a83-4f02-b089-3ae0a45a3d60
31,2023-10-30 23:49:35.428315,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.94,100.01,ff2e533f-01d9-45fd-a22c-e28da89b5062
32,2023-10-30 23:49:36.429829,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.02,100.02040000000001,22737653-2b7f-42f0-afda-14c5f975d192
33,2023-10-30 23:49:37.431710,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.98,100.00019999999999,29b76b00-b1b7-49c0-aed1-a43143a8d4f4
34,2023-10-30 23:49:38.433363,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,99.99140000000001,5dc5deb8-e695-46e5-96d2-c2b52bb5e1ca
35,2023-10-30 23:56:19.535041,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,99.97139999999999,8d272026-f262-4fd1-92e9-38cb016e0572
36,2023-10-30 23:56:20.536875,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.91,99.93366666666667,5493fa75-9f21-42fc-8b3c-4fe4ef452dd7
37,2023-10-30 23:56:21.538703,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.89,99.93106666666668,d25610db-b69c-4006-a5a0-ede69c6bca2d
38,2023-10-30 23:56:22.540657,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.94,99.94066666666666,8e7c2e61-2e41-4d69-bc9a-91c4ee9e518c
39,2023-10-30 23:56:23.542564,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.87,99.91109999999999,2491cd0f-a564-4c04-8567-5cd38702d608
40,2023-10-31 00:03:04.644662,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.02,100.02000000000001,4a8cc5f3-b807-42f0-bb0d-88e23c31b0b8
41,2023-10-31 00:03:05.646435,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.98,99.99346666666666,484e31cd-40e4-4bd2-9875-89e96d40db98
42,2023-10-31 00:03:06.648393,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.98,99.98506666666668,28a3e0e3-31a2-47d7-a440-0e3b0cc7b81d
43,2023-10-31 00:03:07.650374,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,99.9824,00bdc9d8-b6b7-49dd-b66a-a7b5534e7ea4
44,2023-10-31 00:03:08.652866,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.95,99.9771,160d6040-af4f-4dbc-b3ae-9a88a37783b6
45,2023-10-31 00:09:49.754793,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.0,100.00316666666667,6b36127e-5808-423d-877b-c3c03b4af866
46,2023-10-31 00:09:50.756476,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.93,99.9777,a8a67c62-79b9-4166-a45d-cc0f5190a8b6
47,2023-10-31 00:09:51.761294,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,99.97396666666667,914feb7f-4fcf-4f52-bf3c-bfc009c0187f
48,2023-10-31 00:09:52.762999,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.94,99.95766666666667,c6a6bb30-13f2-4b08-a841-b5b0755e5942
49,2023-10-31 00:09:53.764677,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.9,99.94393333333333,3472a027-c5bb-4934-82f2-d1fa119b2448
50,2023-10-31 00:16:34.862655,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.94,99.98946666666666,c6ba8df7-359f-432a-be40-4ef2b317072b
51,2023-10-31 00:16:35.864191,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.94,99.98000000000002,ab69a083-d7ff-4b7a-9ce1-c8cd49bd0285
52,2023-10-31 00:16:36.865844,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.94,99.97933333333336,2697cf26-0f57-401c-8114-50f44d5f5f5e
53,2023-10-31 00:16:37.867013,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.88,99.97336666666666,b352a6dc-c958-493a-bd89-453d0e693190
54,2023-10-31 00:16:38.868820,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.99000000000001,99.99,96d34b5a-4f10-45ed-a501-cecbd39ab206
55,2023-10-31 00:23:19.967002,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.92,99.9418,5f070670-b2ea-4a7b-98c3-6bb175eb100e
56,2023-10-31 00:23:20.968510,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.84,99.94526666666667,08a3424c-f9df-4c4a-b8a4-34b8b32048de
57,2023-10-31 00:23:21.970367,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.94,99.94423333333333,46ae5dab-9cab-4c5f-ae9d-7be9156783f3
58,2023-10-31 00:23:22.972036,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.91,99.92436666666666,ed30b6e9-e76c-4a85-a190-9411797c9f1b
59,2023-10-31 00:23:23.973854,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.84,99.92479999999999,f4545230-02e1-4e74-8bfd-93efe03fa68e
60,2023-10-31 00:30:05.074770,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,99.97196666666663,afa5b9c7-76fa-4dbd-865f-0742ad6030ca
61,2023-10-31 00:30:06.076319,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.94,99.95306666666666,918fa67a-c110-4302-af57-2d32c837e250
62,2023-10-31 00:30:07.077964,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.92,99.95000000000002,f410aaf5-2d5a-4188-9021-dc4e37d38ac4
63,2023-10-31 00:30:08.079328,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.92,99.94120000000001,dce2c2b5-c438-48b2-9fc9-c4a316d3b5ea
64,2023-10-31 00:30:09.081272,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.86,99.94166666666665,64ec7432-a8a5-49c6-a9cd-34a533154393
