,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_4,bid_3,bid_2,bid_1,ask_1,ask_2,ask_3,ask_4,ask_5
4279,-1.71046600533044,1.4083458154345863e-05,-1.0,-0.7960548996925354,16.526607768202666,597.5000000003022,0.06857670979667282,99.425,-30700.0,0.031423290203327174,541.0,996799512.079995,0.05,6.0,164.0,103.0,3.0,1.0,22.0,88.0,12.0,82.0,60.0
4280,-1.8350603864734991,6.859262066427618e-05,-0.4723662734031677,0.6218774318695068,0.0,450.00000000001705,0.02512077294685991,99.445,-30700.0,0.0748792270531401,414.0,996729904.079995,0.01,6.0,96.0,103.0,1.0,7.0,12.0,88.0,7.0,12.0,82.0
4281,-3.793093167629289,5.662896728608757e-05,-1.0,1.0,24.49428077419725,1203.9999999997603,0.038271604938271614,99.405,-29400.0,0.06172839506172839,486.0,996928839.079995,0.01,117.0,8.0,96.0,31.0,1.0,77.0,55.0,7.0,12.0,82.0
4282,-12.641665221578718,1.1868291039718315e-05,1.0,-1.0,0.0,3114.9999999996935,0.05183044315992293,99.465,-30100.0,0.04816955684007707,519.0,996849285.079995,0.01,32.0,25.0,1.0,20.0,19.0,7.0,12.0,82.0,60.0,261.0
4283,-1.6730414965969826,6.508796650450677e-05,-1.0,1.0,0.0,405.99999999959095,0.05748299319727892,99.525,-31500.0,0.04251700680272109,588.0,996640384.079995,0.01,1.0,20.0,19.0,7.0,13.0,82.0,60.0,261.0,41.0,84.0
4284,-6.11729968944238,2.2171816453919746e-05,0.4484647512435913,-1.0,0.0,1505.0000000003422,0.04409937888198758,99.525,-31700.0,0.055900621118012424,483.0,996600578.079995,0.01,19.0,7.0,31.0,2.0,11.0,8.0,43.0,60.0,261.0,41.0
4285,-1.7298531165021187,4.9726979341357946e-05,-0.32424718141555786,-1.0,-9.014659079097328,321.99999999970714,0.04018691588785047,99.535,-32000.0,0.059813084112149535,535.0,996540849.039995,0.03,19.0,7.0,31.0,7.0,6.0,54.0,261.0,41.0,84.0,25.0
4286,-6.867936297223841,7.312902744160965e-05,1.0,0.37862372398376465,-22.536647697499575,1441.999999999598,0.027374301675977653,99.5,-31500.0,0.07262569832402235,537.0,996570649.959995,0.02,20.0,90.0,19.0,7.0,11.0,31.0,3.0,54.0,261.0,41.0
4287,-5.981247401437811,6.747296720277518e-05,-1.0,-0.528477668762207,-31.55130677660054,1119.9999999998909,0.050877192982456146,99.5,-30800.0,0.04912280701754386,570.0,996819138.859995,0.02,20.0,90.0,19.0,7.0,11.0,24.0,36.0,54.0,268.0,41.0
4288,-5.0303158431097375,8.412157330894843e-05,-0.19406116008758545,-0.7332941293716431,-28.10261355320108,924.000000000035,0.04699646643109541,99.47,-29400.0,0.053003533568904596,566.0,997018056.659994,0.04,102.0,21.0,25.0,20.0,71.0,7.0,54.0,169.0,41.0,56.0
4289,-2.7560487465835055,3.754312638193369e-05,0.9336247444152832,0.13916850090026855,-4.058636316098273,629.9999999998846,0.04382022471910113,99.46,-28600.0,0.056179775280898875,534.0,997137432.559994,0.02,102.0,21.0,25.0,20.0,71.0,16.0,15.0,54.0,169.0,41.0
4290,-6.418526190476998,6.530155224027112e-05,-1.0,-0.7034376263618469,0.0,1581.0000000001992,0.030952380952380953,99.505,-30100.0,0.06904761904761905,420.0,996918582.559994,0.09,21.0,25.0,20.0,71.0,31.0,45.0,85.0,41.0,56.0,25.0
4291,-10.096758955223105,5.209883238421753e-05,-1.0,0.8693258762359619,0.0,2490.999999999809,0.016417910447761183,99.465,-30100.0,0.11641791044776119,335.0,996868792.559994,0.03,21.0,25.0,20.0,4.0,40.0,6.0,48.0,45.0,85.0,41.0
4292,-4.88776156156059,4.999999873689376e-06,-1.0,-0.2698829174041748,0.0,1203.9999999997603,0.023123123123123118,99.465,-30100.0,0.12312312312312312,333.0,996858846.559994,0.03,21.0,25.0,20.0,4.0,38.0,6.0,48.0,45.0,85.0,41.0
4293,-2.217454214196974,4.999999873689376e-06,1.0,0.5295767784118652,-21.982081952901353,301.000000000154,0.01842105263157895,99.485,-30800.0,0.08157894736842106,380.0,996878780.599994,0.05,29.0,20.0,4.0,45.0,20.0,35.0,45.0,85.0,41.0,56.0
4294,-0.040612056737601085,6.463740282924846e-05,1.0,1.0,0.0,6.0000000000030695,0.03262411347517731,99.495,-30900.0,0.0673758865248227,282.0,996868782.599994,0.07,21.0,29.0,20.0,39.0,5.0,21.0,45.0,5.0,41.0,56.0
4295,-2.4995511312212173,6.735393981216475e-05,1.0,-1.0,0.0,615.9999999998761,0.009502262443438922,99.495,-31600.0,0.09049773755656108,221.0,996739526.599994,0.03,25.0,43.0,1.0,12.0,6.0,1.0,39.0,21.0,67.0,6.0
4296,0.01935251604951175,9.999999747378752e-05,-1.0,-1.0,1.822267399100383,7.0000000004426965,0.06859903381642513,99.475,-30900.0,0.03140096618357488,414.0,996878786.259994,0.11,9.0,158.0,21.0,29.0,2.0,1.0,67.0,36.0,50.0,41.0
4297,-2.190436081596084,4.401530168252066e-05,-0.6368152499198914,0.6521298885345459,-20.98299590609895,301.9999999997153,0.046202531645569624,99.455,-30500.0,0.05379746835443038,316.0,996918552.299994,0.05,158.0,21.0,29.0,2.0,3.0,29.0,2.0,1.0,67.0,4.0
4298,-13.629134374999921,4.125537088839337e-05,-0.601805567741394,0.13317954540252686,0.0,3362.999999999981,0.017968750000000006,99.545,-30900.0,0.08203125,256.0,996838984.299994,0.01,29.0,2.0,3.0,4.0,42.0,45.0,4.0,36.0,50.0,41.0
4299,-18.36072152729087,4.2940970160998404e-05,-1.0,-1.0,-21.20008786820108,4290.000000000016,0.06443514644351464,99.495,-30500.0,0.03556485355648536,478.0,996918501.899994,0.09,158.0,21.0,29.0,2.0,71.0,3.0,104.0,4.0,36.0,50.0
4300,-4.790069598712877,2.932489587692544e-05,-1.0,0.5274338722229004,-21.450032950499008,940.9999999996032,0.027536231884057974,99.475,-30200.0,0.07246376811594203,276.0,996948320.999994,0.03,21.0,29.0,2.0,71.0,3.0,81.0,3.0,3.0,59.0,4.0
4301,-1.237297530864823,8.871083264239132e-05,1.0,-1.0,0.0,302.0000000001545,0.028395061728395066,99.46,-31100.0,0.07160493827160494,405.0,996769310.999994,0.06,158.0,21.0,29.0,11.0,104.0,13.0,3.0,3.0,59.0,4.0
4302,-1.4245629619029705,2.2723030269844458e-05,-1.0,0.8088245391845703,-4.233461845800775,302.0000000001545,0.02191435768261965,99.46,-30900.0,0.07808564231738035,397.0,996789200.519994,0.06,158.0,21.0,29.0,11.0,104.0,6.0,2.0,3.0,59.0,4.0
4303,-0.03525345622119816,3.3739815989974886e-05,0.7125561237335205,-0.01083672046661377,0.0,0.0,0.07050691244239632,99.46,-30900.0,0.17050691244239632,217.0,996759377.519994,0.04,29.0,3.0,11.0,92.0,3.0,6.0,6.0,5.0,3.0,59.0
4304,-0.37855438166160843,6.273407052503899e-05,-0.09033721685409546,0.30214083194732666,5.649807231300656,154.49999999985948,0.01414141414141415,99.455,-30600.0,0.08585858585858586,198.0,996918418.819994,0.01,3.0,2.0,92.0,3.0,3.0,29.0,6.0,12.0,5.0,43.0
4305,-0.6279213824283715,9.642977238399908e-05,1.0,0.7569302320480347,0.0,154.49999999985948,0.0043927648578811485,99.455,-30600.0,0.09560723514211886,387.0,996818968.819994,0.01,29.0,3.0,2.0,92.0,13.0,24.0,45.0,131.0,5.0,43.0
4306,-0.4267454831096673,7.613610796397552e-05,1.0,-1.0,18.60765406349674,306.00000000015655,0.049579831932773114,99.445,-30400.0,0.05042016806722689,476.0,996918444.039994,0.01,21.0,29.0,2.0,134.0,8.0,4.0,45.0,131.0,43.0,59.0
4307,0.35884347080865064,6.474829569924623e-05,0.6589169502258301,-0.23457813262939453,22.88612325070062,158.00000000029115,0.06226415094339623,99.44,-29600.0,0.03773584905660377,742.0,997017935.819994,0.02,227.0,21.0,29.0,2.0,152.0,28.0,64.0,45.0,131.0,43.0
