,BA_spead,last_traded_price,Smart_price,Liquidity_imb,market_cost,remained_shares,remained_time,reward,order_type,is_buy,premium,obj_price,base_price,executed,done
9800,0.009999999999990905,0.17396999999999999,0.1739670802919708,-0.092,0.002559399999999954,5.0,2.0,0.0,Type.LIMIT_SELL,False,0.029999999329447746,173.97999999932944,173.95,0,False
9801,0.020000000000010232,0.17396,0.17396050505050506,-0.037,0.00250924999999981,5.0,1.0,0.0,Type.LIMIT_SELL,False,0.05999999865889549,174.0199999986589,173.96,0,False
9802,0.010000000000019327,0.17395500000000003,0.17395666666666668,-0.02,0.0025592499999997644,5.0,0.0,-1.5,Type.MARKET_SELL,False,0.03999999910593033,173.98999999910592,173.95,5,True
9803,0.010000000000019327,0.17395500000000003,0.17395666666666668,0.02,0.002659400000000005,5.0,5.0,0.0,Type.LIMIT_BUY,True,0.029999999329447746,173.93000000067056,173.96,0,False
9804,0.010000000000019327,0.17395,0.17395495652173912,-0.004,0.002659400000000005,5.0,4.0,0.0,Type.LIMIT_BUY,True,0.019999999552965164,173.94000000044704,173.96,0,False
9805,0.010000000000019327,0.17396,0.17395401408450703,-0.031,0.002659400000000005,5.0,3.0,0.0,Type.LIMIT_BUY,True,0.03999999910593033,173.92000000089408,173.96,0,False
9806,0.010000000000019327,0.17396,0.17395508670520232,0.0,0.002659400000000005,5.0,2.0,0.0,Type.LIMIT_BUY,True,0.029999999329447746,173.93000000067056,173.96,0,False
9807,0.010000000000019327,0.17395,0.17395527777777775,0.007,0.002659400000000005,5.0,1.0,0.0,Type.LIMIT_BUY,True,0.029999999329447746,173.93000000067056,173.96,0,False
9808,0.010000000000019327,0.173957,0.1739554054054054,0.012,0.002659400000000005,5.0,0.0,-1.5,Type.MARKET_BUY,True,0.03999999910593033,173.93000000089407,173.97,5,True
9809,0.009999999999990905,0.17396,0.17396387387387388,-0.122,0.0030712799999999445,6.0,5.0,0.0,Type.LIMIT_SELL,False,0.029999999329447746,173.98999999932946,173.96,0,False
9810,0.009999999999990905,0.17396,0.17396396396396396,-0.124,0.0030712799999999445,6.0,4.0,0.0,Type.LIMIT_SELL,False,0.03999999910593033,173.99999999910594,173.96,0,False
9811,0.009999999999990905,0.17396999999999999,0.17396529411764705,-0.156,0.0030712799999999445,6.0,3.0,0.0,Type.LIMIT_SELL,False,0.05999999865889549,174.0199999986589,173.96,0,False
9812,0.009999999999990905,0.17396,0.17396512658227845,-0.151,0.0030712799999999445,6.0,2.0,0.0,Type.LIMIT_SELL,False,0.029999999329447746,173.98999999932946,173.96,0,False
9813,0.009999999999990905,0.17396,0.17396512658227845,-0.151,0.0030712799999999445,6.0,1.0,0.0,Type.LIMIT_SELL,False,0.05000000074505806,174.01000000074507,173.96,0,False
9814,0.009999999999990905,0.17396999999999999,0.17396512658227845,-0.151,0.0030712799999999445,6.0,0.0,-1.7999999999999998,Type.MARKET_SELL,False,0.05000000074505806,174.01000000074507,173.96,6,True
9815,0.009999999999990905,0.17396999999999999,0.17396512658227845,0.151,0.0031914599999998926,6.0,5.0,0.0,Type.LIMIT_BUY,True,0.029999999329447746,173.94000000067055,173.97,0,False
9816,0.009999999999990905,0.17396,0.17396547619047617,0.163,0.0031914599999998926,6.0,4.0,0.0,Type.LIMIT_BUY,True,0.05000000074505806,173.91999999925494,173.97,0,False
9817,0.009999999999990905,0.17396,0.173966,0.1,0.0031914599999998926,6.0,3.0,0.0,Type.LIMIT_BUY,True,0.05000000074505806,173.91999999925494,173.97,0,False
9818,0.009999999999990905,0.17396,0.17396599999999998,0.103,0.0031914599999998926,6.0,2.0,0.0,Type.LIMIT_BUY,True,0.05999999865889549,173.89000000134106,173.94999999999996,0,False
9819,0.009999999999990905,0.17395,0.17394672727272725,-0.006,0.0031910999999997785,6.0,1.0,0.0,Type.LIMIT_BUY,True,0.05000000074505806,173.8999999992549,173.94999999999996,0,False
9820,0.009999999999990905,0.17395,0.17394545454545454,-0.019,0.0031910999999997785,6.0,0.0,-1.7999999999999998,Type.MARKET_BUY,True,0.05999999865889549,173.89000000134106,173.94999999999996,6,True
9821,0.009999999999990905,0.17395,0.1739458064516129,0.015,0.0005118200000000002,1.0,5.0,0.0,Type.LIMIT_SELL,False,0.05000000074505806,173.99000000074506,173.94,0,False
9822,0.009999999999990905,0.17394,0.1739462962962963,0.004,0.0005118200000000002,1.0,4.0,0.0,Type.LIMIT_SELL,False,0.03999999910593033,173.97999999910593,173.94,0,False
9823,0.009999999999990905,0.17395,0.17394630952380952,0.003,0.0005118200000000002,1.0,3.0,0.0,Type.LIMIT_SELL,False,0.07000000029802322,174.01000000029802,173.94,0,False
9824,0.009999999999990905,0.17394,0.173946125,0.007,0.0005118200000000002,1.0,2.0,0.0,Type.LIMIT_SELL,False,0.07000000029802322,174.01000000029802,173.94,0,False
9825,0.009999999999990905,0.173945,0.173946125,0.007,0.0005118200000000002,1.0,1.0,0.0,Type.LIMIT_SELL,False,0.05999999865889549,173.9999999986589,173.94,0,False
9826,0.009999999999990905,0.17395,0.17394651685393256,-0.002,0.0005118200000000002,1.0,0.0,-0.3,Type.MARKET_SELL,False,0.029999999329447746,173.96999999932945,173.94,1,True
9827,0.009999999999990905,0.17395,0.17394651685393256,0.002,0.0005318499999999631,1.0,5.0,0.0,Type.LIMIT_BUY,True,0.05000000074505806,173.89999999925493,173.95,0,False
9828,0.009999999999990905,0.17395,0.17393711538461537,-0.058,0.000531819999999982,1.0,4.0,0.0,Type.LIMIT_BUY,True,0.09000000357627869,173.83999999642373,173.93,0,False
9829,0.009999999999990905,0.17392500000000002,0.17393139999999999,-0.109,0.000531819999999982,1.0,3.0,0.0,Type.LIMIT_BUY,True,0.05999999865889549,173.8800000013411,173.94,0,False
9830,0.009999999999990905,0.17393,0.17393087719298247,-0.12,0.000531819999999982,1.0,2.0,0.0,Type.LIMIT_BUY,True,0.07000000029802322,173.87999999970197,173.95,0,False
9831,0.009999999999990905,0.17394,0.1739436904761905,-0.04,0.0005318499999999631,1.0,1.0,0.0,Type.LIMIT_BUY,True,0.05000000074505806,173.91999999925494,173.97,0,False
9832,0.009999999999990905,0.17396,0.17396593406593405,0.119,0.0005319099999999821,1.0,0.0,-0.3,Type.MARKET_BUY,True,0.05999999865889549,173.9100000013411,173.97,1,True
9833,0.009999999999990905,0.17396999999999999,0.17396550000000002,-0.112,0.0010237599999999816,2.0,5.0,0.0,Type.LIMIT_SELL,False,0.09000000357627869,174.0500000035763,173.96,0,False
9834,0.009999999999990905,0.17396,0.17396549019607843,-0.112,0.0010237599999999816,2.0,4.0,0.0,Type.LIMIT_SELL,False,0.07000000029802322,174.03000000029803,173.96,0,False
9835,0.009999999999990905,0.17396999999999999,0.17396495412844037,-0.101,0.0010237599999999816,2.0,3.0,0.0,Type.LIMIT_SELL,False,0.05999999865889549,174.0199999986589,173.96,0,False
9836,0.009999999999990905,0.17396,0.17396482142857142,-0.098,0.0010237599999999816,2.0,2.0,0.0,Type.LIMIT_SELL,False,0.05999999865889549,174.0199999986589,173.96,0,False
9837,0.010000000000019327,0.17396,0.17395756097560977,-0.06,0.0010236999999999057,2.0,1.0,0.0,Type.LIMIT_SELL,False,0.05000000074505806,174.00000000074505,173.95,0,False
9838,0.020000000000010232,0.17395,0.17395299145299145,-0.009,0.0010036399999999617,2.0,0.0,-0.6,Type.MARKET_SELL,False,0.05999999865889549,173.9999999986589,173.94,2,True
9839,0.020000000000010232,0.17395,0.17395299145299145,0.009,0.0010837599999999838,2.0,5.0,0.0,Type.LIMIT_BUY,True,0.03999999910593033,173.92000000089408,173.96,0,False
9840,0.020000000000010232,0.17394,0.17395016042780748,-0.023,0.0010837599999999838,2.0,4.0,0.0,Type.LIMIT_BUY,True,0.07999999821186066,173.87000000178813,173.95,0,False
9841,0.020000000000010232,0.17396,0.17394939655172412,-0.04,0.0010837599999999838,2.0,3.0,0.0,Type.LIMIT_BUY,True,0.05999999865889549,173.9000000013411,173.96,0,False
9842,0.020000000000010232,0.17395,0.17394947826086954,-0.038,0.0010837599999999838,2.0,2.0,6.39999986588955,Type.LIMIT_BUY,True,0.029999999329447746,173.95000000067054,173.98,2,True
9843,0.009999999999990905,0.17396,0.17397212765957448,-0.08,0.001535730000000001,3.0,5.0,0.0,Type.LIMIT_SELL,False,0.09000000357627869,174.03000000357625,173.93999999999997,0,False
9844,0.009999999999990905,0.17395,0.1739484496124031,-0.121,0.0015354600000000004,3.0,4.0,0.0,Type.LIMIT_SELL,False,0.07000000029802322,174.010000000298,173.93999999999997,0,False
9845,0.020000000000010232,0.17395,0.17394628571428572,-0.028,0.0015054599999999425,3.0,3.0,9.599999798834324,Type.LIMIT_SELL,False,0.029999999329447746,173.96999999932942,173.93999999999997,3,True
9846,0.020000000000010232,0.17394,0.17394366666666664,0.003,0.0016256399999999757,3.0,5.0,0.0,Type.LIMIT_BUY,True,0.07000000029802322,173.88999999970198,173.96,0,False
