,BA_spead,last_traded_price,Smart_price,Liquidity_imb,market_cost,remained_shares,remained_time,reward,order_type,is_buy,premium,obj_price,base_price,executed,done
1590,0.009999999999990905,0.173714,0.17371647058823533,-0.001,0.0030667799999998806,6.0,1.0,7.2,Type.LIMIT_SELL,False,0.01,173.67999999999998,173.67,6,True
1591,0.020000000000010232,0.17367,0.17368142857142857,-0.052,0.0032464199999999435,6.0,1.0,3.6,Type.LIMIT_BUY,True,0.01,173.72,173.73,3,False
1592,0.009999999999990905,0.173725,0.17372054054054054,-0.102,0.0015935699999999429,3.0,0.0,-0.8999999999999999,Type.MARKET_BUY,True,0.01,173.72,173.73,3,True
1593,0.009999999999990905,0.17373,0.17372444444444443,0.079,0.0005111599999999896,1.0,1.0,1.2,Type.LIMIT_SELL,False,0.01,173.73,173.72,1,True
1594,0.010000000000019327,0.173735,0.17373435643564356,-0.029,0.0005312199999999905,1.0,1.0,1.2,Type.LIMIT_BUY,True,0.01,173.73000000000002,173.74,1,True
1595,0.009999999999990905,0.1737,0.17369888888888887,0.052,0.001022139999999979,2.0,1.0,2.4,Type.LIMIT_SELL,False,0.01,173.70999999999998,173.7,2,True
1596,0.01999999999998181,0.17371,0.17371079999999997,-0.087,0.0010823799999999438,2.0,1.0,2.4,Type.LIMIT_BUY,True,0.01,173.71,173.72,2,True
1597,0.009999999999990905,0.17371,0.17371604166666668,0.051,0.0015333899999999403,3.0,1.0,3.6,Type.LIMIT_SELL,False,0.01,173.72,173.71,3,True
1598,0.009999999999990905,0.17371,0.17371604166666668,-0.051,0.0015934799999999143,3.0,1.0,2.4,Type.LIMIT_BUY,True,0.01,173.74,173.75,2,False
1599,0.009999999999990905,0.17375,0.17374764227642275,0.162,0.0005312499999999716,1.0,0.0,-0.3,Type.MARKET_BUY,True,0.01,173.75,173.76,1,True
