,BA_spead,last_traded_price,Smart_price,Liquidity_imb,market_cost,remained_shares,remained_time,reward,order_type,is_buy,premium,obj_price,base_price,executed,done
1840,0.010000000000019327,0.17355,0.17354405405405404,-0.035,0.002122600000000034,4.0,1.0,4.8,Type.LIMIT_BUY,True,0.01,173.54000000000002,173.55,4,True
1841,0.009999999999990905,0.17353,0.17353499999999997,0.024,0.002552949999999896,5.0,1.0,6.0,Type.LIMIT_SELL,False,0.01,173.53400000000002,173.52400000000003,5,True
1842,0.010000000000019327,0.17352,0.17351282051282052,-0.024,0.002652800000000042,5.0,1.0,6.0,Type.LIMIT_BUY,True,0.01,173.51000000000002,173.52,5,True
1843,0.010000000000019327,0.17351,0.17351413793103446,0.024,0.003063179999999761,6.0,1.0,0.0,Type.LIMIT_SELL,False,0.01,173.51999999999998,173.51,0,False
1844,0.010000000000019327,0.17351,0.17351659574468084,-0.022,0.003063179999999761,6.0,0.0,-1.7999999999999998,Type.MARKET_SELL,False,0.01,173.51999999999998,173.51,6,True
1845,0.010000000000019327,0.17351,0.17351659574468084,0.022,0.00318336000000005,6.0,1.0,1.2,Type.LIMIT_BUY,True,0.01,173.51000000000002,173.52,1,False
1846,0.009999999999990905,0.173535,0.17353346153846153,0.051,0.002653099999999853,5.0,0.0,-1.5,Type.MARKET_BUY,True,0.01,173.53,173.54,5,True
1847,0.009999999999990905,0.173535,0.17353346153846153,-0.051,0.0005105899999999792,1.0,1.0,1.2,Type.LIMIT_SELL,False,0.01,173.54999999999998,173.54,1,True
1848,0.009999999999990905,0.17355,0.17355303030303032,0.059,0.0005306799999999611,1.0,1.0,1.2,Type.LIMIT_BUY,True,0.01,173.55,173.56,1,True
1849,0.020000000000010232,0.17355,0.17354897959183674,-0.051,0.0010012399999999389,2.0,1.0,2.4,Type.LIMIT_SELL,False,0.01,173.56,173.55,2,True
