,BA_spead,last_traded_price,Smart_price,Liquidity_imb,market_cost,remained_shares,remained_time,reward,order_type,is_buy,premium,obj_price,base_price,executed,done
200,0.01999999999998181,0.17509,0.1750892,-0.043,0.0021811999999998763,4.0,3.0,0.0,Type.LIMIT_BUY,True,0.09000000357627869,175.02999999642373,175.12,0,False
201,0.009999999999990905,0.17512,0.17512297297297294,-0.05,0.002141559999999913,4.0,2.0,0.0,Type.LIMIT_BUY,True,0.029999999329447746,175.10000000067055,175.13,0,False
202,0.009999999999990905,0.17512,0.17512367346938776,-0.048,0.002141559999999913,4.0,1.0,0.0,Type.LIMIT_BUY,True,0.019999999552965164,175.11000000044703,175.13,0,False
203,0.009999999999990905,0.17512,0.17511833333333335,-0.048,0.0021614399999999455,4.0,0.0,0.0,Type.MARKET_BUY,True,0.009999999776482582,175.11750000022352,175.1275,0,True
204,0.009999999999990905,0.17512,0.17511833333333335,0.048,0.002576649999999887,5.0,5.0,0.0,Type.LIMIT_SELL,False,0.10000000149011612,175.21000000149013,175.11,0,False
205,0.009999999999990905,0.17512,0.1751188235294118,0.043,0.002576649999999887,5.0,4.0,0.0,Type.LIMIT_SELL,False,0.019999999552965164,175.13999999955297,175.12,0,False
206,0.01999999999998181,0.175125,0.17511597701149426,0.061,0.0025266499999999324,5.0,3.0,0.0,Type.LIMIT_SELL,False,0.029999999329447746,175.13999999932946,175.11,0,False
207,0.01999999999998181,0.17511000000000002,0.175118,0.047,0.0025266499999999324,5.0,2.0,0.0,Type.LIMIT_SELL,False,0.009999999776482582,175.1199999997765,175.11,0,False
208,0.01999999999998181,0.17513,0.17511671755725192,0.069,0.0025266499999999324,5.0,1.0,0.0,Type.LIMIT_SELL,False,0.009999999776482582,175.1239999997765,175.114,0,False
209,0.01999999999998181,0.17512,0.1751163157894737,0.075,0.0025266499999999324,5.0,0.0,0.0,Type.MARKET_SELL,False,0.009999999776482582,175.1199999997765,175.11,0,True
210,0.01999999999998181,0.17512,0.1751163157894737,-0.075,0.0027269499999998457,5.0,5.0,0.0,Type.LIMIT_BUY,True,0.03999999910593033,175.09000000089407,175.13,0,False
211,0.01999999999998181,0.17512,0.1751163157894737,-0.075,0.0027269499999998457,5.0,4.0,0.0,Type.LIMIT_BUY,True,0.07000000029802322,175.05999999970197,175.13,0,False
212,0.009999999999990905,0.17513,0.1751218018018018,-0.059,0.0026769499999998916,5.0,3.0,0.0,Type.LIMIT_BUY,True,0.029999999329447746,175.10000000067055,175.13,0,False
213,0.009999999999990905,0.175125,0.17512082568807338,-0.078,0.0026769499999998916,5.0,2.0,0.0,Type.LIMIT_BUY,True,0.019999999552965164,175.11000000044703,175.13,0,False
214,0.009999999999990905,0.175125,0.17512074074074074,-0.081,0.0026769499999998916,5.0,1.0,0.0,Type.LIMIT_BUY,True,0.009999999776482582,175.1200000002235,175.13,0,False
215,0.009999999999990905,0.175125,0.1751209090909091,-0.076,0.0026769499999998916,5.0,0.0,0.0,Type.MARKET_BUY,True,0.009999999776482582,175.10000000022353,175.11,0,True
216,0.009999999999990905,0.175125,0.1751209090909091,0.076,0.0030921599999999216,6.0,5.0,0.0,Type.LIMIT_SELL,False,0.029999999329447746,175.11999999932945,175.09,0,False
217,0.020000000000010232,0.17511600000000002,0.17510657142857144,0.086,0.003031619999999805,6.0,4.0,0.0,Type.LIMIT_SELL,False,0.029999999329447746,175.11999999932945,175.09,0,False
218,0.020000000000010232,0.17509,0.1751048717948718,0.09,0.003031619999999805,6.0,3.0,0.0,Type.LIMIT_SELL,False,0.019999999552965164,175.11999999955296,175.1,0,False
219,0.020000000000010232,0.17511000000000002,0.1751075,0.099,0.003031619999999805,6.0,2.0,0.0,Type.LIMIT_SELL,False,0.009999999776482582,175.10666666644315,175.09666666666666,0,False
220,0.020000000000010232,0.1751,0.1751045,0.105,0.003031619999999805,6.0,1.0,0.0,Type.LIMIT_SELL,False,0.009999999776482582,175.1199999997765,175.11,0,False
221,0.009999999999990905,0.17512,0.17511218750000002,0.132,0.0030919799999998645,6.0,0.0,0.0,Type.MARKET_SELL,False,0.009999999776482582,175.1133333331098,175.10333333333332,0,True
