,BA_spead,last_traded_price,Smart_price,Liquidity_imb,market_cost,remained_shares,remained_time,reward,order_type,is_buy,premium,obj_price,base_price,executed,done
400,0.009999999999990905,0.17513,0.1751252,-0.01,0.0015460799999999608,3.0,1.0,0.0,Type.LIMIT_SELL,False,0.029999999329447746,175.14999999932945,175.12,0,False
401,0.009999999999990905,0.17513,0.1751252,-0.01,0.0015460799999999608,3.0,0.0,0.0,Type.MARKET_SELL,False,0.009999999776482582,175.1299999997765,175.12,0,True
402,0.009999999999990905,0.17513,0.1751252,0.01,0.0016061699999999348,3.0,5.0,0.0,Type.LIMIT_BUY,True,0.07000000029802322,175.05999999970197,175.13,0,False
403,0.009999999999990905,0.17513,0.17512483870967743,0.008,0.0016061699999999348,3.0,4.0,0.0,Type.LIMIT_BUY,True,0.05000000074505806,175.07999999925494,175.13,0,False
404,0.009999999999990905,0.175125,0.17512466666666665,0.007,0.0016061699999999348,3.0,3.0,0.0,Type.LIMIT_BUY,True,0.09000000357627869,175.03999999642372,175.13,0,False
405,0.009999999999990905,0.175125,0.17512466666666665,0.007,0.0016061699999999348,3.0,2.0,0.0,Type.LIMIT_BUY,True,0.05999999865889549,175.0700000013411,175.13,0,False
406,0.009999999999990905,0.17512,0.1751244827586207,0.006,0.0016061699999999348,3.0,1.0,0.0,Type.LIMIT_BUY,True,0.019999999552965164,175.11000000044703,175.13,0,False
407,0.009999999999990905,0.17512,0.17512464285714285,0.007,0.0016061699999999348,3.0,0.0,0.0,Type.MARKET_BUY,True,0.019999999552965164,175.11000000044703,175.13,0,True
408,0.009999999999990905,0.175125,0.17512615384615385,-0.018,0.002061439999999948,4.0,5.0,0.0,Type.LIMIT_SELL,False,0.09000000357627869,175.21000000357628,175.12,0,False
409,0.009999999999990905,0.175125,0.17512615384615385,-0.018,0.002061439999999948,4.0,4.0,0.0,Type.LIMIT_SELL,False,0.029999999329447746,175.14999999932945,175.12,0,False
410,0.009999999999990905,0.17512,0.17512615384615385,-0.018,0.002061439999999948,4.0,3.0,0.0,Type.LIMIT_SELL,False,0.03999999910593033,175.15999999910593,175.12,0,False
411,0.009999999999990905,0.175125,0.17512615384615385,-0.018,0.002061439999999948,4.0,2.0,0.0,Type.LIMIT_SELL,False,0.019999999552965164,175.13999999955297,175.12,0,False
