,BA_spead,last_traded_price,Smart_price,Liquidity_imb,market_cost,remained_shares,remained_time,reward,order_type,is_buy,premium,obj_price,base_price,executed,done
350,0.010000000000019327,0.17511000000000002,0.17510574074074078,-0.028,0.0025764999999998393,5.0,3.0,0.0,Type.LIMIT_SELL,False,0.03999999910593033,175.13999999910592,175.1,0,False
351,0.010000000000019327,0.17511000000000002,0.17510593220338985,-0.031,0.0025764999999998393,5.0,2.0,0.0,Type.LIMIT_SELL,False,0.019999999552965164,175.11999999955296,175.1,0,False
352,0.010000000000019327,0.17511000000000002,0.17510652173913044,-0.041,0.0025764999999998393,5.0,1.0,0.0,Type.LIMIT_SELL,False,0.009999999776482582,175.1199999997765,175.11,0,False
353,0.009999999999990905,0.17511000000000002,0.17511260869565218,-0.048,0.002576649999999887,5.0,0.0,0.0,Type.MARKET_SELL,False,0.009999999776482582,175.1199999997765,175.11,0,True
354,0.009999999999990905,0.17511000000000002,0.17511260869565218,0.048,0.002676799999999844,5.0,5.0,0.0,Type.LIMIT_BUY,True,0.07000000029802322,175.04999999970198,175.12,0,False
355,0.009999999999990905,0.17511500000000002,0.1751138888888889,0.051,0.002676799999999844,5.0,4.0,0.0,Type.LIMIT_BUY,True,0.05000000074505806,175.06999999925495,175.12,0,False
356,0.009999999999990905,0.17511500000000002,0.17511446808510642,0.054,0.002676799999999844,5.0,3.0,0.0,Type.LIMIT_BUY,True,0.019999999552965164,175.10000000044704,175.12,0,False
357,0.010000000000019327,0.17511000000000002,0.17510670454545457,0.033,0.0026766499999999385,5.0,2.0,0.0,Type.LIMIT_BUY,True,0.029999999329447746,175.08000000067057,175.11,0,False
358,0.009999999999990905,0.1751,0.17509836734693876,-0.006,0.0026764999999998908,5.0,1.0,0.0,Type.LIMIT_BUY,True,0.009999999776482582,175.08600000022352,175.096,0,False
359,0.010000000000019327,0.17508,0.17507514285714285,-0.029,0.0026761999999999377,5.0,0.0,0.0,Type.MARKET_BUY,True,0.009999999776482582,175.07000000022353,175.08,0,True
360,0.010000000000019327,0.17508,0.17507514285714285,0.029,0.0030912599999998063,6.0,5.0,0.0,Type.LIMIT_SELL,False,0.07000000029802322,175.14333333363138,175.07333333333335,0,False
361,0.009999999999990905,0.175089,0.17508485714285715,0.026,0.003091439999999864,6.0,4.0,0.0,Type.LIMIT_SELL,False,0.03999999910593033,175.11999999910594,175.08,0,False
362,0.009999999999990905,0.17508,0.17508580645161292,0.02,0.003091439999999864,6.0,3.0,0.0,Type.LIMIT_SELL,False,0.019999999552965164,175.08999999955293,175.06999999999996,0,False
363,0.009999999999990905,0.17509,0.1750942857142857,0.025,0.003091619999999921,6.0,2.0,0.0,Type.LIMIT_SELL,False,0.009999999776482582,175.0999999997765,175.09,0,False
364,0.009999999999990905,0.1751,0.17509659574468084,0.007,0.003091619999999921,6.0,1.0,0.0,Type.LIMIT_SELL,False,0.009999999776482582,175.0999999997765,175.09,0,False
365,0.009999999999990905,0.1751,0.17509833333333333,0.005,0.003091619999999921,6.0,0.0,0.0,Type.MARKET_SELL,False,0.009999999776482582,175.1199999997765,175.11,0,True
366,0.009999999999990905,0.1751,0.17509833333333333,-0.005,0.003231799999999927,6.0,5.0,0.0,Type.LIMIT_BUY,True,0.019999999552965164,175.10000000044704,175.12,0,False
367,0.009999999999990905,0.17511500000000002,0.17511392156862748,-0.016,0.0032121599999998126,6.0,4.0,0.0,Type.LIMIT_BUY,True,0.03999999910593033,175.08000000089407,175.12,0,False
368,0.009999999999990905,0.17511500000000002,0.17511606741573033,0.014,0.0032121599999998126,6.0,3.0,0.0,Type.LIMIT_BUY,True,0.019999999552965164,175.11000000044703,175.13,0,False
369,0.01999999999998181,0.17513,0.17512547619047616,0.036,0.003272339999999815,6.0,2.0,0.0,Type.LIMIT_BUY,True,0.009999999776482582,175.1200000002235,175.13,0,False
