,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_4,bid_3,bid_2,bid_1,ask_1,ask_2,ask_3,ask_4,ask_5
695,-0.0027777777784856955,4.6272820327430964e-05,-0.7214012145996094,0.23635923862457275,0.0,1.7479351299698465e-10,0.005555555555555564,100.495,-12300.0,0.09444444444444444,540.0,998463369.74,0.01,12.0,36.0,21.0,67.0,5.0,28.0,119.0,148.0,5.0,99.0
696,-3.4397341563578814,4.073276068083942e-05,0.1176459789276123,1.0,-65.16937538235501,123.00000000023772,0.01792452830188679,100.49,-11400.0,0.1179245283018868,424.0,998603929.4,0.02,18.0,5.0,36.0,21.0,38.0,24.0,4.0,125.0,148.0,5.0
697,-0.957142241379818,9.489483090874273e-06,1.0,-1.0,0.0,232.50000000012534,0.031034482758620696,100.5,-13400.0,0.06896551724137931,464.0,998392881.4,0.02,36.0,1.0,21.0,38.0,6.0,3.0,107.0,148.0,5.0,99.0
698,-3.0634704624461953,4.999999873689376e-06,0.7149406671524048,1.0,-46.105379714674996,237.99999999994554,0.04965675057208239,100.495,-12400.0,0.05034324942791762,437.0,998593749.2,0.03,5.0,36.0,1.0,21.0,12.0,3.0,107.0,148.0,5.0,99.0
699,-2.672186140770343,7.939631905173883e-05,-0.8567572236061096,0.14116299152374268,-52.88430377173597,66.99999999993906,0.04208494208494209,100.49,-11600.0,0.05791505791505792,518.0,998674043.44,0.02,5.0,36.0,1.0,21.0,6.0,90.0,107.0,148.0,5.0,99.0
700,-0.6985130613748988,4.999999873689376e-06,0.6063501834869385,-1.0,32.28408231386297,522.0000000000198,0.07439353099730459,100.445,-10500.0,0.025606469002695417,742.0,998894998.02,0.11,6.0,38.0,152.0,69.0,28.0,90.0,107.0,148.0,5.0,99.0
701,-6.125954555026511,9.767308074515313e-05,-1.0,0.7306087017059326,-60.105379714667976,837.0000000000317,0.06272493573264781,100.475,-9500.0,0.037275064267352186,778.0,998995371.82,0.05,152.0,69.0,28.0,3.0,79.0,86.0,99.0,158.0,5.0,99.0
702,-0.5212577760494215,7.956951594678685e-05,-0.4571051597595215,0.26643192768096924,0.0,124.99999999991473,0.030015552099533438,100.495,-9500.0,0.06998444790046657,643.0,998914995.82,0.01,55.0,79.0,8.0,6.0,40.0,94.0,99.0,158.0,5.0,99.0
703,-0.7894248120304689,3.196761099388823e-05,0.5908458232879639,-1.0,0.0,190.0000000000972,0.039849624060150385,100.495,-10600.0,0.06015037593984962,665.0,998774304.82,0.01,55.0,79.0,8.0,9.0,37.0,83.0,99.0,191.0,5.0,99.0
704,-1.6096495352818279,8.105815504677594e-05,1.0,0.6963341236114502,-35.48124698287103,0.0,0.02598684210526317,100.495,-9500.0,0.07401315789473684,608.0,998914881.86,0.01,69.0,14.0,55.0,76.0,8.0,83.0,8.0,99.0,191.0,5.0
705,-2.565659357753074,9.404803859069943e-05,0.6850032806396484,0.7527579069137573,-39.62272507844801,190.0000000000972,0.026273458445040226,100.475,-8700.0,0.07372654155495978,746.0,998985145.62,0.05,152.0,69.0,14.0,55.0,74.0,79.0,8.0,99.0,191.0,5.0
706,-0.7763599717118506,3.061092138523236e-05,-1.0,-0.2012014389038086,0.0,190.0000000000972,0.01371994342291373,100.475,-8700.0,0.08628005657708628,707.0,998955007.62,0.05,152.0,69.0,14.0,55.0,35.0,79.0,8.0,99.0,191.0,5.0
707,-0.4106614066593692,5.4267802624963224e-05,-0.0034064650535583496,0.310183048248291,-8.241811832122949,0.0,0.07955974842767297,100.495,-11600.0,0.020440251572327043,636.0,998753908.12,0.05,9.0,55.0,31.0,6.0,5.0,61.0,160.0,5.0,257.0,47.0
708,-2.778392186716463,9.999999747378752e-05,-0.5530397891998291,0.9080303907394409,-61.004769258289,0.0,0.06635514018691589,100.495,-11100.0,0.03364485981308411,535.0,998804046.12,0.03,31.0,53.0,3.0,5.0,6.0,3.0,131.0,5.0,267.0,31.0
709,-2.0312024164837825,4.046669346280396e-05,-0.3708864450454712,0.8256669044494629,-14.477042003732038,333.0000000000126,0.06217105263157895,100.525,-10800.0,0.03782894736842105,608.0,998824119.159999,0.01,53.0,3.0,5.0,1.0,78.0,135.0,5.0,267.0,31.0,30.0
710,-1.3741934782609206,2.4830740585457534e-05,0.10570156574249268,-0.5494129061698914,0.0,333.0000000000126,0.051086956521739134,100.525,-10800.0,0.04891304347826087,552.0,998804017.159999,0.01,3.0,5.0,8.0,3.0,63.0,137.0,5.0,267.0,31.0,30.0
711,-0.025881261595547312,9.224847599398345e-05,0.6880953311920166,-0.7677435874938965,0.0,0.0,0.051762523191094624,100.525,-10800.0,0.04823747680890538,539.0,998803982.159999,0.01,9.0,31.0,8.0,11.0,63.0,94.0,5.0,257.0,31.0,30.0
712,-0.47015862068925734,3.576091694412753e-05,-1.0,-0.4455606937408447,0.0,107.99999999990177,0.06551724137931035,100.535,-12700.0,0.034482758620689655,435.0,998572771.159999,0.01,31.0,8.0,11.0,44.0,9.0,3.0,257.0,31.0,39.0,2.0
713,-0.20546084905570894,2.8612370442715473e-05,1.0,0.28954577445983887,0.0,44.49999999977905,0.05047169811320755,100.54,-12700.0,0.049528301886792456,424.0,998542612.159999,0.02,31.0,8.0,15.0,44.0,12.0,219.0,31.0,23.0,39.0,2.0
714,-4.118063423123185,4.999999873689376e-06,1.0,0.3803889751434326,-79.04821431822995,127.00000000024545,0.09308755760368664,100.535,-10900.0,0.0069124423963133645,434.0,998904310.039999,0.01,31.0,8.0,15.0,44.0,3.0,21.0,219.0,31.0,23.0,39.0
715,0.9632794111150281,7.919745985418558e-05,0.8633078336715698,0.7993342876434326,31.311904747456992,99.99999999988347,0.08151260504201681,100.435,-10100.0,0.018487394957983194,595.0,998984718.659999,0.05,78.0,69.0,9.0,41.0,33.0,3.0,35.0,21.0,227.0,79.0
716,-0.7014953883495396,4.999999873689376e-06,-1.0,0.18615925312042236,0.0,163.5000000000062,0.07864077669902914,100.435,-10100.0,0.021359223300970873,515.0,998984718.659999,0.05,78.0,69.0,9.0,41.0,1.0,3.0,35.0,21.0,227.0,31.0
717,-0.23664245069432935,3.30151742673479e-05,-0.7835528254508972,0.21408295631408691,9.304696079903977,151.50000000000574,0.08355754857997011,100.425,-10100.0,0.016442451420029897,669.0,998984734.26,0.07,108.0,82.0,78.0,24.0,3.0,6.0,34.0,86.0,21.0,227.0
718,-1.6424146892657925,9.999999747378752e-05,-1.0,0.358654260635376,0.0,404.00000000006315,0.012429378531073454,100.45,-10100.0,0.08757062146892655,354.0,998884284.26,0.0,82.0,78.0,24.0,3.0,10.0,10.0,6.0,34.0,86.0,21.0
719,-0.47508187088125076,9.999999747378752e-05,-0.32499080896377563,0.04387938976287842,12.60939215980602,252.5000000000574,0.03975903614457832,100.45,-9500.0,0.060240963855421686,747.0,998904399.48,0.0,161.0,82.0,78.0,24.0,14.0,20.0,34.0,86.0,21.0,227.0
720,1.2026278989694925,8.743079888517968e-06,-0.5486022233963013,0.1400146484375,31.52348039951397,47.5000000000918,0.04710743801652893,100.445,-8000.0,0.05289256198347107,605.0,999195767.54,0.01,133.0,82.0,78.0,2.0,7.0,21.0,34.0,72.0,21.0,155.0
721,-0.21459722222259403,4.999999873689376e-06,-0.8514750003814697,0.13220727443695068,0.0,47.5000000000918,0.04444444444444445,100.445,-8200.0,0.05555555555555555,540.0,999175677.54,0.01,82.0,78.0,2.0,70.0,7.0,19.0,34.0,72.0,21.0,155.0
722,0.4661393920755027,7.429368997691199e-05,-0.1325000524520874,-0.5779829621315002,26.67277080428903,177.9999999999646,0.02647058823529412,100.42,-8200.0,0.07352941176470588,408.0,999175723.9,0.02,38.0,78.0,2.0,72.0,70.0,2.0,19.0,34.0,72.0,21.0
723,-0.2310298775563906,2.341722574783489e-05,-0.05914604663848877,1.0,7.620791658367978,137.99999999988728,0.030131004366812236,100.425,-8000.0,0.06986899563318777,458.0,999195825.14,0.03,146.0,38.0,2.0,72.0,46.0,6.0,21.0,34.0,72.0,21.0
724,-0.3904898357714175,5.108932236908004e-05,-0.6102129220962524,0.07963669300079346,24.051979145924008,359.99999999989996,0.029657794676806085,100.375,-7500.0,0.07034220532319392,526.0,999246083.24,0.03,25.0,118.0,28.0,145.0,13.0,65.0,5.0,21.0,34.0,72.0
725,0.12389495280534314,4.5603737817145884e-05,-0.8242645859718323,0.49055564403533936,39.05197914592401,399.99999999997726,0.026888217522658603,100.375,-7000.0,0.1268882175226586,331.0,999296356.34,0.01,28.0,8.0,145.0,13.0,3.0,9.0,65.0,5.0,21.0,34.0
726,1.571871249253343,4.2014566133730114e-05,-0.14548897743225098,0.49753379821777344,35.24158331674096,0.0,0.02800000000000001,100.375,-6600.0,0.072,375.0,999336578.82,0.01,28.0,8.0,145.0,13.0,3.0,9.0,65.0,5.0,65.0,34.0
727,-0.4164010556622033,9.999999747378752e-05,1.0,-1.0,0.0,99.00000000000375,0.030902111324376202,100.36,-6600.0,0.0690978886756238,521.0,999236218.82,0.04,28.0,118.0,28.0,8.0,172.0,9.0,65.0,5.0,54.0,34.0
728,-0.5463231884056834,7.490980351576582e-05,0.5691580772399902,0.5935704708099365,0.0,133.99999999997192,0.0072463768115941934,100.365,-7900.0,0.1072463768115942,345.0,999035479.82,0.01,9.0,8.0,172.0,7.0,20.0,31.0,21.0,65.0,7.0,5.0
729,-0.20329157509186768,8.305445953737944e-05,0.5521178245544434,0.11937832832336426,0.0,44.00000000007225,0.05018315018315017,100.375,-9100.0,0.15018315018315018,273.0,998834740.82,0.03,9.0,8.0,119.0,7.0,28.0,2.0,7.0,5.0,54.0,34.0
730,-1.8926922818791148,3.839899000013247e-05,1.0,-1.0,0.0,466.9999999999803,0.002684563758389269,100.43,-11100.0,0.09731543624161074,298.0,998593783.82,0.02,7.0,28.0,18.0,78.0,3.0,3.0,14.0,34.0,43.0,70.0
731,-1.355003030303293,9.999999747378752e-05,0.2602880001068115,1.0,0.0,324.00000000006486,0.0856060606060606,100.45,-11100.0,0.1856060606060606,264.0,998493343.82,0.02,7.0,28.0,18.0,10.0,10.0,10.0,12.0,43.0,70.0,56.0
732,-1.1604474381627996,4.999999873689376e-06,0.7601757049560547,-0.9965325593948364,0.0,277.5000000000631,0.07314487632508834,100.445,-11100.0,0.17314487632508835,283.0,998493343.82,0.01,7.0,28.0,59.0,10.0,10.0,31.0,10.0,12.0,43.0,73.0
733,-0.550708214493626,8.040795364649966e-06,-0.4268317222595215,0.17070841789245605,-2.032906558663001,110.9999999997413,0.019354838709677427,100.43,-10000.0,0.08064516129032258,496.0,998704263.76,0.04,119.0,113.0,28.0,59.0,7.0,32.0,10.0,12.0,43.0,73.0
734,-0.5150149641567014,5.888538726139814e-05,-0.17676860094070435,-0.41851282119750977,0.0,116.49999999975194,0.08637992831541219,100.425,-10000.0,0.1863799283154122,279.0,998644023.76,0.01,113.0,28.0,65.0,7.0,3.0,6.0,3.0,32.0,10.0,12.0
735,-0.4235131195343104,6.340687832562253e-05,0.685028076171875,1.0,0.0,100.00000000019327,0.03702623906705538,100.43,-10000.0,0.13702623906705538,343.0,998834658.76,0.0,93.0,113.0,28.0,34.0,6.0,6.0,9.0,32.0,10.0,12.0
736,-0.5826146913802728,6.50076472084038e-05,0.0984339714050293,0.2620171308517456,27.782283754174045,450.00000000015916,0.020634920634920645,100.39,-8800.0,0.07936507936507936,315.0,999055580.32,0.08,9.0,8.0,17.0,93.0,86.0,6.0,9.0,32.0,12.0,43.0
737,0.18171919512208795,1.2047872587572783e-05,0.7997686862945557,0.7803953886032104,12.706332189936006,92.00000000009254,0.03493150684931508,100.355,-8100.0,0.06506849315068493,292.0,999186157.7,0.01,9.0,8.0,17.0,93.0,102.0,2.0,6.0,12.0,31.0,12.0
738,-0.910481536592815,9.902190868160687e-06,0.06937980651855469,0.7683515548706055,7.8151903128489835,307.99999999997,0.02953020134228189,100.355,-8100.0,0.07046979865771812,298.0,999196209.32,0.01,9.0,8.0,17.0,93.0,102.0,2.0,18.0,6.0,12.0,31.0
739,-1.1465468164792902,1.096525102184387e-05,-1.0,-0.06515902280807495,0.0,279.9999999999727,0.0250936329588015,100.39,-8200.0,0.0749063670411985,267.0,999166096.32,0.06,8.0,17.0,93.0,39.0,3.0,6.0,6.0,12.0,31.0,52.0
740,-1.1609230769229664,6.972970732022077e-05,-0.8848688006401062,0.3565082550048828,0.0,279.9999999999727,0.05384615384615385,100.41,-8200.0,0.15384615384615385,221.0,999095809.32,0.0,17.0,93.0,39.0,3.0,7.0,7.0,6.0,6.0,12.0,31.0
741,-0.15171890961335696,6.223480158951133e-05,-1.0,1.0,27.985391752182977,342.00000000001296,0.051923076923076926,100.365,-8700.0,0.04807692307692308,312.0,999115937.3,0.03,9.0,8.0,32.0,80.0,39.0,43.0,1.0,12.0,9.0,79.0
742,-1.2368661764708009,4.999999873689376e-06,1.0,-0.7663711905479431,0.0,298.5000000000525,0.05588235294117647,100.36,-8700.0,0.04411764705882353,340.0,999115937.3,0.02,118.0,8.0,32.0,80.0,24.0,3.0,43.0,1.0,12.0,19.0
743,0.1655315570058145,4.999999873689376e-06,0.6882598400115967,1.0,8.335975095123018,43.49999999996044,0.06682464454976303,100.36,-8600.0,0.03317535545023697,422.0,999136023.96,0.02,155.0,8.0,32.0,61.0,3.0,3.0,40.0,1.0,100.0,19.0
744,-0.03257839721254356,3.288757579866797e-05,1.0,-0.43806493282318115,0.0,0.0,0.06515679442508712,100.36,-8600.0,0.03484320557491289,574.0,999105924.96,0.02,155.0,8.0,76.0,89.0,3.0,6.0,1.0,100.0,19.0,117.0
745,-0.031366459627329195,1.3996531379234511e-05,1.0,0.13597190380096436,0.0,0.0,0.06273291925465839,100.36,-9000.0,0.037267080745341616,483.0,999055741.96,0.02,155.0,8.0,76.0,90.0,4.0,3.0,27.0,1.0,100.0,19.0
746,-2.2411099762471145,4.999999873689376e-06,1.0,-0.5148743987083435,0.0,546.0000000000207,0.05961995249406176,100.375,-9100.0,0.040380047505938245,421.0,999045698.96,0.03,69.0,76.0,90.0,4.0,3.0,6.0,2.0,113.0,39.0,19.0
747,-3.1722583333336263,4.448145773494616e-05,0.16311359405517578,0.3230398893356323,0.0,773.5000000000724,0.07916666666666668,100.405,-10700.0,0.020833333333333332,432.0,998844862.96,0.07,76.0,90.0,4.0,3.0,4.0,79.0,39.0,19.0,117.0,1.0
748,-1.1690188581315004,1.3408376617007889e-05,-0.6982778906822205,-0.029109656810760498,0.0,281.00000000000307,0.061937716262975784,100.4,-10700.0,0.03806228373702422,289.0,998834823.96,0.02,90.0,4.0,24.0,4.0,1.0,1.0,79.0,28.0,39.0,19.0
749,-0.6657392857136945,1.0841934454219881e-05,0.17866098880767822,0.2643907070159912,0.0,160.49999999985403,0.03142857142857143,100.41,-10800.0,0.06857142857142857,175.0,998814743.96,0.02,24.0,4.0,6.0,2.0,33.0,1.0,19.0,28.0,39.0,19.0
750,1.4233655944042103,6.193946319399402e-05,0.9427096843719482,-0.12082010507583618,56.43265090893101,268.9999999999088,0.053307392996108954,100.395,-9600.0,0.04669260700389105,257.0,998995542.8,0.05,61.0,56.0,4.0,24.0,3.0,1.0,6.0,35.0,28.0,39.0
751,-0.28397368312253835,4.999999873689376e-06,-0.5094545483589172,-0.20766931772232056,9.036054242410984,162.00000000000614,0.06899224806201551,100.395,-9600.0,0.031007751937984496,387.0,999015628.86,0.03,118.0,69.0,61.0,2.0,9.0,3.0,1.0,6.0,35.0,83.0
752,-3.1088988764049756,2.9169237677706406e-05,0.06731057167053223,0.4463092088699341,0.0,760.0000000001188,0.06179775280898877,100.415,-9500.0,0.038202247191011236,445.0,998985511.86,0.01,194.0,69.0,61.0,3.0,6.0,4.0,6.0,35.0,28.0,39.0
753,-0.7816363593459837,9.470756049267948e-05,-0.41387248039245605,0.6257833242416382,51.54081363616601,760.0000000001188,0.04594594594594595,100.415,-8000.0,0.05405405405405406,370.0,999196424.96,0.01,194.0,69.0,19.0,3.0,7.0,13.0,6.0,29.0,2.0,28.0
754,-0.6969130434781319,4.999999873689376e-06,-0.5705870985984802,0.19340729713439941,0.0,159.99999999996817,0.09782608695652174,100.435,-9900.0,0.002173913043478261,460.0,999005620.96,0.01,194.0,47.0,11.0,11.0,16.0,29.0,2.0,82.0,28.0,40.0
755,-0.6781255230124233,8.548750338377431e-05,0.25369930267333984,-0.03564268350601196,0.0,159.99999999996817,0.06025104602510461,100.435,-9900.0,0.0397489539748954,478.0,998915233.96,0.01,194.0,47.0,11.0,11.0,25.0,38.0,2.0,82.0,28.0,40.0
756,-2.167825881635578,2.154540561605245e-05,1.0,-0.8095628023147583,1.8863679011249985,544.5000000000675,0.09497487437185931,100.38,-9700.0,0.005025125628140704,597.0,999025699.74,0.12,107.0,97.0,24.0,194.0,39.0,2.0,2.0,82.0,22.0,28.0
757,-0.2751350723492258,9.999999747378752e-05,0.09314954280853271,0.8345935344696045,19.896698091939996,280.00000000000966,0.07297297297297298,100.335,-8700.0,0.02702702702702703,481.0,999126149.56,0.01,97.0,24.0,194.0,39.0,3.0,35.0,3.0,2.0,2.0,82.0
758,-2.890499213896837,1.0032641512225382e-05,-0.25986266136169434,-1.0,10.876150834090907,824.5000000000772,0.08140200286123034,100.335,-8700.0,0.01859799713876967,699.0,999126170.3,0.01,80.0,130.0,97.0,191.0,17.0,35.0,63.0,2.0,2.0,82.0
759,3.4373188603308553,9.999999747378752e-05,-1.0,0.772092342376709,88.7615083408946,130.50000000000495,0.05684803001876173,100.32,-7700.0,0.043151969981238276,533.0,999226687.84,0.02,80.0,130.0,97.0,140.0,3.0,6.0,10.0,63.0,2.0,2.0
760,-0.3788899786782002,8.873415208654478e-05,1.0,-1.0,0.0,92.00000000003996,0.012579957356076768,100.315,-7700.0,0.08742004264392324,469.0,999136435.84,0.01,130.0,97.0,9.0,140.0,3.0,9.0,6.0,10.0,63.0,2.0
761,-0.8049899635033837,5.3882598876953125e-05,-0.6003941297531128,-0.5576152205467224,0.0,192.49999999993435,0.05072992700729927,100.335,-10100.0,0.04927007299270073,548.0,998845497.84,0.05,130.0,97.0,9.0,140.0,5.0,59.0,2.0,2.0,82.0,22.0
762,4.915064976191624,9.999999747378752e-05,0.7522678375244141,0.3467445373535156,141.6035070631095,355.9999999999292,0.030585683297180047,100.315,-8600.0,0.06941431670281996,461.0,999046401.06,0.03,80.0,130.0,97.0,9.0,34.0,15.0,25.0,27.0,42.0,2.0
763,0.1766046011108603,2.8813288736273535e-05,-0.44957685470581055,1.0,22.32070141262301,201.9999999999598,0.019453924914675763,100.315,-8300.0,0.11945392491467577,293.0,999076544.7,0.01,97.0,9.0,12.0,34.0,3.0,3.0,12.0,25.0,3.0,95.0
764,0.7665047040638208,5.431487807072699e-05,-0.5702173709869385,1.0,25.320701412625,83.00000000004246,0.07355371900826446,100.325,-8000.0,0.17355371900826447,242.0,999086627.34,0.01,9.0,12.0,34.0,3.0,2.0,17.0,25.0,3.0,95.0,42.0
765,2.7235451013820704,7.043009827611968e-05,-0.32785332202911377,-0.6301766633987427,75.962104237874,162.9999999999697,0.06919917864476387,100.31,-7100.0,0.030800821355236138,487.0,999287383.28,0.02,80.0,130.0,97.0,12.0,6.0,49.0,17.0,25.0,3.0,68.0
766,-0.20975255905495419,6.633476732531562e-05,0.37302184104919434,-0.27853143215179443,0.0,44.49999999995953,0.05905511811023623,100.305,-7400.0,0.04094488188976378,635.0,999187084.28,0.03,107.0,80.0,130.0,97.0,55.0,53.0,17.0,25.0,3.0,68.0
767,-0.17763881031642387,3.842478326987475e-05,0.36553752422332764,-1.0,0.0,38.500000000070145,0.04342762063227954,100.295,-7400.0,0.056572379367720464,601.0,999146984.28,0.01,67.0,107.0,84.0,130.0,28.0,4.0,53.0,17.0,108.0,3.0
768,-0.3165508287294351,1.2650159078475554e-05,0.4679298400878906,1.0,0.0,74.00000000003786,0.033701657458563544,100.3,-7400.0,0.06629834254143646,543.0,999136954.28,0.0,107.0,99.0,130.0,23.0,1.0,4.0,1.0,53.0,17.0,108.0
769,-0.03090692124105012,2.633995609357953e-05,-0.39178192615509033,-0.6246638298034668,0.0,0.0,0.06181384248210024,100.3,-7400.0,0.03818615751789976,419.0,999177070.28,0.0,107.0,99.0,23.0,19.0,1.0,7.0,1.0,42.0,12.0,108.0
770,-0.020394736842105268,9.999999747378752e-05,0.4043484926223755,-0.43902188539505005,0.0,0.0,0.040789473684210535,100.3,-7400.0,0.05921052631578947,456.0,999126910.28,0.0,107.0,136.0,23.0,13.0,1.0,13.0,1.0,42.0,12.0,108.0
771,5.255977713162162,4.999999873689376e-06,-0.5261878967285156,-1.0,144.27480812543598,296.00000000004627,0.075177304964539,100.255,-6100.0,0.024822695035460994,564.0,999387952.84,0.01,107.0,62.0,67.0,107.0,136.0,26.0,36.0,9.0,13.0,1.0
772,-1.2275985865726253,9.999999747378752e-05,0.9170501232147217,-0.8512619137763977,0.0,296.00000000004627,0.05759717314487633,100.255,-6100.0,0.04240282685512368,566.0,999187452.84,0.01,107.0,62.0,67.0,117.0,102.0,10.0,29.0,9.0,50.0,13.0
773,-0.17230809481244247,4.999999873689376e-06,-0.2707904577255249,0.40700459480285645,0.0,35.50000000006861,0.05706618962432917,100.255,-7100.0,0.04293381037567084,559.0,999187452.84,0.01,70.0,62.0,67.0,130.0,102.0,71.0,3.0,40.0,13.0,1.0
774,-0.8940741486072525,4.999999873689376e-06,-0.1898224949836731,-0.8993417024612427,0.0,213.00000000010897,0.0628482972136223,100.295,-7100.0,0.03715170278637771,646.0,999187452.84,0.01,62.0,67.0,130.0,102.0,31.0,13.0,1.0,12.0,160.0,68.0
775,-0.17829512383887852,9.951514221029356e-05,0.4004315137863159,0.9463272094726562,0.0,35.49999999996771,0.06904024767801858,100.325,-9500.0,0.030959752321981424,646.0,998846421.84,0.03,130.0,102.0,31.0,10.0,53.0,145.0,68.0,4.0,13.0,90.0
776,0.5400122894636857,9.999999747378752e-05,0.8395466804504395,1.0,31.787557049811028,213.00000000000807,0.05555555555555556,100.325,-8500.0,0.044444444444444446,675.0,998946815.4,0.03,130.0,102.0,33.0,10.0,70.0,145.0,68.0,4.0,23.0,90.0
777,-0.01595744680851064,8.953956421464682e-05,0.688634991645813,0.4050835371017456,0.0,0.0,0.03191489361702128,100.325,-8500.0,0.06808510638297872,705.0,998856536.4,0.03,130.0,102.0,33.0,10.0,79.0,145.0,80.0,13.0,23.0,90.0
778,0.6846163177455264,6.56435513519682e-05,-0.7776463627815247,1.0,15.251289934862996,0.0,0.00338345864661653,100.335,-7800.0,0.10338345864661654,532.0,998926804.92,0.01,102.0,33.0,10.0,79.0,8.0,87.0,80.0,20.0,23.0,90.0
779,-0.00533199195171026,4.999999873689376e-06,-0.18354934453964233,0.2657327651977539,0.0,0.0,0.01066398390342052,100.335,-7800.0,0.11066398390342053,497.0,998926804.92,0.01,136.0,33.0,10.0,79.0,8.0,86.0,12.0,20.0,23.0,90.0
780,2.4553731161505796,7.674065273022279e-05,0.7260775566101074,0.5221586227416992,65.14506845976899,117.00000000000443,0.004609929078014177,100.32,-6600.0,0.10460992907801418,564.0,999087409.24,0.04,77.0,130.0,136.0,33.0,7.0,36.0,12.0,20.0,23.0,90.0
781,0.6149657216132548,5.160838918527588e-05,-0.4672412872314453,0.3425114154815674,25.43004563984897,117.00000000000443,0.11107266435986157,100.335,-5800.0,0.21107266435986158,289.0,999197828.12,0.01,33.0,7.0,6.0,57.0,5.0,28.0,20.0,20.0,23.0,90.0
782,-0.07769784172661871,5.078384856460616e-05,0.6520671844482422,0.2172311544418335,0.0,0.0,0.15539568345323743,100.33,-5800.0,0.25539568345323743,278.0,999147663.12,0.02,25.0,33.0,7.0,6.0,21.0,33.0,20.0,20.0,23.0,90.0
783,-0.286751851851972,9.999999747378752e-05,0.5101144313812256,-0.2868465781211853,0.0,58.00000000002967,0.10370370370370369,100.34,-7200.0,0.2037037037037037,378.0,998906867.12,0.04,25.0,33.0,7.0,6.0,21.0,15.0,23.0,90.0,76.0,82.0
784,0.09984686837806246,4.700223507825285e-05,-0.2540854215621948,-0.901802122592926,19.561369591315042,181.99999999997942,0.08662952646239555,100.37,-8200.0,0.18662952646239556,359.0,998806541.24,0.02,33.0,7.0,6.0,21.0,6.0,23.0,90.0,76.0,82.0,15.0
785,-0.29083106777256307,4.999999873689376e-06,0.36030447483062744,-1.0,41.38591742783899,527.0000000000977,0.03769470404984424,100.335,-7500.0,0.06230529595015576,642.0,999047284.02,0.09,130.0,95.0,79.0,25.0,27.0,23.0,90.0,76.0,82.0,15.0
786,2.6524363654155714,9.999999747378752e-05,0.18680846691131592,-0.07684731483459473,63.684108773933986,50.49999999992423,0.01764705882352942,100.295,-6500.0,0.08235294117647059,425.0,999197921.4,0.01,120.0,95.0,98.0,25.0,8.0,35.0,31.0,5.0,5.0,3.0
787,0.020961880320935895,1.749134753481485e-05,0.9335968494415283,0.6842596530914307,33.825879622746015,369.99999999998323,0.005405405405405406,100.3,-6500.0,0.10540540540540541,370.0,999278221.06,0.02,95.0,98.0,10.0,25.0,10.0,2.0,31.0,5.0,90.0,4.0
788,5.848021565871162,5.836080526933074e-05,-0.6405987739562988,-0.14837646484375,141.773166641898,122.49999999997385,0.07129186602870814,100.285,-4200.0,0.028708133971291867,418.0,999519154.62,0.01,77.0,13.0,95.0,90.0,17.0,2.0,6.0,2.0,26.0,90.0
789,-1.2737961240310547,9.999999747378752e-05,0.562025785446167,0.17161190509796143,0.0,306.0000000000116,0.06899224806201551,100.33,-6000.0,0.031007751937984496,645.0,999298492.62,0.08,13.0,95.0,90.0,16.0,27.0,6.0,90.0,150.0,76.0,82.0
790,-0.7765042792794284,2.743402001215145e-05,0.2992490530014038,-1.0,0.0,184.50000000003683,0.058558558558558564,100.335,-6300.0,0.04144144144144144,555.0,999238342.62,0.07,90.0,36.0,16.0,27.0,3.0,3.0,72.0,150.0,76.0,82.0
791,-1.168490398886871,8.712766430107877e-05,-0.5472878217697144,-0.19925302267074585,0.0,283.50000000001074,0.04063079777365492,100.375,-7200.0,0.059369202226345084,539.0,999057757.62,0.01,16.0,27.0,3.0,9.0,62.0,65.0,150.0,110.0,82.0,15.0
792,-1.637310162199744,1.6954742022790015e-05,-0.07345306873321533,1.0,-7.662850310245972,314.9999999999821,0.03346379647749512,100.375,-7000.0,0.06653620352250489,511.0,999077818.279999,0.01,16.0,27.0,9.0,26.0,62.0,27.0,2.0,150.0,110.0,82.0
793,-0.009927140255009112,9.999999747378752e-05,-0.42588746547698975,-1.0,0.0,0.0,0.019854280510018224,100.375,-8000.0,0.08014571948998178,549.0,998877088.279999,0.01,27.0,9.0,26.0,10.0,52.0,27.0,2.0,150.0,110.0,136.0
794,-0.24591590743669411,9.999999747378752e-05,0.5929219722747803,-0.09758484363555908,-4.95499402146902,0.0,0.04588235294117646,100.375,-7800.0,0.14588235294117646,425.0,998816856.36,0.01,27.0,9.0,26.0,10.0,8.0,37.0,2.0,60.0,110.0,136.0
795,-0.0033799533799533793,4.999999873689376e-06,1.0,0.49300646781921387,0.0,0.0,0.006759906759906759,100.375,-10000.0,0.09324009324009325,429.0,998596018.36,0.01,95.0,9.0,26.0,10.0,55.0,57.0,3.0,28.0,36.0,110.0
796,-1.2227443738332444,9.999999747378752e-05,-0.608343780040741,-0.3425537347793579,-12.308710315436997,165.00000000000625,0.0012048192771084293,100.39,-10200.0,0.10120481927710843,415.0,998555845.74,0.02,9.0,26.0,10.0,55.0,2.0,3.0,28.0,36.0,110.0,136.0
