,BA_spead,last_traded_price,Smart_price,Liquidity_imb,market_cost,remained_shares,remained_time,reward,order_type,is_buy,premium,obj_price,base_price,executed,done
380,0.06999999999999318,0.149862,0.14984545454545453,0.014,0.0005196699999999907,1.0,1.0,1.2,Type.LIMIT_BUY,True,0.01,149.84,149.85,1,True
381,0.06999999999999318,0.14969,0.14970625,0.051,0.0007580800000000068,2.0,1.0,2.4,Type.LIMIT_SELL,False,0.01,149.51,149.5,2,True
382,0.06999999999999318,0.149513,0.14947555555555556,-0.018,0.001037179999999978,2.0,1.0,2.4,Type.LIMIT_BUY,True,0.01,149.52,149.53,2,True
383,0.09000000000000341,0.149485,0.14949315789473683,0.025,0.0010751399999999478,3.0,1.0,0.0,Type.LIMIT_SELL,False,0.01,149.53,149.52,0,False
384,0.030000000000001137,0.14944,0.149455,0.027,0.0012549599999999827,3.0,0.0,-0.8999999999999999,Type.MARKET_SELL,False,0.01,149.5,149.49,3,True
385,0.030000000000001137,0.14944,0.149455,-0.027,0.00143522999999999,3.0,1.0,3.6,Type.LIMIT_BUY,True,0.01,149.53,149.54,3,True
386,0.05000000000001137,0.149445,0.14943964285714284,0.037,0.00159303999999986,4.0,1.0,4.8,Type.LIMIT_SELL,False,0.01,149.59,149.58,4,True
387,0.03999999999999204,0.14955000000000002,0.1495285714285714,0.002,0.0019744800000000636,4.0,1.0,4.8,Type.LIMIT_BUY,True,0.01,149.5475,149.5575,4,True
388,0.06999999999999318,0.14958000000000002,0.14956,-0.014,0.0018925000000000124,5.0,1.0,6.0,Type.LIMIT_SELL,False,0.01,149.53,149.52,5,True
389,0.03999999999999204,0.14962999999999999,0.14967000000000003,0.016,0.002525349999999916,5.0,1.0,6.0,Type.LIMIT_BUY,True,0.01,149.752,149.762,5,True
