,BA_spead,last_traded_price,Smart_price,Liquidity_imb,market_cost,remained_shares,remained_time,reward,order_type,is_buy,premium,obj_price,base_price,executed,done
60,0.03999999999999204,0.14939,0.14937473684210525,0.028,0.001632319999999936,4.0,1.0,4.8,Type.LIMIT_SELL,False,0.01,149.19,149.18,4,True
61,0.04999999999998295,0.14921,0.14921399999999999,-0.003,0.001990759999999909,4.0,1.0,4.8,Type.LIMIT_BUY,True,0.01,149.22,149.23,4,True
62,0.030000000000001137,0.14923,0.1492008333333333,0.059,0.0020480000000000875,5.0,1.0,4.8,Type.LIMIT_SELL,False,0.01,149.28,149.27,4,False
63,0.03999999999999204,0.14930000000000002,0.14929823529411765,-0.044,0.00040780999999998356,1.0,0.0,-0.3,Type.MARKET_SELL,False,0.01,149.1,149.09,1,True
64,0.030000000000001137,0.14909,0.14909450000000002,-0.024,0.00238679999999988,5.0,1.0,6.0,Type.LIMIT_BUY,True,0.01,149.07600000000002,149.086,5,True
65,0.03999999999999204,0.14908000000000002,0.14906521739130435,0.074,0.002413080000000075,6.0,1.0,7.2,Type.LIMIT_SELL,False,0.01,149.03166666666667,149.02166666666668,6,True
66,0.030000000000001137,0.149031,0.1490425,0.018,0.0028728999999998272,6.0,1.0,7.2,Type.LIMIT_BUY,True,0.01,149.04166666666666,149.05166666666665,6,True
67,0.030000000000001137,0.14906,0.149064,-0.009,0.00041711999999998286,1.0,1.0,1.2,Type.LIMIT_SELL,False,0.01,149.04999999999998,149.04,1,True
68,0.01999999999998181,0.149118,0.14912,0.082,0.0004673899999999662,1.0,1.0,1.2,Type.LIMIT_BUY,True,0.01,149.16,149.17,1,True
69,0.030000000000001137,0.14915,0.14914499999999997,-0.024,0.0008247800000000068,2.0,1.0,2.4,Type.LIMIT_SELL,False,0.01,149.135,149.125,2,True
