Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
2015-01-02,111.41,93.36,130.93,91.77,27.86,111.75,95.0,45.72,195.3,105.3,161.44,36.69,105.27,62.64,42.29,94.15,164.09,57.32,46.66,48.275,31.35,91.0,106.45,101.5,115.14,66.0675,47.08,76.11,86.26,92.26
2015-01-05,108.17,92.42,129.25,90.33,27.23,110.99,93.29,45.24,193.27,102.33,160.87,36.2,104.49,62.04,42.6,93.3,162.99,58.2,46.37,47.24,31.32,90.37,105.11,100.3,114.55,65.7575,47.0,75.08,85.83,92.15
2015-01-06,106.5,90.79,128.91,87.25,27.12,107.78,92.57,44.22,188.3,101.83,159.67,36.16,104.23,60.67,42.38,92.9,160.82,58.34,46.35,46.945,31.3,90.31,104.0,99.79,112.24,65.1675,46.74,76.0,85.97,90.29
2015-01-07,107.29,90.54,128.74,87.39,27.13,109.49,92.72,44.13,186.49,102.76,156.57,35.56,104.04,59.7,42.74,93.29,159.9,60.4,45.9,46.79,31.69,89.91,104.14,98.97,112.41,64.5125,46.84,75.05,86.87,90.65
2015-01-08,109.44,91.49,130.5,89.25,27.5,109.1,94.0,44.12,189.46,105.52,155.86,36.37,106.0,60.0,43.23,94.25,161.0,62.0,46.83,47.945,32.35,90.5,105.8,101.42,113.99,65.7125,46.37,77.3,89.34,91.25
2015-01-09,112.76,91.58,131.59,88.76,27.67,110.06,94.07,44.95,190.48,106.47,158.42,36.77,106.5,60.65,43.53,93.97,163.85,62.81,47.6,48.43,32.5,91.18,107.26,104.42,114.93,65.9025,47.27,77.31,90.3,92.22
2015-01-12,112.46,90.75,132.24,87.65,28.0,107.0,94.69,44.38,186.58,105.17,159.11,36.81,105.32,59.32,43.12,93.53,162.39,63.05,47.42,47.955,32.71,90.44,106.06,103.94,114.46,65.26,47.05,75.8,89.27,91.13
2015-01-13,111.5,90.59,132.18,87.68,28.14,106.71,95.32,44.52,186.58,105.25,157.25,36.9,105.4,59.34,42.77,94.0,162.0,62.97,46.95,48.17,32.92,90.71,106.11,104.27,115.47,65.665,47.49,75.2,90.78,91.0
2015-01-14,109.0,87.41,129.05,84.74,27.84,103.15,94.2,43.07,180.98,102.37,155.11,36.23,103.88,56.91,42.19,91.58,159.04,61.53,45.91,46.715,32.16,89.69,103.61,101.61,113.41,64.0275,46.9,74.94,87.5,89.14
2015-01-15,109.96,87.26,130.7,86.07,28.07,104.83,94.61,43.91,180.39,103.41,156.9,36.47,103.5,55.8,42.85,92.01,160.89,62.98,46.22,47.175,32.65,90.32,104.04,103.56,114.2,64.265,47.23,75.92,87.01,90.6
2015-01-16,107.03,85.5,129.75,84.21,27.36,102.78,94.01,43.26,177.04,100.89,154.15,36.1,102.06,54.68,42.35,91.05,159.68,61.95,45.3,46.405,32.29,89.95,104.58,104.53,113.72,62.935,47.18,74.47,87.28,89.05
2015-01-20,107.98,86.46,131.63,84.45,27.86,104.87,95.22,45.0,177.71,104.85,157.07,36.1,101.55,56.08,42.79,91.72,162.8,62.83,46.28,46.72,32.95,91.25,106.91,106.2,116.6,64.055,48.15,76.08,86.96,91.11
2015-01-21,108.87,87.5,130.81,83.64,28.07,106.99,94.07,43.95,174.0,102.9,153.0,35.8,100.42,55.4,42.92,90.03,161.66,62.26,45.94,46.555,32.85,90.0,105.47,106.15,117.36,63.805,47.9,75.52,86.06,91.5
2015-01-22,110.28,84.7,133.56,86.01,27.71,108.82,94.47,44.98,178.06,104.55,151.93,36.66,102.58,56.37,43.42,90.67,163.75,62.28,46.39,47.25,32.7,90.96,105.86,109.75,119.84,63.885,48.11,75.97,87.28,92.35
2015-01-23,112.32,84.43,135.69,86.79,28.38,108.55,94.92,45.21,181.8,106.21,154.98,37.0,102.9,57.56,43.56,90.89,165.82,62.54,47.37,48.1,32.85,91.17,108.14,114.0,120.58,64.7475,47.93,75.95,88.42,92.28
2015-01-26,113.65,83.76,135.02,85.36,28.1,107.05,94.38,44.39,178.06,105.36,158.37,36.15,101.8,56.31,43.18,89.5,163.4,62.32,46.93,48.0,32.47,89.88,107.0,112.0,119.53,64.235,46.98,75.76,88.31,90.69
2015-01-27,112.43,82.5,132.12,79.85,27.57,108.38,94.0,43.79,177.12,104.96,154.95,34.39,101.67,55.95,42.53,89.97,162.26,62.66,42.94,47.67,32.32,86.94,106.3,110.95,116.61,63.1375,46.63,75.11,88.25,91.22
2015-01-28,117.56,82.8,135.92,80.51,27.31,108.01,94.25,44.17,177.71,105.97,154.14,34.45,102.5,56.59,42.61,89.73,164.53,62.83,42.75,47.5,32.53,86.68,106.5,110.57,119.02,63.1325,46.9,75.55,88.02,90.75
2015-01-29,116.36,82.0,139.76,79.85,26.75,104.35,93.08,43.96,173.07,104.51,151.27,33.84,101.51,55.2,41.85,91.5,163.72,61.45,40.91,46.835,31.94,85.69,104.89,108.57,116.88,61.8825,46.0,74.4,86.76,88.09
2015-01-30,118.28,81.83,146.0,79.7,26.88,101.4,92.36,44.55,174.02,106.5,153.63,33.71,101.45,54.87,41.78,92.54,164.27,61.56,41.52,46.95,31.65,85.05,103.06,108.71,115.05,64.75,45.72,73.52,86.83,87.0
2015-02-02,118.03,81.08,144.35,80.13,26.37,103.78,91.45,45.32,172.36,104.78,154.0,33.1,100.51,54.61,41.21,92.11,162.25,60.61,40.59,46.34,31.44,84.4,102.94,106.73,115.17,63.9725,46.19,73.06,84.75,88.26
2015-02-03,118.27,82.54,146.26,81.42,26.9,107.9,92.54,46.0,175.96,105.16,154.75,33.78,101.25,55.91,41.77,92.55,165.33,60.89,41.65,46.115,31.77,85.89,104.82,107.35,118.02,64.1375,47.3,75.12,85.83,91.0
2015-02-04,118.52,83.5,146.08,82.67,27.01,108.5,99.98,46.53,178.77,107.09,157.61,33.65,102.31,56.46,41.8,93.5,165.62,59.86,41.94,46.35,31.81,86.0,105.66,107.16,118.75,65.0375,47.74,74.97,86.44,91.45
2015-02-05,120.05,84.2,147.26,82.41,26.82,109.5,100.81,46.59,179.25,108.74,157.46,33.75,101.57,56.85,41.76,94.1,165.31,59.25,42.22,46.44,32.98,86.17,106.46,108.68,118.26,66.8125,48.09,74.94,87.15,92.4
2015-02-06,120.1,85.11,148.13,83.6,27.37,109.94,102.55,48.13,182.0,109.35,157.19,33.94,102.15,57.75,41.55,94.09,166.23,59.06,42.75,46.69,32.99,86.51,107.41,108.59,120.0,67.9375,48.1,74.98,87.26,92.22
2015-02-09,118.52,84.32,145.81,83.05,27.21,109.98,101.63,48.21,181.38,108.94,156.0,33.03,100.9,57.42,41.35,93.25,164.38,58.79,42.25,45.75,33.0,85.28,105.5,106.93,119.44,66.8525,49.0,75.64,86.97,91.46
2015-02-10,120.26,85.56,148.2,85.0,27.18,110.43,102.08,48.5,183.0,108.81,156.74,33.25,100.03,58.39,42.9,93.3,165.4,59.11,42.74,45.61,33.48,85.33,106.14,107.39,119.89,66.6875,49.26,76.31,86.63,91.67
2015-02-11,122.82,85.87,147.46,83.48,27.6,109.08,101.87,48.21,183.96,110.58,157.87,33.67,100.46,58.09,42.12,94.16,164.48,58.75,42.55,46.245,34.06,85.99,106.58,108.72,118.6,66.245,49.37,76.8,86.69,90.0
2015-02-12,125.98,80.14,148.18,84.1,29.0,110.48,102.16,48.55,188.0,110.57,158.72,33.96,100.4,58.76,42.37,94.05,165.0,59.0,42.69,45.685,34.25,86.04,107.78,110.7,119.17,66.8125,49.85,79.17,86.6,91.49
2015-02-13,127.27,79.5,147.7,84.16,29.32,111.26,103.6,49.06,189.48,111.84,158.78,34.2,98.5,59.46,42.03,95.09,165.9,58.86,43.38,46.01,34.74,85.81,107.76,109.41,119.34,68.13,49.41,79.65,86.07,92.7
2015-02-17,127.47,77.14,148.6,85.0,29.26,111.99,104.31,48.7,188.78,111.43,159.84,34.45,99.5,59.54,41.77,95.12,165.94,58.73,44.0,45.87,34.61,86.0,108.36,109.3,121.0,67.76,49.02,78.38,85.43,92.7
2015-02-18,127.63,78.79,149.7,84.92,29.19,111.0,103.5,49.12,189.2,111.51,161.68,34.54,100.55,59.73,41.64,94.23,166.34,58.75,43.63,45.745,34.44,85.78,107.48,109.0,121.32,67.7175,49.13,77.59,85.96,91.98
2015-02-19,128.45,79.8,151.05,83.81,29.32,108.0,104.0,48.91,187.39,112.29,162.05,34.25,100.04,59.17,41.65,94.5,167.4,58.85,43.25,46.8,34.45,86.25,107.9,109.54,122.47,67.2575,48.8,77.79,84.45,89.57
2015-02-20,128.65,78.25,154.09,83.17,29.36,108.47,103.79,49.56,188.35,110.93,163.61,34.23,100.15,58.94,42.0,94.23,166.74,58.1,43.51,46.805,34.31,84.95,107.59,109.86,123.1,67.26,48.76,77.09,82.75,89.45
2015-02-23,130.0,79.94,155.0,83.98,29.61,107.92,104.76,49.2,190.45,112.82,164.25,34.46,100.62,59.51,41.71,94.12,168.14,58.46,43.8,47.5,34.08,85.05,107.62,112.99,123.38,68.24,48.97,77.37,84.47,89.18
2015-02-24,132.75,80.3,153.5,83.7,29.55,107.73,104.52,49.7,189.68,117.62,162.49,33.61,100.25,60.15,41.84,93.85,168.27,58.3,44.1,47.375,34.21,85.42,106.96,116.26,123.19,68.335,48.56,78.33,84.51,89.3
2015-02-25,131.6,81.1,154.23,84.52,29.46,108.2,105.0,49.85,191.55,117.07,164.83,34.04,100.94,60.8,42.24,95.0,168.97,58.49,43.97,47.71,34.24,85.7,107.55,115.47,123.85,68.125,49.35,80.25,84.63,89.6
2015-02-26,128.76,83.17,152.11,84.98,29.55,107.78,105.5,49.6,190.58,115.87,163.25,33.57,101.42,60.99,42.04,97.52,168.85,58.71,44.0,48.33,34.52,85.47,106.75,114.41,123.32,68.325,49.05,79.9,83.85,88.97
2015-02-27,130.05,83.25,151.01,84.09,29.85,107.6,104.82,49.24,191.16,115.26,161.0,33.63,103.03,61.22,42.52,99.16,169.66,58.9,44.14,48.475,34.43,84.98,107.67,113.77,122.55,68.3925,49.18,81.28,83.64,89.0
2015-03-02,129.11,81.59,150.85,82.78,29.39,106.11,104.5,49.14,190.0,115.0,161.85,33.19,103.0,61.19,43.1,98.6,168.16,58.39,43.67,48.42,34.09,85.0,107.44,113.77,121.66,69.25,49.18,83.24,83.79,88.5
2015-03-03,129.09,81.07,154.63,82.71,30.1,105.9,105.53,49.13,190.7,115.8,160.02,34.05,102.84,61.64,43.05,99.89,169.28,58.63,43.58,49.22,34.75,85.13,107.33,113.95,122.46,69.57,49.4,83.43,83.64,87.85
2015-03-04,129.08,81.2,154.46,82.5,29.36,105.49,105.86,49.11,190.29,115.27,160.12,33.86,102.04,61.54,42.88,99.82,168.18,58.34,43.0,48.835,34.49,85.05,106.91,112.12,121.14,68.7,49.51,82.79,83.2,87.82
2015-03-05,128.66,80.66,154.86,80.31,29.47,104.93,105.54,49.81,190.13,115.23,159.98,34.3,102.07,62.11,42.57,99.24,167.21,58.02,43.07,49.0,34.77,84.5,106.88,114.07,121.29,68.75,49.12,83.45,83.29,87.02
2015-03-06,128.37,80.5,153.99,80.41,29.15,104.11,104.54,49.27,188.0,114.59,160.05,33.58,102.1,62.2,42.13,98.06,166.23,57.79,42.91,49.23,34.27,84.06,106.48,114.97,119.4,68.425,48.46,82.58,82.79,86.31
2015-03-09,128.07,80.08,153.3,80.21,28.9,103.53,103.94,48.05,187.42,114.45,158.25,33.21,100.01,60.84,41.44,96.88,164.72,56.84,42.22,48.545,33.81,82.79,105.97,112.97,119.31,67.63,48.26,82.19,82.59,85.93
2015-03-10,126.69,79.73,153.3,80.0,29.16,103.7,104.1,47.37,185.59,113.8,159.97,32.26,99.99,60.68,41.07,96.91,164.46,56.78,42.36,48.25,33.77,82.43,105.66,113.89,120.55,67.41,48.05,82.7,82.14,84.79
2015-03-11,124.73,79.31,152.42,80.09,28.69,103.06,103.42,47.13,183.25,112.61,158.38,32.01,99.7,60.02,40.65,96.3,162.7,57.28,42.26,48.245,33.98,81.27,104.97,112.96,117.78,66.16,47.55,82.39,81.8,84.8
2015-03-12,122.37,80.14,151.57,80.3,28.22,104.3,103.82,47.04,186.39,113.85,156.4,31.0,99.08,60.87,40.04,95.45,162.72,55.82,41.23,47.865,33.83,81.76,106.52,113.32,120.41,66.6125,47.96,83.13,80.81,84.63
2015-03-13,124.39,81.56,151.98,79.9,28.04,101.57,107.0,47.13,188.86,116.08,157.28,30.63,100.0,61.37,40.41,96.25,164.02,56.02,40.68,48.52,33.97,81.81,107.49,114.44,120.67,67.0675,48.52,84.25,82.1,83.97
2015-03-16,123.99,80.88,152.39,79.61,28.14,101.51,106.8,46.96,190.34,115.62,155.26,30.91,100.0,61.54,40.0,96.93,163.75,56.7,41.59,48.1,34.19,82.12,107.5,116.0,119.25,66.7225,48.9,85.01,82.54,83.7
2015-03-17,125.86,81.2,153.0,79.3,28.28,102.22,107.0,46.78,190.97,115.23,156.16,30.58,100.17,61.3,40.64,97.07,165.06,56.47,41.37,48.09,34.12,83.22,108.28,118.08,119.5,67.055,48.96,86.51,82.9,84.51
2015-03-18,127.25,80.58,154.0,78.25,27.94,102.58,106.9,46.19,190.0,115.41,156.7,30.41,99.82,61.39,40.45,95.96,163.28,56.36,41.54,48.27,34.05,82.85,108.78,117.43,119.28,66.055,48.8,86.14,81.93,83.54
2015-03-19,128.79,81.84,154.55,80.48,28.21,105.2,107.84,47.01,191.47,116.08,159.56,30.78,101.04,61.58,40.48,96.86,166.16,57.18,42.26,48.96,34.31,83.58,109.64,120.0,120.14,66.88,49.26,86.98,82.33,85.18
2015-03-20,128.26,81.85,154.63,80.59,28.42,105.12,107.75,46.66,190.22,115.51,160.58,30.99,101.9,61.31,40.06,96.15,165.83,58.36,42.57,51.34,34.16,84.14,109.3,121.14,119.7,67.0,49.3,87.48,81.74,84.7
2015-03-23,127.08,82.7,154.98,81.19,28.44,107.5,108.6,47.25,193.0,117.04,162.88,31.31,102.37,61.69,40.65,96.86,166.83,58.41,42.88,50.8,34.5,84.45,109.59,119.48,119.46,67.96,49.76,88.22,83.14,85.18
2015-03-24,127.19,82.06,152.16,81.05,28.35,105.75,107.72,47.1,191.78,116.5,164.79,31.07,102.66,60.92,40.86,98.26,165.58,59.33,43.0,50.525,34.91,84.65,109.39,118.9,118.54,67.08,49.59,88.0,83.15,85.41
2015-03-25,126.71,81.27,151.4,80.99,27.96,104.64,107.45,47.5,191.08,115.96,162.8,30.82,101.85,60.52,40.6,99.18,166.24,59.56,42.92,50.5,34.63,84.26,109.24,118.87,119.2,67.09,49.4,87.81,83.09,85.1
2015-03-26,122.9,79.55,147.87,79.58,27.2,106.1,104.47,46.81,186.34,113.34,159.2,29.51,99.76,59.46,40.34,97.54,162.0,57.85,41.23,49.08,34.11,82.5,107.31,116.07,115.51,65.3,48.58,84.98,80.98,85.15
2015-03-27,124.61,78.32,148.41,79.66,27.15,104.8,105.2,48.21,187.19,112.0,160.79,30.0,100.46,59.36,40.45,97.36,162.36,57.75,41.1,49.595,34.41,82.03,106.66,116.06,116.14,65.5,48.48,84.47,81.8,84.0
2015-03-30,124.12,78.5,150.0,80.01,27.25,105.28,106.06,49.0,189.8,114.9,161.31,31.7,101.15,60.89,40.1,97.37,164.2,58.22,41.23,50.655,34.59,82.55,107.87,121.94,117.48,65.99,48.8,85.47,81.85,84.46
2015-03-31,126.12,77.65,152.25,80.22,27.37,105.24,105.36,48.53,189.76,113.89,161.2,31.47,100.99,60.62,40.51,97.82,165.41,58.09,40.77,50.285,34.8,82.66,108.82,120.6,117.67,65.49,48.93,85.69,82.4,84.59
2015-04-01,124.83,78.05,149.93,80.03,27.33,105.99,105.52,47.91,187.94,113.88,160.08,31.11,100.25,60.18,40.55,96.77,164.49,57.16,40.63,50.0,34.74,82.13,108.0,118.68,117.18,65.4,48.46,84.72,82.09,85.77
2015-04-02,125.01,78.93,149.14,79.6,27.38,104.2,105.49,47.57,191.73,112.76,159.4,30.83,99.46,60.08,40.72,96.0,162.65,57.04,40.7,49.875,34.39,82.24,107.13,117.6,116.59,64.98,49.0,84.41,80.73,84.01
2015-04-06,124.5,79.08,148.4,80.24,27.0,105.95,105.3,48.1,190.0,113.72,159.8,30.78,98.6,59.88,40.75,95.83,161.81,56.9,40.38,49.3,34.28,81.79,106.99,116.23,116.2,64.64,49.47,85.26,80.48,84.82
2015-04-07,127.7,78.33,151.27,81.22,27.3,106.97,105.8,48.54,192.52,115.07,162.05,31.09,99.54,61.11,41.11,96.24,165.4,57.49,41.5,49.865,34.6,83.0,108.13,119.24,117.76,65.38,49.81,87.6,81.09,85.01
2015-04-08,125.78,78.59,152.55,80.89,27.37,108.82,105.23,48.62,192.85,113.86,162.0,31.2,99.89,61.1,41.0,96.91,166.21,57.95,41.46,49.86,34.55,82.39,106.94,117.78,117.71,65.89,48.75,87.04,80.39,85.8
2015-04-09,125.85,78.63,152.59,80.45,27.55,106.83,106.48,48.41,192.5,115.46,161.85,30.69,100.48,61.21,40.79,96.85,166.25,57.26,41.25,50.5,34.65,82.55,107.34,117.83,117.7,66.35,48.94,89.5,80.83,84.0
2015-04-10,125.94,79.42,153.61,81.12,27.62,107.5,106.89,48.85,194.65,114.5,162.34,31.42,101.35,61.34,41.06,96.93,167.5,57.17,41.64,50.5,34.95,82.82,107.71,118.54,118.29,66.69,48.98,92.14,81.0,85.06
2015-04-13,128.09,79.76,153.83,82.6,27.96,107.38,107.07,48.5,195.1,115.0,162.37,31.81,101.52,61.5,40.79,97.41,166.76,57.25,41.47,49.985,35.4,82.96,107.36,120.63,117.97,66.22,49.3,91.72,80.41,86.0
2015-04-14,127.09,79.5,153.12,82.5,28.01,107.4,106.41,48.47,197.5,114.25,162.52,31.71,101.1,62.99,40.6,97.41,165.32,56.85,41.79,49.53,35.17,83.43,107.71,119.37,117.05,65.5,49.17,91.4,80.25,85.87
2015-04-15,126.55,79.5,154.0,83.29,28.06,109.8,106.92,49.13,197.8,114.63,162.56,32.26,100.54,63.06,40.62,96.98,166.72,58.15,41.76,50.245,35.42,83.85,108.16,120.5,118.08,65.51,49.15,92.0,80.6,87.29
2015-04-16,126.385,79.33,151.66,84.4,28.26,109.88,107.1,49.89,202.87,113.24,163.31,32.85,100.2,64.0,40.42,96.47,165.73,58.27,42.0,49.745,35.1,83.5,107.61,122.0,117.35,65.53,49.17,90.94,79.5,87.63
2015-04-17,125.54,78.25,150.85,83.49,28.26,109.33,107.59,49.61,197.77,112.74,161.37,32.53,99.34,63.2,40.42,95.15,164.45,57.35,41.7,49.575,34.92,82.95,107.23,120.82,116.52,65.08,49.0,88.46,79.03,87.07
2015-04-20,125.57,77.45,151.3,84.06,28.16,109.63,107.86,49.79,199.19,113.11,162.1,32.62,100.37,63.27,40.48,95.16,163.0,57.52,41.72,49.59,35.01,83.13,106.0,119.76,116.15,64.94,49.17,87.51,78.5,87.27
2015-04-21,128.02,77.4,153.92,84.66,28.74,110.29,108.99,50.09,198.97,113.93,166.16,32.95,100.83,63.35,40.67,96.19,165.65,57.96,42.99,50.4,35.18,83.44,104.7,119.14,119.0,65.05,49.0,87.28,78.73,87.5
2015-04-22,127.0,77.37,152.5,84.13,28.79,110.05,108.02,49.37,197.9,113.09,164.39,32.41,100.63,62.61,41.5,97.0,163.81,57.62,42.71,50.15,34.89,83.1,101.84,119.54,116.81,66.01,49.45,87.04,77.82,86.95
2015-04-23,128.45,78.0,150.58,87.0,28.44,109.92,108.06,50.93,197.9,112.91,165.4,32.05,100.53,62.65,41.2,97.34,159.48,57.47,42.89,49.775,34.91,81.42,101.35,117.37,116.42,68.0,49.64,86.89,78.26,87.46
2015-04-24,130.5,78.14,149.52,84.7,29.17,109.59,109.54,51.15,198.59,113.88,170.24,32.47,100.07,62.6,41.0,97.14,159.63,57.89,45.67,50.21,35.25,80.9,103.39,118.26,117.26,67.99,49.91,87.16,79.35,87.32
2015-04-27,132.39,77.81,148.53,84.88,28.82,110.32,111.45,51.4,198.99,113.96,170.89,32.11,101.16,62.65,41.03,98.74,159.81,57.78,47.26,50.635,35.3,81.0,105.27,119.25,116.71,68.33,50.09,86.69,79.83,87.56
2015-04-28,134.48,77.67,147.77,85.42,28.8,110.4,110.54,51.31,196.01,110.78,170.83,32.26,100.35,62.5,40.94,96.27,157.83,60.23,47.81,50.155,34.69,80.7,103.1,116.81,115.09,67.25,50.37,85.84,79.31,87.27
2015-04-29,130.27,77.15,147.1,85.57,29.07,110.9,109.66,51.19,196.0,110.03,173.4,32.58,100.51,62.56,40.69,96.7,157.49,59.3,48.68,49.745,34.13,80.0,103.19,116.43,115.56,66.83,50.3,85.34,78.62,87.45
2015-04-30,127.48,77.01,145.27,86.86,28.87,112.0,109.68,51.54,198.4,108.56,173.77,32.6,99.85,63.54,40.37,96.57,156.82,59.64,48.72,49.875,34.1,79.86,102.67,113.53,114.93,67.2,50.34,84.2,77.83,88.5
2015-05-01,126.1,77.85,144.47,87.82,28.83,110.25,109.96,51.25,198.38,107.24,173.24,32.63,99.68,63.75,40.68,96.73,156.79,59.84,48.6,49.865,33.95,79.8,101.85,112.36,114.59,65.22,50.74,82.53,78.41,87.8
2015-05-04,129.56,77.8,143.81,87.73,29.1,109.38,111.48,51.84,198.26,109.99,174.47,33.27,100.33,63.7,40.88,96.59,158.4,60.13,48.37,50.5,34.13,80.45,102.18,113.7,115.78,66.02,50.4,83.88,78.72,89.27
2015-05-05,128.14,77.92,143.76,87.77,29.18,109.2,113.25,51.94,198.33,109.22,173.5,33.0,100.0,64.43,41.12,96.45,158.86,60.16,47.84,50.215,34.38,80.51,101.72,113.94,115.89,65.67,50.55,84.01,78.84,89.9
2015-05-06,126.72,78.72,142.86,87.8,28.9,109.42,111.56,51.7,197.75,108.51,172.9,32.5,99.62,64.52,41.04,96.24,157.92,60.47,47.5,50.135,33.76,80.45,101.98,114.17,116.02,66.26,50.06,83.22,77.63,89.74
2015-05-07,124.78,77.9,140.48,86.65,29.01,107.69,109.6,50.72,196.26,108.46,169.92,32.27,99.24,63.75,40.59,96.27,157.23,60.05,46.38,50.265,33.46,80.5,101.43,113.15,115.13,65.54,49.63,83.09,77.75,88.1
2015-05-08,126.52,78.95,143.07,87.44,29.01,108.5,110.39,51.4,199.1,112.58,172.84,32.51,100.47,65.0,41.0,98.18,160.25,61.0,47.61,51.145,33.84,80.92,103.51,116.04,117.38,67.1,50.2,84.83,78.6,88.54
2015-05-11,127.28,79.05,145.13,88.41,29.5,108.65,110.0,51.64,200.62,112.14,172.75,32.68,101.42,65.3,41.0,98.11,160.26,60.65,47.52,51.21,34.12,80.78,102.5,115.61,118.1,69.3,50.14,85.13,78.3,88.52
2015-05-12,125.6,79.1,144.75,88.16,29.0,107.3,108.27,51.52,200.4,111.02,170.55,32.49,100.69,65.17,40.73,97.39,158.71,59.48,46.86,51.0,33.79,80.0,101.7,113.97,116.8,68.51,49.32,83.78,77.89,86.91
2015-05-13,126.33,79.5,145.41,88.25,29.2,107.98,109.7,50.95,200.47,112.31,170.75,32.38,100.52,65.34,40.74,98.0,160.43,59.54,48.19,51.28,33.73,80.07,101.92,115.08,116.97,68.77,49.62,84.24,79.26,87.15
2015-05-14,127.45,80.43,146.88,88.78,29.29,108.02,109.69,51.11,202.36,111.63,173.5,32.86,101.24,65.84,41.3,97.66,162.09,59.48,48.04,51.48,33.7,80.15,102.71,117.25,118.02,68.88,49.93,84.85,78.46,86.9
2015-05-15,129.13,81.0,147.86,88.5,29.22,107.26,110.35,51.15,202.55,111.86,173.75,33.09,102.0,66.16,41.48,97.74,163.1,59.96,48.9,51.815,34.01,80.87,102.71,118.78,119.08,70.0,50.05,85.77,78.69,86.8
2015-05-18,128.36,80.28,146.88,88.39,29.42,107.5,110.47,51.48,202.65,113.83,173.44,33.0,102.48,65.9,41.49,97.97,163.0,60.17,47.94,52.555,33.99,80.98,102.7,119.22,118.53,69.74,49.8,86.1,79.36,87.32
2015-05-19,130.69,80.43,147.18,87.89,29.87,106.0,110.6,50.91,204.99,116.0,172.97,33.36,103.65,66.71,41.22,98.09,162.76,60.0,47.56,52.31,33.93,80.81,103.53,120.0,118.6,70.14,49.51,86.07,78.05,86.44
2015-05-20,130.07,81.41,147.14,87.65,29.8,105.35,110.78,50.93,205.17,112.34,173.09,33.06,104.44,67.0,41.39,100.83,162.42,60.72,47.39,52.46,34.33,80.88,103.92,120.73,119.66,70.15,49.57,85.95,76.42,87.26
2015-05-21,130.0,80.5,146.56,88.23,29.61,105.95,110.04,51.07,204.6,111.82,173.32,33.22,102.74,66.16,41.26,99.83,161.9,60.56,47.27,52.435,34.22,80.2,103.62,120.76,118.81,69.52,49.68,84.75,75.75,87.26
2015-05-22,131.65,80.78,147.26,89.3,29.4,104.99,110.3,51.23,204.66,111.94,173.04,33.47,102.27,66.63,41.18,99.13,162.0,59.96,47.31,52.5,34.3,80.2,103.12,120.3,118.8,69.34,49.75,86.71,76.2,86.75
2015-05-26,132.62,81.37,144.3,88.13,29.23,104.0,110.13,50.98,207.3,112.06,172.0,33.27,101.19,66.28,41.16,98.85,160.98,59.32,46.83,52.235,34.23,80.01,102.46,119.22,118.55,69.3,49.58,86.56,75.75,85.94
2015-05-27,130.36,80.45,143.42,88.0,29.07,103.2,109.51,50.6,206.59,110.95,171.16,33.2,101.01,65.89,40.94,99.0,160.38,59.05,46.8,51.74,34.21,79.14,102.0,118.88,117.4,68.79,49.45,85.62,75.01,85.3
2015-05-28,131.87,79.97,142.51,87.42,29.34,102.89,110.0,51.21,208.08,112.0,171.57,33.78,101.0,66.37,41.2,98.0,160.35,59.42,47.52,51.115,34.48,79.13,101.97,119.31,117.49,69.39,49.43,86.34,75.12,84.93
2015-05-29,131.25,80.1,141.86,85.72,29.32,103.14,110.24,51.59,208.0,111.8,171.35,34.24,101.34,66.22,41.17,97.64,160.44,59.74,47.44,51.15,34.43,79.2,102.27,119.93,117.27,69.31,49.51,85.85,74.82,85.1
2015-06-01,131.35,79.85,141.33,86.1,29.6,103.5,111.38,52.09,207.84,112.11,170.24,34.41,100.15,66.04,41.31,96.0,159.1,60.81,47.13,50.835,34.75,78.59,101.59,120.38,117.17,69.1,49.46,86.17,74.71,85.34
2015-06-02,130.0,79.26,141.45,85.21,29.16,102.65,110.92,51.9,206.85,110.75,169.66,33.61,99.85,65.84,40.84,96.3,158.28,60.43,46.93,50.9,34.62,78.45,100.77,119.68,116.24,68.73,49.18,86.31,74.5,85.13
2015-06-03,130.74,80.32,143.9,86.6,29.21,102.4,111.2,52.75,207.69,111.66,170.5,33.21,100.25,66.45,41.2,96.3,159.84,60.57,47.36,51.16,34.51,78.83,100.91,118.0,118.03,69.26,49.17,86.37,74.85,85.1
2015-06-04,129.5,80.0,143.02,85.52,28.9,101.97,111.05,52.5,207.94,112.49,169.83,32.5,100.14,66.5,40.88,96.43,159.76,60.1,46.77,51.025,34.29,78.54,100.51,117.62,118.01,68.63,47.97,86.11,74.65,84.75
2015-06-05,129.54,79.6,141.0,85.01,28.55,101.1,110.21,52.7,211.14,111.19,168.25,32.28,98.95,67.28,40.49,95.85,157.69,59.27,46.31,50.72,34.19,78.0,100.64,116.32,116.59,68.28,47.96,85.04,74.17,84.08
2015-06-08,128.94,79.2,140.21,85.8,28.67,101.18,110.03,52.1,211.21,110.0,167.0,31.86,98.67,67.39,40.1,95.97,156.5,58.89,46.3,50.765,33.93,77.43,98.7,116.54,116.54,68.19,47.22,83.73,73.45,84.01
2015-06-09,126.69,78.88,140.5,86.42,28.27,100.75,109.35,51.45,210.0,109.79,165.34,31.31,98.44,66.84,40.2,95.5,156.85,59.01,45.79,50.745,34.0,77.93,97.72,116.93,116.51,67.7,47.4,83.6,72.61,85.4
