Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
2015-01-02,111.44,93.94,131.83,92.37,28.11,113.0,95.27,46.028999999999996,195.73,105.6,163.3,37.15,105.54,62.96,42.4,94.99,165.08,57.79,47.42,48.47,31.77,91.0,106.63,102.57,115.6,66.6675,47.22,77.11,86.71,93.05
2015-01-05,108.64,92.74,129.9,90.42,27.45,111.2,93.35,45.24,194.0,102.62,161.02,36.45,104.73,62.28,42.97,93.68,163.49,58.48,46.73,47.26,31.36,90.99,105.23,100.41,115.44,65.8725,47.16,75.88,86.315,92.4
2015-01-06,107.41,90.82,129.6,87.66,27.67,109.02,93.191,44.28,188.64,101.97,159.85,36.16,104.99,60.75,42.93,93.8,161.35,60.5,46.74,47.045,31.86,90.56,104.69,100.14,113.04,65.1675,47.38,76.0,86.75,91.41
2015-01-07,108.19,90.54,129.96,88.12,27.4,109.72,93.15,44.15,187.99,104.47,156.57,36.07,105.83,59.81,43.1,94.05,160.27,61.62,46.46,47.64,31.87,90.36,105.05,100.27,113.34,65.285,47.04,76.68,88.68,91.47
2015-01-08,112.15,91.81,131.98,89.28,28.085,110.44,94.29,44.86,190.81,106.98,159.01,36.995,106.49,60.73,43.56,94.98,163.69,62.93,47.745,48.55,32.64,91.22,107.23,104.98,115.0,66.275,47.235,77.94,90.66,92.26
2015-01-09,113.25,91.65,132.25,88.88,28.07,110.22,95.26,44.99,191.16,106.52,160.26,37.1,106.5,60.79,43.54,93.97,164.0,63.13,47.81,48.475,32.7,91.18,107.42,104.62,115.13,65.975,47.28,77.5,90.36,92.78
2015-01-12,112.5,90.89,132.25,87.66,28.2,107.38,94.76,44.4,187.5,105.27,159.25,37.0,105.82,59.39,43.19,93.8,162.39,63.5,47.54,48.255,32.87,90.62,106.09,104.0,114.74,65.4675,47.26,76.0,90.31,91.15
2015-01-13,112.8,91.13,133.9,87.88,28.695,107.66,96.43,44.78,189.36,106.03,159.96,37.485,106.33,59.7,43.24,94.42,164.38,63.62,47.91,48.72,33.225,91.5,107.21,105.6,116.78,66.4325,47.8,76.28,90.95,91.42
2015-01-14,110.49,88.41,131.29,86.21,28.045,104.4,94.8,43.74,182.33,103.39,156.49,36.91,104.43,57.0,42.59,92.05,160.53,62.9,46.24,47.185,32.71,90.15,104.99,103.48,114.14,64.64,47.34,75.42,88.5,89.89
2015-01-15,110.0,88.0,131.81,86.17,28.195,104.93,94.96,44.26,181.6,103.61,156.91,36.875,103.92,56.6,42.85,92.34,161.42,62.99,46.38,47.2,32.76,90.32,104.62,104.58,114.65,64.31,47.54,76.09,87.78,90.6
2015-01-16,107.57,86.2,131.01,84.32,27.77,105.14,95.22,44.82,180.1,104.3,157.63,36.66,104.62,56.0,42.58,91.68,162.18,63.16,46.28,46.52,32.82,91.34,106.69,106.0,116.32,63.7725,48.02,76.12,87.45,91.19
2015-01-20,108.77,87.71,132.0,84.49,28.265,106.57,95.39,45.03,178.29,104.95,157.24,36.46,102.03,56.39,43.32,91.88,163.4,63.3,46.645,46.94,33.11,91.78,107.23,106.38,117.73,64.92,48.24,76.49,87.68,91.77
2015-01-21,111.05,87.72,132.87,85.4,28.18,108.27,94.69,44.78,178.39,104.06,154.45,36.68,102.1,56.42,43.425,90.45,163.36,62.78,46.13,47.055,33.06,91.01,106.04,109.45,119.29,64.9075,48.395,76.45,86.9,91.98899999999999
2015-01-22,112.47,86.12,136.21,87.34,28.51,109.12,95.38,45.46,182.56,106.3,155.71,36.995,103.83,57.73,43.83,90.97,165.98,62.66,47.135,48.055,32.83,91.68,108.23,114.12,120.67,64.75,48.23,76.21,88.38,92.96
2015-01-23,113.75,85.31,135.78,87.0,28.5,108.73,95.52,45.33,182.98,106.48,157.6,37.03,102.92,57.85,43.75,91.64,165.94,62.99,47.39,48.37,32.87,91.17,108.14,114.32,120.93,65.125,47.93,75.95,89.26,92.48
2015-01-26,114.36,84.28,135.22,86.26,28.15,109.34,95.0,44.59,180.98,106.49799999999999,159.42,36.29,102.44,56.99,43.22,90.69,164.28,62.98,47.12,48.23,32.85,89.95,107.24,112.0,119.65,64.3225,47.08,76.09,89.15,91.93
2015-01-27,112.48,83.27,132.97,81.35,27.59,108.8,94.74,44.65,178.62,105.81,154.95,34.715,102.76,56.61,42.63,90.31,165.12,62.96,43.17,47.67,33.35,87.2,106.685,111.23,120.35,63.43,46.85,75.81,88.42,91.6
2015-01-28,118.12,83.39,141.88,81.2,27.595,108.1,94.47,44.25,177.79,107.43,154.53,34.69,102.93,56.59,42.795,89.82,166.54,62.96,42.79,47.605,32.59,86.9,106.97,110.86,119.34,63.2,47.03,75.55,88.23,90.75
2015-01-29,119.19,82.33,148.24,80.17,27.31,104.56,93.5,45.34,176.27,107.74,155.56,34.275,102.46,55.89,42.14,93.49,166.16,62.15,42.115,47.435,31.95,86.1,105.05,109.57,117.03,62.105,46.28,74.57,87.72,88.26
2015-01-30,120.0,82.19,146.85,80.82,27.11,103.28,92.92,45.71,175.64,106.84,155.24,33.98,102.0,55.49,41.93,93.29,165.22,61.93,41.57,47.17,31.79,85.22,104.11,109.3,116.23,65.8525,46.51,74.48,87.35,88.42
2015-02-02,118.69,82.25,146.58,80.88,26.87,106.13,92.05,45.67,175.6,104.99,154.66,33.745,100.85,55.64,41.62,92.66,164.61,60.92,41.37,46.34,31.65,85.14,104.62,107.34,116.69,64.06,47.14,74.97,85.87,89.59
2015-02-03,119.09,83.77,148.0,84.11,27.12,110.1,94.11,47.05,180.47,107.32,158.59,34.04,102.56,56.78,41.85,93.97,166.19,61.06,41.93,46.695,32.155,86.0,106.09,108.0,119.52,65.1,47.97,75.23,86.52,92.33
2015-02-04,120.51,84.46,148.38,83.3,27.22,109.27,101.94,46.66,180.67,109.0,158.7,33.835,102.34,57.07,42.09,94.42,165.81,59.95,42.21,46.635,32.27,86.47,107.36,108.74,119.0,66.6825,48.3,75.53,87.03,92.27
2015-02-05,120.23,84.93,148.87,83.63,27.295,110.11,102.84,48.0,181.6,109.26,158.59,33.985,102.56,57.02,41.81,94.83,166.58,59.25,42.63,46.79,33.2,86.77,107.48,109.75,120.36,67.95,48.1,75.09,87.35,92.54
2015-02-06,120.25,86.01,148.879,84.13,27.66,110.455,102.99,48.5,184.6,109.74,158.07,34.0,102.44,58.72,41.76,94.48,167.67,59.77,42.79,46.73,33.41,86.54,108.06,109.4,121.02,68.1075,49.73,76.75,88.0,92.26
2015-02-09,119.83,85.25,148.15,84.87,27.405,111.5,102.5,48.87,182.94,109.43,157.46,33.24,101.0,58.09,41.45,93.45,165.54,58.998999999999995,42.73,45.805,33.36,85.42,106.16,107.24,119.91,67.0725,49.46,76.45,87.19,92.29
2015-02-10,122.15,85.96,148.71,85.0,27.535,110.6,102.19,48.62,184.8,110.85,158.56,33.73,100.7,58.7,42.94,94.23,166.14,59.26,42.76,46.545,34.21,85.485,106.76,109.45,120.15,66.9,49.56,76.69,87.41,91.67
2015-02-11,124.92,86.18,148.37,83.67,27.65,110.18,102.02,48.39,188.1,110.79,159.06,33.75,100.78,58.65,42.48,94.33,164.96,58.96,42.63,46.36,34.51,86.2,107.92,110.06,119.06,66.5725,49.88,79.94,87.12,90.83
2015-02-12,127.475,81.52,148.56,84.25,29.575,111.05,103.85,49.46,190.0,112.2,159.5,34.13,100.53,59.71,42.655,95.6,165.95,59.105,43.09,46.325,34.96,86.14,108.16,110.78,119.96,67.7275,49.99,80.61,86.67,92.66
2015-02-13,127.27,79.75,149.84,85.49,29.5,112.83,104.4,49.81,191.31,112.38,160.8,34.365,99.67,60.22,42.05,95.85,166.62,58.93,43.87,46.28,34.94,86.15,108.4,109.82,121.38,68.145,49.59,79.89,86.15,93.45
2015-02-17,128.87,79.32,149.95,85.58,29.35,112.93,104.38,49.75,190.6,112.22,161.4,34.75,100.47,60.13,41.88,95.39,166.92,58.97,44.0,46.45,34.84,86.0,108.45,109.76,121.9,67.993,49.32,78.49,85.97,93.07
2015-02-18,128.78,80.27,151.59,85.8,29.55,111.63,104.33,49.68,189.96,112.16,162.46,34.7,100.75,59.83,41.79,94.79,167.51,58.86,43.69,46.88,34.57,86.39,108.1,110.2,122.65,67.75,49.31,77.93,86.3,91.99
2015-02-19,129.02,79.97,154.24,84.0,29.38,109.58,104.06,49.88,189.85,112.44,164.49,34.42,100.83,59.48,42.24,94.54,167.52,58.99,43.525,47.13,34.47,86.29,108.28,110.35,123.0,67.5,49.13,78.33,84.78,90.41
2015-02-20,129.5,79.88,158.83,84.61,29.66,108.86,104.68,49.8,191.64,112.25,164.34,34.565,100.36,59.89,42.01,94.48,168.26,58.47,43.875,47.645,34.58,85.05,108.08,112.8,124.45,68.25,48.98,77.22,84.38,89.94
2015-02-23,133.0,80.477,155.91,83.98,29.645,108.5,105.22,49.72,190.5,113.16,164.25,34.49,100.69,59.53,42.17,94.41,168.86,58.65,44.19,47.61,34.51,85.5,107.63,116.48,124.15,68.32,48.99,78.85,84.85,89.54
2015-02-24,133.6,81.7,154.78,84.68,29.71,108.24,105.04,50.22,193.23,117.88,164.99,34.485,101.05,61.25,42.33,95.33,169.24,58.56,44.3,47.77,34.34,85.73,107.91,116.55,124.13,68.4325,49.41,80.78,84.81,89.78
2015-02-25,131.6,82.245,154.74,85.35,29.56,108.78,105.97,50.14,192.45,117.13,164.83,34.145,101.29,61.27,42.24,99.3,169.66,58.97,44.09,48.6,34.78,85.792,107.75,115.48,124.33,68.5425,49.39,80.41,84.7,89.68
2015-02-26,130.87,83.47,152.38,84.98,29.99,107.78,105.71,49.84,192.43,116.41,164.12,33.875,103.18,61.7,42.55,99.88,169.97,59.14,44.23,48.665,34.72,85.76,108.03,114.6,123.55,68.625,49.455,81.83,83.86,89.0
2015-02-27,130.57,83.35,151.889,84.09,29.91,107.633,105.12,49.65,192.5,115.66,162.23,33.64,103.16,61.915,43.66,99.3,169.75,59.05,44.14,48.695,34.66,85.38,108.22,114.24,122.81,68.5,49.66,83.77,84.16,89.28
2015-03-02,130.28,82.21,154.15,83.07,30.31,106.31,105.98,49.45,191.92,117.06,161.86,34.125,103.41,61.83,43.28,101.09,170.5,58.89,44.19,49.43,34.8,85.41,107.96,114.85,123.49,69.5725,49.51,84.03,84.0,88.52
2015-03-03,129.52,81.92,156.91,83.79,30.11,106.2,106.63,49.49,192.72,116.12,161.75,34.38,103.0,61.99,43.16,100.44,169.54,58.63,43.82,49.235,34.89,85.44,107.76,114.23,122.86,69.5725,49.68,83.43,83.815,87.86
2015-03-04,129.56,81.34,155.22,82.58,29.52,105.49,106.0,50.13,190.79,115.47,160.56,34.405,102.05,62.16,42.9,100.48,168.22,58.65,43.21,48.925,34.765,85.24,107.27,113.96,121.32,68.75,49.53,83.25,83.2,87.94
2015-03-05,128.75,81.39,155.98,81.56,29.49,105.3,105.79,49.81,190.72,116.09,161.49,34.5,103.21,62.2,42.6,99.9,167.7,58.27,43.24,49.335,34.81,84.76,107.69,115.72,121.34,68.785,49.19,83.59,83.85,87.18
2015-03-06,129.37,81.14,155.02,81.21,29.26,104.51,105.0,49.4,191.32,115.66,161.44,33.675,102.39,62.87,42.2,98.99,166.75,57.83,43.1,49.335,34.46,84.24,107.63,114.97,120.36,68.59,48.63,83.52,83.09,86.58
2015-03-09,129.57,80.79,155.58,81.33,29.45,105.63,105.42,48.38,188.79,115.475,161.13,33.27,100.91,61.63,41.55,98.25,166.78,57.365,43.125,48.91,34.175,83.21,106.98,114.96,122.19,68.045,48.62,83.55,83.34,86.38
2015-03-10,127.22,79.75,154.13,80.76,29.16,104.36,104.34,47.65,186.04,114.33,160.22,32.4,100.44,61.01,41.15,97.12,164.71,57.19,42.71,48.48,34.13,82.5,105.74,114.41,120.93,67.41,48.32,83.28,82.5,85.52
2015-03-11,124.75,79.749,152.68,80.15,28.74,103.89,103.99,47.4,185.84,113.79,159.14,32.96,99.83,60.65,40.69,96.77,163.21,57.44,42.36,48.53,34.095,81.78,106.03,113.58,118.9,66.825,48.025,83.09,81.95,84.9
2015-03-12,124.9,82.0,152.91,80.48,28.53,104.51,107.33,47.64,190.0,116.46,158.7,31.6,100.24,61.44,40.57,96.44,164.52,56.21,41.64,48.55,34.06,82.115,107.85,115.05,121.47,67.5,48.76,84.39,82.12,84.63
2015-03-13,125.39,81.56,152.37,79.91,28.25,101.74,107.1,47.21,189.63,116.3,157.48,30.98,100.05,61.85,40.46,97.03,164.33,56.43,41.47,48.735,34.0,82.28,107.66,115.38,121.57,67.125,48.92,84.33,82.25,84.18
2015-03-16,124.95,81.64,154.19,80.0,28.375,103.27,107.73,47.09,192.49,116.6,157.09,31.11,101.07,61.91,40.345,97.47,166.26,57.31,41.64,48.4,34.56,83.95,109.07,118.69,120.15,67.505,49.39,86.89,83.37,84.86
2015-03-17,127.32,81.2,155.0,79.3,28.28,103.54,107.21,46.85,191.24,116.065,157.28,30.725,100.5,61.66,40.73,97.15,165.12,56.715,41.82,48.385,34.295,83.32,109.07,118.13,120.13,67.0875,49.3,86.595,83.01,84.85
2015-03-18,129.16,82.3,155.98,81.44,28.34,106.865,108.41,48.04,193.02,116.42,160.69,31.2,101.74,62.05,40.78,97.23,166.945,57.965,42.82,48.93,34.49,84.03,109.79,120.52,120.6,66.995,49.69,87.49,82.95,86.37
2015-03-19,129.24,81.96,155.32,80.48,28.54,105.4,108.48,47.17,191.59,116.43,160.92,31.09,101.95,61.63,40.5,97.01,166.21,58.34,42.59,49.305,34.38,83.75,109.74,121.09,120.31,67.18,49.49,87.98,82.44,85.5
2015-03-20,128.35,83.05,155.48,81.25,28.62,107.26,108.93,47.58,193.91,117.98,163.0,31.62,102.9,62.1,40.65,97.72,167.12,58.85,42.97,51.895,34.47,84.79,110.23,121.48,120.36,67.7,49.9,88.76,83.49,85.4
2015-03-23,127.84,83.54,154.98,81.92,28.68,107.68,108.84,47.49,194.25,117.75,165.34,31.79,103.35,62.08,40.94,99.11,166.83,59.14,43.12,51.3,35.445,85.05,110.48,120.47,119.69,68.19,49.85,88.64,83.89,85.78
2015-03-24,128.04,82.12,152.62,81.14,28.57,106.12,108.05,47.45,192.51,117.82,164.8,31.32,103.23,61.24,40.98,99.83,167.65,59.69,43.17,50.83,34.99,85.11,109.85,119.49,120.18,67.68,49.89,88.58,83.71,85.78
2015-03-25,126.81,81.37,152.0,81.0,28.08,106.19,107.45,47.74,191.08,116.57,162.91,30.885,102.49,60.62,40.7,99.61,166.45,59.71,42.92,50.59,35.0,84.26,109.29,119.66,119.33,67.43,49.4,88.2,83.23,85.57
2015-03-26,124.88,79.77,148.81,80.8,27.305,106.52,105.81,47.32,187.93,113.42,161.23,30.4,100.8,59.79,40.56,97.96,163.37,58.2,41.605,50.03,34.39,82.57,107.31,117.20700000000001,116.61,66.3,48.95,85.87,82.31,85.56
2015-03-27,124.7,78.64,149.27,79.88,27.21,104.8,106.45,48.84,188.44,114.22,160.9,32.9,100.95,59.77,40.48,97.84,163.9,58.22,41.43,50.09,34.59,82.54,107.26,118.22,117.2,65.79,48.72,85.74,82.17,84.05
2015-03-30,126.395,78.75,153.14,81.51,27.75,107.21,106.94,49.25,192.0,116.04,163.6,32.1,101.85,61.46,40.61,98.32,166.76,58.52,41.53,50.775,35.21,82.94,109.68,123.76,119.22,66.3,49.3,86.21,82.79,85.82
2015-03-31,126.49,78.52,152.25,80.65,27.69,106.07,106.32,48.6,190.4,115.37,162.3,31.93,101.45,60.93,40.9,98.43,166.0,58.3,41.03,50.915,35.13,82.93,108.82,120.93,118.15,66.2,49.14,86.05,83.04,85.34
2015-04-01,125.12,79.32,149.93,80.52,27.63,106.22,106.0,48.1,192.33,113.88,160.53,31.31,100.26,60.57,40.75,97.02,164.5,57.22,40.76,50.14,34.77,82.38,108.0,118.79,117.2,65.44,49.26,84.9,82.09,86.0
2015-04-02,125.56,79.76,150.5,80.49,27.5,105.66,106.23,48.39,192.73,114.91,162.54,31.22,99.98,60.7,40.87,96.24,163.96,57.45,40.73,50.16,34.625,82.59,107.85,118.36,117.68,65.62,49.595,86.11,81.31,84.94
2015-04-06,127.5,80.1,151.44,82.0,27.315,107.85,106.57,49.21,192.57,115.55,162.795,31.24,99.56,60.74,41.605,96.82,165.99,57.33,41.77,50.31,34.8,83.22,108.63,118.52,118.7,65.64,49.81,88.1,81.32,85.63
2015-04-07,128.12,79.35,153.5,81.43,27.56,109.08,106.4,49.1,193.57,115.76,163.84,31.58,100.86,61.5,41.37,96.79,167.55,57.87,41.9,50.13,34.88,83.26,108.57,119.829,118.55,66.18,49.81,88.25,81.29,86.17
2015-04-08,126.39,79.35,153.5,81.24,27.66,108.92,106.69,48.83,193.82,115.79,163.54,31.55,100.45,61.56,41.09,97.5,167.22,58.05,41.69,50.485,34.83,83.17,107.68,118.79,118.59,66.84,49.28,88.4,81.23,85.9
2015-04-09,126.57,79.32,153.61,81.21,27.74,107.24,107.0,49.125,195.09,116.22,162.47,31.62,101.65,61.57,41.08,97.42,167.12,57.725,41.62,50.845,35.06,82.95,107.86,118.76,118.74,66.8,49.17,93.42,81.36,84.73
2015-04-10,127.205,79.97,154.96,82.8,28.08,107.61,107.1,48.94,195.85,115.65,163.32,31.94,102.13,61.78,41.15,97.95,167.7,57.64,41.95,50.54,35.47,83.63,107.79,119.08,118.93,66.69,49.24,92.46,81.0,86.04
2015-04-13,128.55,79.99,155.5,82.61,28.28,107.89,107.9,48.58,197.38,115.4,163.99,32.05,101.98,62.27,40.92,97.75,167.35,57.36,42.06,50.03,35.53,83.95,108.33,121.07,118.62,66.79,49.5,92.74,80.92,86.25
2015-04-14,127.28,79.95,153.54,83.23,28.05,109.08,107.3,48.98,198.45,114.98,162.7,31.93,101.46,63.6,40.64,97.74,166.46,57.99,42.02,49.895,35.31,83.88,108.6,120.18,118.1,65.93,49.35,92.57,80.42,87.47
2015-04-15,127.12,80.3,154.0,85.73,28.41,110.68,107.43,50.43,202.1,115.21,164.96,32.98,101.24,64.475,40.8,97.54,167.32,58.94,42.46,50.36,35.47,84.2,108.76,120.74,118.75,65.9,49.5,92.66,80.98,88.52
2015-04-16,127.09,81.17,152.52,84.9,28.635,110.93,108.3,50.09,202.87,113.99,163.96,32.99,100.3,64.27,40.86,97.42,166.65,58.32,42.33,50.085,35.29,84.06,109.0,122.0,118.3,66.0,49.565,90.94,79.88,88.15
2015-04-17,126.14,78.5,151.42,83.58,28.4,109.66,107.67,49.9,198.25,113.1,161.8,32.69,99.85,63.4,40.65,95.34,164.5,57.35,41.73,49.685,35.07,83.19,107.58,121.0,116.52,65.5,49.12,89.55,79.15,87.35
2015-04-20,128.12,77.85,153.54,84.75,28.63,111.71,108.5,50.2,199.59,113.69,166.63,32.78,100.88,63.52,40.9,96.26,165.36,58.0,43.165,50.16,35.235,83.98,107.02,120.25,117.12,65.2,49.48,88.21,78.82,88.1
2015-04-21,128.19,77.79,154.09,84.92,28.915,110.7,108.99,50.15,199.5,113.98,167.37,32.96,100.99,63.6,40.98,96.55,165.7,58.03,43.15,50.425,35.4,83.8,105.23,119.62,119.0,65.83,49.4,88.24,78.74,87.55
2015-04-22,128.87,78.65,152.98,84.93,28.79,110.42,108.23,50.26,199.12,113.14,165.99,32.72,100.8,63.15,41.5,99.35,164.89,57.88,43.125,50.195,35.09,83.34,102.19,119.94,117.39,69.98,49.685,87.2,78.635,87.8
2015-04-23,130.41,78.36,150.81,87.5,28.815,110.64,109.9,51.4,200.49,114.5,171.9,32.41,100.82,63.2,41.41,97.51,161.43,57.84,43.61,50.8,35.4,82.1,103.99,118.58,117.9,68.18,50.2,87.25,79.53,88.38
2015-04-24,130.625,78.3,149.81,85.17,29.28,110.03,110.47,51.42,198.96,114.01,170.85,32.48,101.52,62.84,41.12,99.075,159.66,58.19,48.14,50.635,35.39,81.53,104.22,119.08,117.67,68.15,50.26,87.16,80.05,87.36
2015-04-27,133.12,77.96,148.72,85.94,29.025,110.74,111.66,51.9,199.29,114.01,171.49,32.69,101.6,63.15,41.15,98.94,160.05,58.03,48.12,51.0,35.46,81.19,105.4,119.41,116.81,68.35,50.33,86.69,79.85,87.6
2015-04-28,134.54,77.73,148.2,86.22,29.325,111.24,111.0,51.835,197.54,111.76,174.68,33.04,100.94,62.78,40.94,96.89,158.35,60.48,49.2,50.335,34.88,80.81,104.31,117.74,116.24,67.47,50.63,86.15,79.4,87.86
2015-04-29,131.59,77.47,147.45,87.92,29.24,111.99,110.37,51.92,199.71,110.17,175.11,32.99,100.61,63.89,40.75,97.66,157.91,60.43,49.31,50.245,34.46,80.31,103.46,117.14,116.23,68.46,50.61,85.84,78.76,88.07
2015-04-30,127.88,77.68,145.91,87.29,29.01,112.17,110.17,51.66,199.75,109.21,174.25,32.84,100.15,63.87,40.58,97.37,157.91,60.14,49.535,50.24,34.22,80.15,102.96,114.29,115.55,67.5,50.65,84.5,78.47,88.61
2015-05-01,128.97,77.89,145.03,88.27,29.2,110.68,110.67,51.82,198.5,109.78,174.0,33.485,100.38,63.87,40.93,97.955,158.08,60.38,48.87,50.41,34.21,80.315,102.21,113.66,115.71,66.66,50.77,83.7,78.76,88.95
2015-05-04,130.56,78.53,144.78,87.96,29.355,109.4,111.53,51.94,199.46,110.41,176.29,33.495,100.55,64.87,41.1,98.63,159.84,60.95,48.87,50.6,34.505,80.96,102.67,114.92,117.14,66.14,50.858999999999995,84.7,79.54,89.87
2015-05-05,128.43,78.52,144.68,88.22,29.205,109.93,113.3,52.34,200.39,109.88,174.05,33.09,100.26,65.32,41.12,96.46,159.45,60.7,48.16,50.435,34.43,80.65,102.78,114.27,116.81,66.38,50.64,84.26,78.93,90.08
2015-05-06,126.75,78.85,143.08,87.94,29.075,109.5,111.96,51.91,198.59,108.91,173.87,32.79,99.87,65.07,41.08,96.65,159.08,60.55,47.76,50.5,33.9,80.55,102.53,114.44,116.4,66.64,50.14,83.74,78.12,89.78
2015-05-07,126.08,78.73,142.17,86.87,29.12,108.19,109.77,50.77,197.95,110.71,171.98,32.62,100.0,64.59,40.91,97.33,159.2,60.73,47.08,50.795,33.75,80.51,102.8,115.14,116.56,66.779,49.84,85.22,78.34,88.1
2015-05-08,127.62,79.63,145.94,87.62,29.37,108.8,110.7,51.94,201.34,113.48,173.33,32.88,101.67,65.65,41.16,99.14,161.39,61.37,47.98,51.65,34.15,81.2,104.09,116.55,118.84,70.14,50.37,85.5,79.24,89.07
2015-05-11,127.55,80.25,146.79,89.44,29.79,108.66,110.1,51.97,201.94,112.91,172.99,32.705,101.65,65.64,41.39,98.39,161.0,60.66,47.91,51.61,34.26,80.96,103.07,115.78,118.46,69.7,50.28,85.46,78.6,88.57
2015-05-12,126.87,79.4,146.07,88.34,29.44,107.99,109.65,51.59,201.0,112.82,171.47,32.49,101.05,65.54,40.95,98.35,160.39,59.72,47.68,51.34,33.955,80.29,102.15,115.07,117.81,68.99,49.81,84.91,79.48,87.46
2015-05-13,127.19,80.0,146.51,89.07,29.46,108.47,109.84,51.14,201.72,112.86,172.74,32.9,101.13,65.62,41.35,98.49,161.73,59.84,48.32,51.365,33.8,80.59,102.47,116.3,118.0,68.86,49.975,84.98,79.27,87.73
2015-05-14,128.95,80.895,148.25,89.59,29.65,109.3,110.0,51.37,202.88,112.22,174.37,33.12,101.86,66.17,41.59,97.87,163.3,59.88,48.81,51.75,33.99,80.69,102.94,118.62,119.37,70.03,50.15,85.41,78.77,87.33
2015-05-15,129.48,81.16,148.29,88.55,29.82,108.32,110.69,51.515,202.97,113.4,174.41,33.12,102.32,66.16,41.68,99.02,163.77,60.23,48.9,52.51,34.05,81.12,103.17,119.35,119.37,70.68,50.08,86.565,79.25,87.62
2015-05-18,130.71,80.55,147.24,88.5,29.9,107.5,110.73,51.58,205.15,114.6,173.49,33.41,104.34,66.535,41.49,98.25,163.59,60.45,48.215,52.745,34.06,81.11,103.4,119.975,119.1,70.24,49.8,86.65,79.94,87.46
2015-05-19,130.88,81.59,147.77,87.89,29.9,106.31,110.96,51.0,206.2,116.47,173.74,33.38,104.11,67.18,41.39,101.08,163.59,60.92,47.8,52.585,34.39,80.94,103.91,121.12,119.45,70.56,49.58,86.37,78.31,87.21
2015-05-20,130.98,81.45,147.33,88.13,29.85,105.88,110.81,51.405,205.94,112.89,174.43,33.5,104.48,67.0,41.59,100.83,163.07,60.85,47.93,52.575,34.49,80.99,104.12,121.84,119.66,70.31,49.96,85.95,76.44,87.4
2015-05-21,131.62,81.17,147.71,89.62,29.76,106.27,110.63,51.64,205.2,112.32,174.13,33.56,103.3,66.68,41.32,99.96,162.34,60.785,47.6,52.495,34.48,80.58,103.8,120.76,119.66,69.87,50.1,87.18,76.42,87.44
2015-05-22,132.97,81.58,147.26,89.48,29.45,105.55,110.89,51.4,208.25,112.53,173.27,33.51,102.41,66.82,41.235,99.47,162.24,60.0,47.34,52.55,34.49,80.4,103.32,120.77,119.63,69.85,49.89,86.95,76.37,87.1
2015-05-26,132.91,81.46,144.4,88.13,29.24,104.44,110.82,51.2,207.45,112.12,172.0,33.29,101.54,66.29,41.17,99.18,161.05,59.43,46.87,52.375,34.34,80.05,102.64,119.51,118.62,69.499,49.75,86.65,75.83,86.19
2015-05-27,132.26,80.51,143.67,88.81,29.47,103.78,110.61,51.28,209.68,112.51,172.47,33.845,101.41,66.65,41.2,99.22,161.3,59.78,47.76,51.96,34.47,79.94,102.48,119.85,117.88,69.74,49.675,86.82,75.51,85.89
2015-05-28,131.94,80.24,143.02,87.45,29.56,103.42,110.54,51.64,208.59,112.7,171.83,34.14,101.68,66.4,41.25,98.21,160.88,59.85,48.015,51.475,34.53,79.45,102.22,119.81,118.0,69.78,49.64,86.74,75.12,85.565
2015-05-29,131.45,80.1,141.97,86.3,29.59,103.57,110.52,52.23,208.08,112.59,171.35,34.75,101.58,66.22,41.18,97.64,160.78,61.11,47.57,51.185,34.99,79.21,102.27,121.62,117.59,69.59,49.635,86.88,74.88,85.58
2015-06-01,131.39,80.17,142.04,86.35,29.62,103.75,111.77,52.33,208.78,112.15,171.02,34.59,100.6,66.66,41.4,96.91,159.76,61.7,47.76,51.14,34.91,79.07,101.87,120.53,117.63,69.44,49.54,86.3,75.07,85.44
2015-06-02,130.65,80.25,144.46,86.68,29.26,103.1,111.25,52.71,207.81,112.18,170.44,33.75,100.24,66.39,41.155,96.97,159.88,60.44,47.34,51.3425,34.62,78.72,100.99,119.68,118.05,69.45,49.31,86.94,75.0,85.59
2015-06-03,130.93,81.26,145.05,87.05,29.29,103.38,111.82,53.37,210.16,113.48,171.56,33.24,100.43,67.125,41.2,97.07,160.5,60.87,47.73,51.545,34.65,78.9,101.39,118.99,119.1,69.49,49.44,87.1,75.19,85.84
2015-06-04,130.58,80.3,143.21,86.4,29.1,102.37,111.25,53.39,210.06,113.16,170.56,32.72,100.47,67.05,40.98,96.97,160.38,60.19,47.16,51.645,34.55,78.84,101.22,117.95,118.4,69.145,48.54,86.37,74.97,84.89
2015-06-05,129.68,79.85,141.31,86.5,28.7,103.1,110.76,52.82,211.93,111.36,168.74,32.29,98.98,67.84,40.51,96.09,157.9,59.4,46.515,51.125,34.28,78.11,100.89,116.73,117.38,68.69,47.97,85.5,74.27,85.0
2015-06-08,129.21,79.8,141.35,86.48,28.69,101.18,110.1,52.1,211.66,110.8,167.17,31.95,98.98,67.55,40.26,96.04,157.41,59.16,46.42,50.945,34.155,77.98,99.07,117.66,117.33,68.29,47.77,84.11,73.45,85.2
