,BA_spead,last_traded_price,Smart_price,Liquidity_imb,market_cost,remained_shares,remained_time,reward,order_type,is_buy,premium,obj_price,base_price,executed,done
170,0.020000000000010232,0.15225,0.152265,-0.019,0.0009636200000000115,2.0,1.0,2.4,Type.LIMIT_BUY,True,0.01,152.29000000000002,152.3,2,True
171,0.030000000000001137,0.15226499999999998,0.15226153846153848,0.028,0.00128024999999991,3.0,1.0,3.6,Type.LIMIT_SELL,False,0.01,152.26999999999998,152.26,3,True
172,0.009999999999990905,0.15231,0.1523007142857143,-0.004,0.0014007899999998869,3.0,1.0,3.6,Type.LIMIT_BUY,True,0.01,152.29666666666668,152.30666666666667,3,True
173,0.030000000000001137,0.15233000000000002,0.15233062500000003,-0.044,0.0017077199999998812,4.0,1.0,4.8,Type.LIMIT_SELL,False,0.01,152.32999999999998,152.32,4,True
174,0.020000000000010232,0.15243,0.1524138095238095,0.028,0.001909159999999929,4.0,1.0,4.8,Type.LIMIT_BUY,True,0.01,152.41,152.42,4,True
175,0.020000000000010232,0.15225999999999998,0.152288,-0.007,0.00215420000000009,5.0,1.0,6.0,Type.LIMIT_SELL,False,0.01,152.31,152.3,5,True
176,0.020000000000010232,0.15230000000000002,0.15230625,0.056,0.0024046500000000047,5.0,1.0,6.0,Type.LIMIT_BUY,True,0.01,152.34,152.35,5,True
177,0.009999999999990905,0.152314,0.152334,0.025,0.002661940000000073,6.0,1.0,7.2,Type.LIMIT_SELL,False,0.01,152.34,152.33,6,True
178,0.030000000000001137,0.152315,0.15230803571428572,-0.002,0.0029219399999999497,6.0,1.0,7.2,Type.LIMIT_BUY,True,0.01,152.3,152.31,6,True
179,0.030000000000001137,0.152282,0.15227187500000003,0.028,0.000426809999999989,1.0,1.0,1.2,Type.LIMIT_SELL,False,0.01,152.31,152.3,1,True
