,BA_spead,last_traded_price,Smart_price,Liquidity_imb,market_cost,remained_shares,remained_time,reward,order_type,is_buy,premium,obj_price,base_price,executed,done
10,0.030000000000001137,0.153627,0.15360483870967742,-0.029,0.001963559999999916,4.0,1.0,4.8,Type.LIMIT_BUY,True,0.01,153.63,153.64,4,True
11,0.020000000000010232,0.15353,0.15353272727272727,0.036,0.0021829499999999956,5.0,1.0,6.0,Type.LIMIT_SELL,False,0.01,153.54999999999998,153.54,5,True
12,0.020000000000010232,0.15353,0.15353272727272727,-0.036,0.0024032499999999857,5.0,1.0,6.0,Type.LIMIT_BUY,True,0.01,153.68,153.69,5,True
13,0.03999999999999204,0.153675,0.15367424242424244,-0.024,0.002525700000000029,6.0,1.0,7.2,Type.LIMIT_SELL,False,0.01,153.7,153.69,6,True
14,0.030000000000001137,0.15372999999999998,0.1537291304347826,0.004,0.0029474999999998773,6.0,1.0,3.6,Type.LIMIT_BUY,True,0.01,153.76000000000002,153.77,3,False
15,0.030000000000001137,0.15372999999999998,0.1537291304347826,0.004,0.0014737499999999387,3.0,0.0,-0.8999999999999999,Type.MARKET_BUY,True,0.01,153.77,153.78,3,True
16,0.030000000000001137,0.15375999999999998,0.15376523076923077,-0.012,0.0004312499999999773,1.0,1.0,1.2,Type.LIMIT_SELL,False,0.01,153.76,153.75,1,True
17,0.030000000000001137,0.15372999999999998,0.15371375,0.063,0.0004912199999999985,1.0,1.0,1.2,Type.LIMIT_BUY,True,0.01,153.74,153.75,1,True
18,0.010000000000019327,0.1539,0.15389028571428567,-0.009,0.0008933399999999704,2.0,1.0,2.4,Type.LIMIT_SELL,False,0.01,153.89,153.88,2,True
19,0.030000000000001137,0.15394,0.153946,0.018,0.000983699999999942,2.0,1.0,2.4,Type.LIMIT_BUY,True,0.01,153.94,153.95,2,True
