act_dir,rew,total_pnl,pnl,inv_pnl,buy_frac,sell_frac,curr_q,mp,sp,inv,bp,bid_vol,ask_vol,filled
0,0.009803921568627472,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666669,99.985,0.009999999999990905,0.0,99999999963.98,609.0,12.01,True
0,0.008771929824561403,0.0,0.0,-0.0,0.3157894736842105,0.3157894736842105,0.1842105263157895,99.98,0.0,0.0,99999999963.98,641.0,233.01,True
1,-0.004605263157894737,0.0,0.0,0.0,0.35,0.3,0.17500000000000002,99.98,0.0,10.0,99999899983.98,731.0,233.01,True
0,0.007738095238095238,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.1904761904761905,99.98,0.0,10.0,99999899983.98,714.0,233.01,True
0,0.007034632034632032,0.0,0.0,0.0,0.3181818181818182,0.2727272727272727,0.20454545454545456,99.98,0.0,10.0,99999899983.98,895.0,233.01,True
-1,-0.0044466403162055496,0.0,0.0,-0.0,0.30434782608695654,0.30434782608695654,0.19565217391304346,99.975,0.010000000000005116,0.0,99999999963.98,777.0,279.01,True
0,0.006340579710144928,0.0,0.0,0.0,0.2916666666666667,0.2916666666666667,0.20833333333333331,99.975,0.010000000000005116,0.0,99999999963.98,794.0,279.01,True
1,-0.004291666666666907,-0.025000000000048317,0.0,0.050000000000096634,0.32,0.28,0.19999999999999998,99.98,0.0,10.0,99999899983.98,1011.0,279.01,True
-1,-0.0038461538461538464,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.1923076923076923,99.98,0.0,10.0,99999899983.98,1011.0,279.01,False
1,-0.003561253561253544,0.0,0.0,0.0,0.3333333333333333,0.2962962962962963,0.1851851851851852,99.98,0.0,10.0,99999899983.98,1011.0,279.01,False
0,0.00549669312169287,-0.025000000000048317,0.0,-0.050000000000096634,0.32142857142857145,0.2857142857142857,0.19642857142857142,99.975,0.010000000000005116,10.0,99999899983.98,779.0,279.01,True
-1,-0.0033866995073891654,0.0,0.0,0.0,0.3103448275862069,0.3103448275862069,0.1896551724137931,99.975,0.010000000000005116,10.0,99999899983.98,779.0,279.01,False
-1,-0.05316091954025588,-10.000000000005201,-10.000000000005201,0.0,0.3,0.3333333333333333,0.18333333333333335,99.97999999999999,0.01999999999999602,0.0,99999899973.98,759.0,12.01,False
1,-0.002956989247311831,0.0,0.0,0.0,0.3225806451612903,0.3225806451612903,0.1774193548387097,99.97999999999999,0.01999999999999602,0.0,99999899973.98,759.0,12.01,False
-1,-0.002897177419355085,-0.025000000000048317,0.0,0.050000000000096634,0.3125,0.34375,0.171875,99.985,0.009999999999990905,10.0,99999899963.98,992.0,12.01,False
0,-0.04502840909086358,-9.999999999990898,-9.999999999990898,-0.0,0.30303030303030304,0.3333333333333333,0.18181818181818182,99.985,0.009999999999990905,-10.0,99999899963.98,583.0,12.01,True
1,-0.05267379679139835,-9.999999999990898,-9.999999999990898,-0.0,0.3235294117647059,0.3235294117647059,0.1764705882352941,99.985,0.009999999999990905,-10.0,99999899953.98,268.0,58.01,False
0,-0.045378151260458716,-9.999999999990905,-9.999999999990905,0.0,0.3142857142857143,0.3142857142857143,0.18571428571428572,99.985,0.009999999999990905,0.0,99999999923.98,218.0,58.01,True
1,-0.0027043650793649706,-0.024999999999977263,0.0,-0.049999999999954525,0.3333333333333333,0.3055555555555556,0.18055555555555555,99.98,0.0,10.0,99999899943.98,331.0,120.01,True
-1,-0.0024399399399399474,0.0,0.0,0.0,0.32432432432432434,0.32432432432432434,0.17567567567567566,99.985,0.009999999999990905,0.0,99999999923.98,423.0,58.01,True
0,0.004267425320056917,0.0,0.0,0.0,0.3157894736842105,0.3157894736842105,0.1842105263157895,99.985,0.009999999999990905,0.0,99999999923.98,408.0,58.01,True
0,0.0040485829959514,0.0,0.0,-0.0,0.3076923076923077,0.3076923076923077,0.1923076923076923,99.98,0.0,0.0,99999999923.98,368.0,220.01,True
-1,-0.002528846153846032,-0.024999999999977263,0.0,-0.049999999999954525,0.3,0.325,0.1875,99.985,0.009999999999990905,-10.0,99999899943.98,463.0,58.01,True
0,0.003810975609756101,0.0,0.0,-0.0,0.2926829268292683,0.3170731707317073,0.1951219512195122,99.985,0.009999999999990905,-10.0,99999899943.98,433.0,58.01,True
0,0.003629500580720091,0.0,0.0,-0.0,0.2857142857142857,0.30952380952380953,0.20238095238095238,99.985,0.009999999999990905,-10.0,99999899943.98,472.0,58.01,True
0,0.003460686600221488,0.0,0.0,-0.0,0.27906976744186046,0.3023255813953488,0.20930232558139536,99.985,0.009999999999990905,-10.0,99999899943.98,457.0,58.01,True
0,0.003303382663847776,0.0,0.0,-0.0,0.2727272727272727,0.29545454545454547,0.2159090909090909,99.985,0.009999999999990905,-10.0,99999899943.98,482.0,58.01,True
1,-0.05239898989894441,-9.999999999990905,-9.999999999990905,0.0,0.28888888888888886,0.28888888888888886,0.21111111111111114,99.99,0.0,0.0,99999999913.98,789.0,58.01,True
-1,-0.0022946859903381772,0.0,0.0,-0.0,0.2826086956521739,0.30434782608695654,0.20652173913043478,99.99,0.0,-10.0,99999899923.98,896.0,58.01,True
-1,-0.002197039777983356,0.0,0.0,-0.0,0.2765957446808511,0.3191489361702128,0.20212765957446807,99.99,0.0,-20.0,99999799933.98,903.0,123.01,True
0,0.0031028368794326355,0.0,0.0,-0.0,0.2708333333333333,0.3125,0.20833333333333334,99.99,0.0,-20.0,99999799933.98,878.0,123.01,True
0,0.002726190476190693,-0.049999999999954525,0.0,0.09999999999990905,0.2653061224489796,0.30612244897959184,0.21428571428571427,99.985,0.009999999999990905,-20.0,99999799933.98,631.0,123.01,True
-1,-0.002142857142857141,0.0,0.0,-0.0,0.26,0.32,0.21,99.985,0.009999999999990905,-30.0,99999699953.98,367.0,102.01,True
1,-0.018725490196063205,-3.3333333333302875,-3.3333333333302875,-0.0,0.27450980392156865,0.3137254901960784,0.20588235294117646,99.985,0.009999999999990905,-20.0,99999799937.32,402.0,102.01,True
0,0.0025780542986427652,-0.049999999999954525,0.0,-0.09999999999990905,0.2692307692307692,0.3076923076923077,0.21153846153846154,99.99,0.0,-20.0,99999799937.32,592.0,102.01,True
-1,-0.0023706458635711107,-0.07500000000014495,0.0,-0.1500000000002899,0.2641509433962264,0.32075471698113206,0.20754716981132076,99.995,0.010000000000005116,-30.0,99999699947.32,567.0,17.01,True
0,0.0027078965758211004,0.0,0.0,-0.0,0.25925925925925924,0.3148148148148148,0.21296296296296297,99.995,0.010000000000005116,-30.0,99999699947.32,469.0,12.01,True
-1,-0.0029360269360274418,-0.20000000000010232,0.0,0.40000000000020464,0.2545454545454545,0.32727272727272727,0.2090909090909091,99.985,0.009999999999990905,-40.0,99999599967.32,754.0,77.01,True
1,-0.023075216450125835,-4.241666666648541,-4.166666666648609,-0.14999999999986358,0.26785714285714285,0.32142857142857145,0.20535714285714285,99.99,0.0,-30.0,99999699948.98,812.0,77.01,True
1,-0.02288471177935852,-4.216666666648649,-4.166666666648695,0.09999999999990905,0.2807017543859649,0.3157894736842105,0.2017543859649123,99.985,0.009999999999990905,-20.0,99999799930.64,848.0,77.01,True
1,-0.02257259528121686,-4.166666666648695,-4.166666666648695,-0.0,0.29310344827586204,0.3103448275862069,0.19827586206896552,99.985,0.009999999999990905,-10.0,99999899912.32,843.0,77.01,True
1,-0.022513637249083743,-4.166666666649007,-4.166666666649007,0.0,0.3050847457627119,0.3050847457627119,0.19491525423728812,99.985,0.009999999999990905,0.0,99999999894.0,828.0,77.01,True
-1,-0.0017492937853106044,-0.024999999999977263,0.0,-0.049999999999954525,0.3,0.31666666666666665,0.19166666666666668,99.99,0.0,-10.0,99999899914.0,976.0,77.01,True
0,0.0025273224043715764,0.0,0.0,-0.0,0.29508196721311475,0.3114754098360656,0.19672131147540983,99.99,0.0,-10.0,99999899914.0,1066.0,77.01,True
-1,-0.0015864621893178221,0.0,0.0,-0.0,0.2903225806451613,0.3225806451612903,0.1935483870967742,99.99,0.0,-20.0,99999799924.0,1028.0,12.01,True
1,-0.026661098310267077,-5.024999999995046,-4.999999999994998,-0.050000000000096634,0.30158730158730157,0.31746031746031744,0.1904761904761905,99.995,0.010000000000005116,-10.0,99999899904.0,841.0,12.01,True
0,0.0022931547619045116,-0.025000000000048317,0.0,0.050000000000096634,0.296875,0.3125,0.1953125,99.99,0.0,-10.0,99999899904.0,928.0,12.01,True
0,0.0023437499999999917,0.0,0.0,-0.0,0.2923076923076923,0.3076923076923077,0.19999999999999998,99.99,0.0,-10.0,99999899904.0,934.0,12.01,True
0,0.0022727272727272735,0.0,0.0,-0.0,0.2878787878787879,0.30303030303030304,0.20454545454545453,99.99,0.0,-10.0,99999899904.0,924.0,12.01,True
1,-0.05152645861600082,-9.999999999997996,-9.999999999997996,0.0,0.29850746268656714,0.29850746268656714,0.20149253731343286,99.995,0.010000000000005116,0.0,99999999879.0,899.0,12.01,True
-1,-0.0014815627743634957,0.0,0.0,-0.0,0.29411764705882354,0.3088235294117647,0.19852941176470587,99.995,0.010000000000005116,-10.0,99999899889.0,889.0,12.01,True
0,0.002059569479965656,-0.025000000000048317,0.0,0.050000000000096634,0.2898550724637681,0.30434782608695654,0.20289855072463767,99.99,0.0,-10.0,99999899889.0,958.0,72.01,True
-1,-0.0014492753623188276,0.0,0.0,-0.0,0.2857142857142857,0.3142857142857143,0.2,99.99,0.0,-20.0,99999799904.0,977.0,72.01,True
0,0.0021126760563380254,0.0,0.0,-0.0,0.28169014084507044,0.30985915492957744,0.20422535211267606,99.99,0.0,-20.0,99999799904.0,975.0,72.01,True
-1,-0.0017932316118943082,-0.07500000000014495,0.0,-0.1500000000002899,0.2777777777777778,0.3194444444444444,0.2013888888888889,99.995,0.010000000000005116,-30.0,99999699914.0,631.0,12.01,True
-1,-0.0018793759512932995,-0.09999999999990905,0.0,0.1999999999998181,0.273972602739726,0.3287671232876712,0.1986301369863014,99.99000000000001,0.01999999999999602,-40.0,99999599924.0,538.0,12.01,True
0,0.00203628285820065,0.0,0.0,-0.0,0.2702702702702703,0.32432432432432434,0.2027027027027027,99.99000000000001,0.01999999999999602,-40.0,99999599924.0,628.0,12.01,True
0,0.0014819819819824442,-0.09999999999990905,0.0,-0.1999999999998181,0.26666666666666666,0.32,0.20666666666666667,99.995,0.010000000000005116,-40.0,99999599924.0,955.0,112.01,True
0,0.0014298245614025513,-0.10000000000019327,0.0,0.20000000000038654,0.2631578947368421,0.3157894736842105,0.2105263157894737,99.99,0.0,-40.0,99999599924.0,933.0,272.01,True
1,-0.007617053998627973,-1.2499999999990052,-1.2499999999990052,-0.0,0.2727272727272727,0.3116883116883117,0.2077922077922078,99.99,0.0,-30.0,99999699911.5,536.0,212.01,True
1,-0.0075820013319963684,-1.2499999999990052,-1.2499999999990052,-0.0,0.28205128205128205,0.3076923076923077,0.20512820512820512,99.99,0.0,-20.0,99999799899.0,627.0,212.01,True
0,0.001866277182732884,0.0,0.0,-0.0,0.27848101265822783,0.3037974683544304,0.2088607594936709,99.99,0.0,-20.0,99999799899.0,660.0,212.01,True
0,0.0018196202531645528,0.0,0.0,-0.0,0.275,0.3,0.2125,99.99,0.0,-20.0,99999799899.0,673.0,212.01,True
1,-0.0075617283950566725,-1.249999999998991,-1.249999999998991,-0.0,0.2839506172839506,0.2962962962962963,0.20987654320987656,99.99,0.0,-10.0,99999899886.5,807.0,212.01,True
0,0.0017690454682324497,0.0,0.0,-0.0,0.2804878048780488,0.2926829268292683,0.21341463414634146,99.99,0.0,-10.0,99999899886.5,787.0,212.01,True
1,-0.007535630326177797,-1.2499999999990052,-1.2499999999990052,0.0,0.2891566265060241,0.2891566265060241,0.21084337349397592,99.99,0.0,0.0,99999999874.0,749.0,212.01,True
1,-0.0012550200803212869,0.0,0.0,0.0,0.2976190476190476,0.2857142857142857,0.20833333333333334,99.99,0.0,10.0,99999899884.0,819.0,212.01,True
0,0.0017156862745097978,0.0,0.0,0.0,0.29411764705882354,0.2823529411764706,0.21176470588235294,99.99,0.0,10.0,99999899884.0,777.0,212.01,True
1,-0.0012311901504787892,0.0,0.0,0.0,0.3023255813953488,0.27906976744186046,0.20930232558139536,99.99,0.0,20.0,99999799894.0,757.0,212.01,True
1,-0.0012028869286287158,0.0,0.0,0.0,0.3103448275862069,0.27586206896551724,0.20689655172413793,99.99,0.0,30.0,99999699904.0,937.0,241.01,True
0,0.0016653605015674033,0.0,0.0,0.0,0.3068181818181818,0.2727272727272727,0.21022727272727273,99.99,0.0,30.0,99999699904.0,992.0,316.01,True
1,-0.001181052093973442,0.0,0.0,0.0,0.3146067415730337,0.2696629213483146,0.20786516853932585,99.99,0.0,40.0,99999599914.0,1024.0,316.01,True
0,0.0011229712858930845,-0.09999999999990905,0.0,-0.1999999999998181,0.3111111111111111,0.26666666666666666,0.2111111111111111,99.985,0.009999999999990905,40.0,99999599914.0,480.0,116.01,True
0,0.0010873015873020364,-0.09999999999990905,0.0,0.1999999999998181,0.3076923076923077,0.26373626373626374,0.21428571428571427,99.99,0.0,40.0,99999599914.0,467.0,116.01,True
0,0.0015527950310559036,0.0,0.0,0.0,0.30434782608695654,0.2608695652173913,0.21739130434782608,99.99,0.0,40.0,99999599914.0,478.0,116.01,True
1,-0.0011687704534829313,0.0,0.0,0.0,0.3118279569892473,0.25806451612903225,0.21505376344086022,99.99,0.0,50.0,99999499924.0,453.0,116.01,True
0,0.0015156714710592573,0.0,0.0,0.0,0.30851063829787234,0.2553191489361702,0.21808510638297873,99.99,0.0,50.0,99999499924.0,501.0,116.01,True
-1,-0.001147816349384101,0.0,0.0,0.0,0.30526315789473685,0.2631578947368421,0.21578947368421053,99.99,0.0,40.0,99999599914.0,553.0,116.01,True
0,0.0014802631578947345,0.0,0.0,0.0,0.3020833333333333,0.2604166666666667,0.21875,99.99,0.010000000000005116,40.0,99999599914.0,553.0,12.01,True
-1,-0.0015025773195883497,-0.07500000000014495,0.0,0.1500000000002899,0.29896907216494845,0.26804123711340205,0.21649484536082475,99.995,0.010000000000005116,30.0,99999699904.0,577.0,12.01,True
1,-0.0011045655375552382,0.0,0.0,0.0,0.30612244897959184,0.2653061224489796,0.21428571428571427,99.995,0.010000000000005116,40.0,99999599904.0,599.0,12.01,True
0,0.0014430014430014404,0.0,0.0,0.0,0.30303030303030304,0.26262626262626265,0.21717171717171715,99.995,0.010000000000005116,40.0,99999599904.0,606.0,12.01,True
0,0.0014141414141414232,0.0,0.0,0.0,0.3,0.26,0.22,99.995,0.010000000000005116,40.0,99999599904.0,665.0,12.01,True
0,0.000886138613860421,-0.10000000000019327,0.0,-0.20000000000038654,0.297029702970297,0.25742574257425743,0.22277227722772278,99.99,0.0,40.0,99999599904.0,660.0,280.01,True
0,0.001358959425352879,-2.8421709430404007e-13,0.0,5.684341886080801e-13,0.29411764705882354,0.2549019607843137,0.22549019607843138,99.99000000000001,0.01999999999999602,40.0,99999599904.0,377.0,12.01,True
1,-0.0010946126023224784,0.0,0.0,0.0,0.30097087378640774,0.2524271844660194,0.22330097087378642,99.99000000000001,0.01999999999999602,50.0,99999499904.0,650.0,12.01,True
0,0.0007052837938748141,-0.12500000000024158,0.0,-0.25000000000048317,0.2980769230769231,0.25,0.22596153846153846,99.985,0.009999999999990905,50.0,99999499904.0,722.0,493.01,True
0,0.0013049450549450503,0.0,0.0,0.0,0.29523809523809524,0.24761904761904763,0.22857142857142856,99.985,0.009999999999990905,50.0,99999499904.0,777.0,493.01,True
-1,-0.07107816711587803,-13.999999999995012,-13.999999999995012,0.0,0.29245283018867924,0.25471698113207547,0.22641509433962265,99.985,0.009999999999990905,40.0,99999599884.0,747.0,493.01,True
0,0.000778434138600359,-0.09999999999990905,0.0,0.1999999999998181,0.2897196261682243,0.2523364485981308,0.22897196261682246,99.99,0.0,40.0,99999599884.0,1185.0,493.01,True
0,0.0012547594323295136,0.0,0.0,0.0,0.28703703703703703,0.25,0.23148148148148148,99.99,0.0,40.0,99999599884.0,1116.0,439.01,True
0,0.0007317363234784685,-0.10000000000019327,0.0,0.20000000000038654,0.28440366972477066,0.24770642201834864,0.23394495412844035,99.995,-0.010000000000005116,40.0,99999599884.0,848.0,246.01,True
0,0.0012093411175980034,0.0,0.0,0.0,0.2818181818181818,0.24545454545454545,0.23636363636363636,99.995,0.009999999999990905,40.0,99999599884.0,485.0,246.01,True
1,-0.0023147010647017047,-0.2500000000001279,0.0,-0.5000000000002558,0.2882882882882883,0.24324324324324326,0.23423423423423423,99.985,0.009999999999990905,50.0,99999499894.0,465.0,246.01,True
0,0.0011864543114543102,0.0,0.0,0.0,0.2857142857142857,0.24107142857142858,0.23660714285714285,99.985,0.0,50.0,99999499894.0,764.0,246.01,True
-1,-0.018046934260465244,-3.4000000000070827,-3.2000000000069804,0.40000000000020464,0.2831858407079646,0.24778761061946902,0.2345132743362832,99.995,0.010000000000005116,40.0,99999599884.0,812.0,32.010000000000005,True
1,-0.0010285669927029978,0.0,0.0,0.0,0.2894736842105263,0.24561403508771928,0.2324561403508772,99.995,0.010000000000005116,50.0,99999499884.0,805.0,37.01,True
0,0.0011632341723874784,0.0,0.0,0.0,0.28695652173913044,0.24347826086956523,0.23478260869565215,99.995,0.010000000000005116,50.0,99999499884.0,795.0,37.01,True
0,0.0005181784107933934,-0.12500000000024158,0.0,-0.25000000000048317,0.28448275862068967,0.2413793103448276,0.23706896551724135,99.99,0.0,50.0,99999499884.0,968.0,474.01,True
0,0.0011236368994989726,0.0,0.0,0.0,0.28205128205128205,0.23931623931623933,0.2393162393162393,99.99,0.0,50.0,99999499884.0,981.0,474.01,True
0,0.0011045922062871277,0.0,0.0,0.0,0.2796610169491525,0.23728813559322035,0.24152542372881355,99.99,0.0,50.0,99999499884.0,732.0,356.01,True
0,-0.00016397236860909992,-0.2500000000001279,0.0,0.5000000000002558,0.2773109243697479,0.23529411764705882,0.24369747899159663,100.0,0.0,50.0,99999499884.0,1066.0,37.01,True
0,0.0010679271708683435,0.0,0.0,0.0,0.275,0.23333333333333334,0.24583333333333332,100.0,0.0,50.0,99999499884.0,1134.0,37.01,True
1,-0.001015840220385672,0.0,0.0,0.0,0.2809917355371901,0.23140495867768596,0.24380165289256198,100.0,0.0,60.0,99999399884.0,1190.0,113.01,True
0,0.001049993225850157,0.0,0.0,0.0,0.2786885245901639,0.22950819672131148,0.2459016393442623,100.0,0.0,60.0,99999399884.0,1206.0,227.01,True
0,0.0010329201652672232,0.0,0.0,0.0,0.2764227642276423,0.22764227642276422,0.24796747967479674,100.0,0.0,60.0,99999399884.0,1142.0,227.01,True
0,0.0010162601626016315,0.0,0.0,0.0,0.27419354838709675,0.22580645161290322,0.25,100.0,0.0,60.0,99999399884.0,1232.0,227.01,True
1,-0.0010000000000000009,0.0,0.0,0.0,0.28,0.224,0.248,100.0,0.0,70.0,99999299884.0,1276.0,227.01,True
-1,0.018444444444378018,3.885714285700999,3.885714285700999,0.0,0.2777777777777778,0.23015873015873015,0.24603174603174605,100.0,0.0,60.0,99999399884.0,1271.0,227.01,True
-1,-0.03216505749290429,-6.23928571430389,-6.114285714304003,-0.24999999999977263,0.2755905511811024,0.23622047244094488,0.24409448818897636,99.995,0.010000000000005116,50.0,99999499874.0,1029.0,227.01,True
-1,-0.0315249226660082,-6.114285714304003,-6.114285714304003,0.0,0.2734375,0.2421875,0.2421875,99.995,0.010000000000005116,40.0,99999599864.0,1126.0,227.01,True
-1,-0.03151013981183009,-6.114285714304003,-6.114285714304003,0.0,0.2713178294573643,0.24806201550387597,0.24031007751937986,99.995,0.010000000000005116,30.0,99999699854.0,973.0,227.01,True
0,0.0009988073941562259,0.0,0.0,0.0,0.2692307692307692,0.24615384615384617,0.2423076923076923,99.995,0.010000000000005116,30.0,99999699854.0,654.0,202.01,True
1,-0.001924838520257452,-0.1999999999998181,0.0,0.3999999999996362,0.2748091603053435,0.24427480916030533,0.24045801526717558,100.005,0.010000000000005116,40.0,99999599844.0,759.0,12.01,True
0,0.0009831135785334233,0.0,0.0,0.0,0.2727272727272727,0.24242424242424243,0.24242424242424243,100.005,0.010000000000005116,40.0,99999599844.0,774.0,12.01,True
1,-0.0009113693324219602,0.0,0.0,0.0,0.2781954887218045,0.24060150375939848,0.2406015037593985,100.005,0.010000000000005116,50.0,99999499834.0,844.0,12.01,True
0,0.0009679048367186444,0.0,0.0,0.0,0.27611940298507465,0.23880597014925373,0.2425373134328358,100.005,0.010000000000005116,50.0,99999499834.0,814.0,12.01,True
1,-0.000898286346047536,0.0,0.0,0.0,0.2814814814814815,0.23703703703703705,0.24074074074074073,100.005,0.010000000000005116,60.0,99999399824.0,619.0,12.01,True
0,0.00020315904139502343,-0.14999999999986358,0.0,-0.29999999999972715,0.27941176470588236,0.23529411764705882,0.2426470588235294,100.0,0.0,60.0,99999399824.0,678.0,216.01,True
-1,-0.0667962874931345,-13.18214285714987,-13.057142857149984,-0.24999999999977263,0.2773722627737226,0.24087591240875914,0.2408759124087591,99.995,0.010000000000005116,50.0,99999499814.0,731.0,216.01,True
0,-0.00031114461017552053,-0.24999999999977263,0.0,0.49999999999954525,0.2753623188405797,0.2391304347826087,0.2427536231884058,100.005,0.010000000000005116,50.0,99999499814.0,774.0,12.01,True
1,-0.000873214471900724,0.0,0.0,0.0,0.2805755395683453,0.23741007194244604,0.24100719424460434,100.005,0.010000000000005116,60.0,99999399804.0,896.0,12.01,True
0,0.000924974306269255,0.0,0.0,0.0,0.2785714285714286,0.2357142857142857,0.24285714285714285,100.005,0.010000000000005116,60.0,99999399804.0,790.0,12.01,True
0,0.0009118541033434624,0.0,0.0,0.0,0.2765957446808511,0.23404255319148937,0.24468085106382978,100.005,0.010000000000005116,60.0,99999399804.0,775.0,12.01,True
0,0.0008990110878034085,0.0,0.0,0.0,0.2746478873239437,0.2323943661971831,0.2464788732394366,100.005,0.010000000000005116,60.0,99999399804.0,811.0,12.01,True
-1,-0.021933242813511028,-4.214285714283022,-4.214285714283022,0.0,0.2727272727272727,0.23776223776223776,0.24475524475524477,100.005,0.010000000000005116,50.0,99999499804.0,891.0,12.01,True
1,-0.0008498445998446069,0.0,0.0,0.0,0.2777777777777778,0.2361111111111111,0.24305555555555555,100.005,0.010000000000005116,60.0,99999399794.0,941.0,12.01,True
1,-0.0008381226053639917,0.0,0.0,0.0,0.2827586206896552,0.23448275862068965,0.24137931034482757,100.005,0.010000000000005116,70.0,99999299784.0,713.0,12.01,True
0,0.0008856872933396404,0.0,0.0,0.0,0.2808219178082192,0.2328767123287671,0.24315068493150685,100.005,0.010000000000005116,70.0,99999299784.0,703.0,12.01,True
0,0.000873637126083307,0.0,0.0,0.0,0.2789115646258503,0.23129251700680273,0.24489795918367346,100.005,0.010000000000005116,70.0,99999299784.0,843.0,12.01,True
0,0.0008618312189740823,0.0,0.0,0.0,0.27702702702702703,0.22972972972972974,0.24662162162162163,100.005,0.010000000000005116,70.0,99999299784.0,933.0,12.01,True
0,-2.4736985306661485e-05,-0.17499999999984084,0.0,-0.3499999999996817,0.2751677852348993,0.22818791946308725,0.2483221476510067,100.0,0.0,70.0,99999299784.0,993.0,434.01,True
0,0.0008389261744966431,0.0,0.0,0.0,0.2733333333333333,0.22666666666666666,0.25,100.0,0.0,70.0,99999299784.0,1183.0,434.01,True
-1,-0.03516454926339636,-6.867346938771988,-6.867346938771988,0.0,0.271523178807947,0.23178807947019867,0.24834437086092717,100.0,0.0,60.0,99999399783.0,1273.0,434.01,True
0,7.781456953709625e-05,-0.14999999999986358,0.0,0.29999999999972715,0.26973684210526316,0.23026315789473684,0.25,100.005,0.010000000000005116,60.0,99999399783.0,1006.0,12.01,True
0,0.0008169934640522847,0.0,0.0,0.0,0.2679738562091503,0.22875816993464052,0.25163398692810457,100.005,0.010000000000005116,60.0,99999399783.0,996.0,12.01,True
0,-0.0006936168406742828,-0.29999999999972715,0.0,-0.5999999999994543,0.2662337662337662,0.22727272727272727,0.2532467532467533,99.995,0.010000000000005116,60.0,99999399783.0,836.0,309.01,True
0,0.0007959782153330319,0.0,0.0,0.0,0.2645161290322581,0.22580645161290322,0.25483870967741934,99.995,0.010000000000005116,60.0,99999399783.0,969.0,309.01,True
0,3.577336641920608e-05,-0.14999999999986358,0.0,0.29999999999972715,0.26282051282051283,0.22435897435897437,0.2564102564102564,100.0,0.0,60.0,99999399783.0,1210.0,309.01,True
0,2.576351461771036e-05,-0.14999999999986358,0.0,-0.29999999999972715,0.2611464968152866,0.2229299363057325,0.25796178343949044,99.995,0.010000000000005116,60.0,99999399783.0,971.0,209.01,True
0,0.0007659437232927779,0.0,0.0,0.0,0.25949367088607594,0.22151898734177214,0.259493670886076,99.995,0.010000000000005116,60.0,99999399783.0,1153.0,209.01,True
