act_dir,rew,total_pnl,pnl,inv_pnl,buy_frac,sell_frac,curr_q,mp,sp,inv,bp,bid_vol,ask_vol,filled
1,0.004130255255256271,-0.22499999999979536,0.0,0.4499999999995907,0.40540540540540543,0.16216216216216217,0.42162162162162165,99.985,0.009999999999990905,90.0,99999100100.0,423.0,58.01,True
1,0.0049786628733997085,0.0,0.0,0.0,0.42105263157894735,0.15789473684210525,0.43157894736842106,99.985,0.009999999999990905,100.0,99999000110.0,408.0,58.01,True
-1,-0.03938134966543432,-6.256836734706294,-6.0318367347064985,-0.4499999999995907,0.41025641025641024,0.1794871794871795,0.41538461538461535,99.98,0.0,90.0,99999100090.0,368.0,220.01,True
1,0.0035576923076934552,-0.24999999999977263,0.0,0.49999999999954525,0.425,0.175,0.425,99.985,0.009999999999990905,100.0,99999000101.0,463.0,58.01,True
1,0.004573170731707321,0.0,0.0,0.0,0.43902439024390244,0.17073170731707318,0.43414634146341463,99.985,0.009999999999990905,110.0,99998900111.0,443.0,58.01,True
1,0.004355400696864131,0.0,0.0,0.0,0.4523809523809524,0.16666666666666666,0.4428571428571429,99.985,0.009999999999990905,120.0,99998800121.0,472.0,58.01,True
1,0.004152823920265752,0.0,0.0,0.0,0.46511627906976744,0.16279069767441862,0.4511627906976744,99.985,0.009999999999990905,130.0,99998700131.0,467.0,58.01,True
1,0.003964059196617353,0.0,0.0,0.0,0.4772727272727273,0.1590909090909091,0.4590909090909091,99.985,0.009999999999990905,140.0,99998600141.0,492.0,58.01,True
1,0.0019128787878804898,-0.37499999999965894,0.0,0.7499999999993179,0.4888888888888889,0.15555555555555556,0.4666666666666667,99.99,0.0,150.0,99998500151.0,789.0,58.01,True
1,0.0036231884057971175,0.0,0.0,0.0,0.5,0.15217391304347827,0.4739130434782609,99.99,0.0,160.0,99998400161.0,906.0,58.01,True
1,0.0034690101757631764,0.0,0.0,0.0,0.5106382978723404,0.14893617021276595,0.48085106382978726,99.99,0.0,170.0,99998300171.0,903.0,123.01,True
0,-0.001883865248226979,0.0,0.0,0.0,0.5,0.14583333333333334,0.4770833333333333,99.99,0.0,170.0,99998300171.0,888.0,123.01,True
1,0.0010450680272129586,-0.4499999999995907,0.0,-0.8999999999991815,0.5102040816326531,0.14285714285714285,0.48367346938775513,99.985,0.009999999999990905,180.0,99998200181.0,631.0,123.01,True
0,-0.001836734693877573,0.0,0.0,0.0,0.5,0.14,0.48,99.985,0.009999999999990905,180.0,99998200181.0,367.0,102.01,True
1,0.0031372549019608176,0.0,0.0,0.0,0.5098039215686274,0.13725490196078433,0.4862745098039216,99.985,0.009999999999990905,190.0,99998100191.0,402.0,102.01,True
-1,-0.04918735405101373,-8.51771213750289,-8.0677121375033,0.8999999999991815,0.5,0.15384615384615385,0.47307692307692306,99.99,0.0,180.0,99998200171.0,592.0,102.01,True
1,0.0007091799709678438,-0.475000000000918,0.0,0.950000000001836,0.5094339622641509,0.1509433962264151,0.47924528301886793,99.995,0.010000000000005116,190.0,99998100181.0,577.0,17.01,True
1,0.0029699510831586173,0.0,0.0,0.0,0.5185185185185185,0.14814814814814814,0.48518518518518516,99.995,0.010000000000005116,200.0,99998000181.0,469.0,12.01,True
-1,-0.004783660847754627,0.2890590762403136,1.2390590762407996,-1.900000000000972,0.509090909090909,0.16363636363636364,0.4727272727272728,99.985,0.009999999999990905,190.0,99998100171.0,754.0,77.01,True
0,-0.003917207792205658,-0.474999999999568,0.0,0.949999999999136,0.5,0.16071428571428573,0.46964285714285714,99.99,0.0,190.0,99998100171.0,812.0,77.01,True
-1,-0.0019287647691699035,0.7890590762412089,1.2390590762407996,-0.8999999999991815,0.49122807017543857,0.17543859649122806,0.45789473684210524,99.985,0.009999999999990905,180.0,99998200161.0,848.0,77.01,True
0,-0.0013611615245008868,0.0,0.0,0.0,0.4827586206896552,0.1724137931034483,0.45517241379310347,99.985,0.009999999999990905,180.0,99998200161.0,843.0,77.01,True
1,0.0029222676797194813,0.0,0.0,0.0,0.4915254237288136,0.1694915254237288,0.46101694915254243,99.985,0.009999999999990905,190.0,99998100171.0,828.0,77.01,True
0,-0.003716807909602371,-0.474999999999568,0.0,0.949999999999136,0.48333333333333334,0.16666666666666666,0.45833333333333337,99.99,0.0,190.0,99998100171.0,976.0,77.01,True
1,0.0028005464480874154,0.0,0.0,0.0,0.4918032786885246,0.16393442622950818,0.4639344262295082,99.99,0.0,200.0,99998000181.0,1066.0,77.01,True
1,0.0027102062400846116,0.0,0.0,0.0,0.5,0.16129032258064516,0.4693548387096774,99.99,0.0,210.0,99997900191.0,1028.0,12.01,True
0,-0.003969086021510448,-0.5250000000010147,0.0,1.0500000000020293,0.49206349206349204,0.15873015873015872,0.4666666666666667,99.995,0.010000000000005116,210.0,99997900191.0,841.0,12.01,True
-1,-0.0023980801495301594,0.562050636760631,1.0620506367615974,-1.0000000000019327,0.484375,0.171875,0.45625000000000004,99.99,0.0,200.0,99998000181.0,928.0,12.01,True
1,0.00264423076923076,0.0,0.0,0.0,0.49230769230769234,0.16923076923076924,0.46153846153846156,99.99,0.0,210.0,99997900191.0,934.0,12.01,True
1,0.002564102564102555,0.0,0.0,0.0,0.5,0.16666666666666666,0.4666666666666667,99.99,0.0,220.0,99997800201.0,924.0,12.01,True
1,-0.00038743781095084166,-0.5750000000011113,0.0,1.1500000000022226,0.5074626865671642,0.16417910447761194,0.4716417910447761,99.995,0.010000000000005116,230.0,99997700201.0,899.0,12.01,True
0,-0.001262071992976288,0.0,0.0,0.0,0.5,0.16176470588235295,0.46911764705882353,99.995,0.010000000000005116,230.0,99997700201.0,889.0,12.01,True
1,-0.0006023017902871074,-0.6000000000011596,0.0,-1.2000000000023192,0.5072463768115942,0.15942028985507245,0.4739130434782609,99.99,0.0,240.0,99997600201.0,958.0,72.01,True
-1,-0.054555120276408284,-9.948291136026995,-9.948291136026995,0.0,0.5,0.17142857142857143,0.4642857142857143,99.99,0.0,230.0,99997700181.0,977.0,72.01,True
1,0.0023641851106639966,0.0,0.0,0.0,0.5070422535211268,0.16901408450704225,0.4690140845070423,99.99,0.0,240.0,99997600191.0,975.0,72.01,True
1,-0.0008264866979716401,-0.6250000000012079,0.0,1.2500000000024158,0.5138888888888888,0.16666666666666666,0.4736111111111111,99.995,0.010000000000005116,250.0,99997500191.0,631.0,12.01,True
1,-0.0010144596651416428,-0.6499999999994088,0.0,-1.2999999999988177,0.5205479452054794,0.1643835616438356,0.4780821917808219,99.99000000000001,0.01999999999999602,260.0,99997400191.0,538.0,12.01,True
0,-0.0012032580525730974,0.0,0.0,0.0,0.5135135135135135,0.16216216216216217,0.4756756756756757,99.99000000000001,0.01999999999999602,260.0,99997400191.0,628.0,12.01,True
1,-0.0012128378378347903,-0.6749999999993861,0.0,1.3499999999987722,0.52,0.16,0.48,99.995,0.010000000000005116,270.0,99997300191.0,955.0,112.01,True
-1,-0.01305899830846609,-1.7170628195879587,-1.0670628195867025,-1.3000000000025125,0.5131578947368421,0.17105263157894737,0.4710526315789474,99.99,0.0,260.0,99997400181.0,933.0,272.01,True
1,0.0021360218728639913,0.0,0.0,0.0,0.5194805194805194,0.16883116883116883,0.47532467532467537,99.99,0.0,270.0,99997300191.0,536.0,212.01,True
-1,-0.03446671420102684,-6.0275419744045,-6.0275419744045,0.0,0.5128205128205128,0.1794871794871795,0.4666666666666667,99.99,0.0,260.0,99997400176.0,627.0,212.01,True
-1,-0.009357119154745448,-1.0275419744090044,-1.0275419744090044,0.0,0.5063291139240507,0.189873417721519,0.4582278481012658,99.99,0.0,250.0,99997500166.0,660.0,212.01,True
1,0.0021360759493671,0.0,0.0,0.0,0.5125,0.1875,0.4625,99.99,0.0,260.0,99997400176.0,673.0,212.01,True
-1,-0.009029611819066965,-0.9880211292454959,-0.9880211292454959,0.0,0.5061728395061729,0.19753086419753085,0.45432098765432105,99.99,0.0,250.0,99997500166.0,807.0,212.01,True
-1,-0.008929867766070437,-0.9880211292454035,-0.9880211292454035,0.0,0.5,0.2073170731707317,0.4463414634146342,99.99,0.0,240.0,99997600156.0,787.0,212.01,True
1,0.0021304731119600184,0.0,0.0,0.0,0.5060240963855421,0.20481927710843373,0.45060240963855425,99.99,0.0,250.0,99997500166.0,749.0,212.01,True
1,0.0020797475616752825,0.0,0.0,0.0,0.5119047619047619,0.20238095238095238,0.4547619047619048,99.99,0.0,260.0,99997400176.0,819.0,212.01,True
1,0.0020308123249299648,0.0,0.0,0.0,0.5176470588235295,0.2,0.45882352941176474,99.99,0.0,270.0,99997300186.0,777.0,212.01,True
1,0.001983584131326932,0.0,0.0,0.0,0.5232558139534884,0.19767441860465115,0.4627906976744186,99.99,0.0,280.0,99997200196.0,757.0,212.01,True
0,-0.0009355787222667389,0.0,0.0,0.0,0.5172413793103449,0.19540229885057472,0.4609195402298851,99.99,0.0,280.0,99997200196.0,937.0,241.01,True
1,0.001926593521421105,0.0,0.0,0.0,0.5227272727272727,0.19318181818181818,0.46477272727272734,99.99,0.0,290.0,99997100206.0,992.0,316.01,True
1,0.001883299284984652,0.0,0.0,0.0,0.5280898876404494,0.19101123595505617,0.46853932584269664,99.99,0.0,300.0,99997000216.0,1024.0,316.01,True
1,-0.0020335518102336915,-0.7749999999992951,0.0,-1.5499999999985903,0.5333333333333333,0.18888888888888888,0.4722222222222222,99.985,0.009999999999990905,310.0,99996900226.0,480.0,116.01,True
1,-0.002199023199019568,-0.7999999999992724,0.0,1.5999999999985448,0.5384615384615384,0.18681318681318682,0.4758241758241758,99.99,0.0,320.0,99996800236.0,467.0,116.01,True
1,0.0017618251313903932,0.0,0.0,0.0,0.5434782608695652,0.18478260869565216,0.4793478260869566,99.99,0.0,330.0,99996700246.0,478.0,116.01,True
0,-0.0009642356241234551,0.0,0.0,0.0,0.5376344086021505,0.1827956989247312,0.4774193548387097,99.99,0.0,330.0,99996700246.0,453.0,116.01,True
1,0.0017158544955387933,0.0,0.0,0.0,0.5425531914893617,0.18085106382978725,0.48085106382978726,99.99,0.0,340.0,99996600256.0,501.0,116.01,True
1,0.0016797312430011369,0.0,0.0,0.0,0.5473684210526316,0.17894736842105263,0.48421052631578954,99.99,0.0,350.0,99996500266.0,553.0,116.01,True
-1,-0.0069510975057860925,-0.6775002029115953,-0.6775002029115953,0.0,0.5416666666666666,0.1875,0.4770833333333333,99.99,0.0,340.0,99996600256.0,553.0,116.01,True
1,-0.0027104810996648188,-0.8750000000016911,0.0,1.7500000000033822,0.5463917525773195,0.18556701030927836,0.4804123711340206,99.995,0.010000000000005116,350.0,99996500256.0,577.0,12.01,True
1,0.0016305491268672756,0.0,0.0,0.0,0.5510204081632653,0.1836734693877551,0.48367346938775513,99.995,0.010000000000005116,360.0,99996400256.0,599.0,12.01,True
1,0.0015976087404658834,0.0,0.0,0.0,0.5555555555555556,0.18181818181818182,0.4868686868686869,99.995,0.010000000000005116,370.0,99996300256.0,606.0,12.01,True
1,0.0015656565656566035,0.0,0.0,0.0,0.56,0.18,0.4900000000000001,99.995,0.010000000000005116,380.0,99996200256.0,665.0,12.01,True
0,-0.0056905940594151215,-0.950000000001836,0.0,-1.900000000003672,0.5544554455445545,0.1782178217821782,0.4881188118811882,99.99,0.0,380.0,99996200256.0,660.0,280.01,True
1,0.0015288293535096974,-2.7711166694643907e-12,0.0,5.5422333389287814e-12,0.5588235294117647,0.17647058823529413,0.4911764705882353,99.99000000000001,0.01999999999999602,390.0,99996100256.0,573.0,12.01,True
1,0.0014991433466590154,0.0,0.0,0.0,0.5631067961165048,0.17475728155339806,0.49417475728155336,99.99000000000001,0.01999999999999602,400.0,99996000256.0,650.0,12.01,True
-1,-0.06859175450314012,-13.050875172472693,-12.075875172470809,-1.9500000000037687,0.5576923076923077,0.18269230769230768,0.48750000000000004,99.985,0.009999999999990905,390.0,99996100236.0,722.0,493.01,True
1,0.0014880952380952328,0.0,0.0,0.0,0.5619047619047619,0.18095238095238095,0.4904761904761905,99.985,0.009999999999990905,400.0,99996000246.0,777.0,493.01,True
1,0.0014600179694519433,0.0,0.0,0.0,0.5660377358490566,0.1792452830188679,0.4933962264150944,99.985,0.009999999999990905,410.0,99995900256.0,747.0,493.01,True
0,-0.006028720684178046,-1.0249999999990678,0.0,2.0499999999981355,0.5607476635514018,0.17757009345794392,0.491588785046729,99.99,0.0,410.0,99995900256.0,1185.0,493.01,True
1,0.001427829698857741,0.0,0.0,0.0,0.5648148148148148,0.17592592592592593,0.49444444444444446,99.99,0.0,420.0,99995800266.0,1062.0,385.01,True
-1,-0.01794851684677918,-2.952598374452677,-1.927598374450696,2.050000000003962,0.5596330275229358,0.1834862385321101,0.48807339449541287,99.995,-0.010000000000005116,410.0,99995900256.0,848.0,246.01,True
1,-0.009082151793166382,-2.1000000000010743,0.0,-4.200000000002149,0.5636363636363636,0.18181818181818182,0.49090909090909085,99.985,0.009999999999990905,420.0,99995800256.0,485.0,246.01,True
1,0.0013923013923014538,0.0,0.0,0.0,0.5675675675675675,0.18018018018018017,0.49369369369369376,99.985,0.009999999999990905,430.0,99995700266.0,465.0,246.01,True
0,-0.00623970398969912,-1.0749999999990223,0.0,2.1499999999980446,0.5625,0.17857142857142858,0.49196428571428574,99.99,0.0,430.0,99995700266.0,764.0,246.01,True
1,-0.004137010113790663,-1.100000000002126,0.0,2.200000000004252,0.5663716814159292,0.17699115044247787,0.4946902654867257,99.995,0.010000000000005116,440.0,99995600266.0,812.0,32.010000000000005,True
1,0.0013390777829529465,0.0,0.0,0.0,0.5701754385964912,0.17543859649122806,0.49736842105263157,99.995,0.010000000000005116,450.0,99995500266.0,805.0,37.01,True
1,0.0013157894736842146,0.0,0.0,0.0,0.5739130434782609,0.17391304347826086,0.5,99.995,0.010000000000005116,460.0,99995400266.0,698.0,37.01,True
1,-0.004581896551735476,-1.175000000002271,0.0,-2.350000000004542,0.5775862068965517,0.1724137931034483,0.5025862068965518,99.99,0.0,470.0,99995300266.0,968.0,474.01,True
1,0.0012709991158266765,0.0,0.0,0.0,0.5811965811965812,0.17094017094017094,0.5051282051282051,99.99,0.0,480.0,99995200276.0,981.0,474.01,True
0,-0.0008691873098652381,0.0,0.0,0.0,0.576271186440678,0.1694915254237288,0.5033898305084746,99.99,0.0,480.0,99995200276.0,732.0,356.01,True
1,-0.01100373878365536,-2.4500000000012534,0.0,4.900000000002507,0.5798319327731093,0.16806722689075632,0.5058823529411764,100.0,0.0,490.0,99995100286.0,1144.0,37.01,True
1,0.0012254901960784825,0.0,0.0,0.0,0.5833333333333334,0.16666666666666666,0.5083333333333334,100.0,0.0,500.0,99995000286.0,1134.0,37.01,True
1,0.001205234159779578,0.0,0.0,0.0,0.5867768595041323,0.1652892561983471,0.5107438016528926,100.0,0.0,510.0,99994900286.0,1190.0,113.01,True
1,0.001185476222734072,0.0,0.0,0.0,0.5901639344262295,0.16393442622950818,0.5131147540983607,100.0,0.0,520.0,99994800286.0,1138.0,227.01,True
1,0.0011662001865920257,0.0,0.0,0.0,0.5934959349593496,0.16260162601626016,0.5154471544715448,100.0,0.0,530.0,99994700286.0,1142.0,227.01,True
0,-0.0008687385260949254,0.0,0.0,0.0,0.5887096774193549,0.16129032258064516,0.5137096774193549,100.0,0.0,530.0,99994700286.0,1232.0,227.01,True
1,0.0011451612903225494,0.0,0.0,0.0,0.592,0.16,0.516,100.0,0.0,540.0,99994600286.0,1276.0,227.01,True
1,0.001126984126984143,0.0,0.0,0.0,0.5952380952380952,0.15873015873015872,0.5182539682539683,100.0,0.0,550.0,99994500286.0,1371.0,227.01,True
1,-0.0058907636545367905,-1.3999999999987267,0.0,-2.7999999999974534,0.5984251968503937,0.15748031496062992,0.520472440944882,99.995,0.010000000000005116,560.0,99994400286.0,1029.0,227.01,True
1,0.001091904527559029,0.0,0.0,0.0,0.6015625,0.15625,0.52265625,99.995,0.010000000000005116,570.0,99994300286.0,1126.0,227.01,True
1,0.001074975775193776,0.0,0.0,0.0,0.6046511627906976,0.15503875968992248,0.5248062015503876,99.995,0.010000000000005116,580.0,99994200286.0,973.0,227.01,True
1,0.001058437686344671,0.0,0.0,0.0,0.6076923076923076,0.15384615384615385,0.5269230769230769,99.995,0.010000000000005116,590.0,99994100286.0,654.0,202.01,True
1,-0.013957721667631706,-2.9999999999972715,0.0,5.999999999994543,0.6106870229007634,0.15267175572519084,0.5290076335877862,100.005,0.010000000000005116,600.0,99994000276.0,759.0,12.01,True
-1,0.02648597966919769,5.849474444133307,5.849474444133307,0.0,0.6060606060606061,0.1590909090909091,0.5234848484848486,100.005,0.010000000000005116,590.0,99994100276.0,774.0,12.01,True
1,0.0010395306447937847,0.0,0.0,0.0,0.6090225563909775,0.15789473684210525,0.5255639097744361,100.005,0.010000000000005116,600.0,99994000266.0,844.0,12.01,True
1,0.0010240152620356602,0.0,0.0,0.0,0.6119402985074627,0.15671641791044777,0.5276119402985074,100.005,0.010000000000005116,610.0,99993900256.0,814.0,12.01,True
1,0.001008844665561115,0.0,0.0,0.0,0.6148148148148148,0.15555555555555556,0.5296296296296297,100.005,0.010000000000005116,620.0,99993800246.0,619.0,12.01,True
1,-0.0068809912853959095,-1.5749999999985675,0.0,-3.149999999997135,0.6176470588235294,0.15441176470588236,0.5316176470588235,100.0,0.0,630.0,99993700246.0,678.0,216.01,True
1,-0.0070205023615212865,-1.5999999999985448,0.0,-3.1999999999970896,0.6204379562043796,0.15328467153284672,0.5335766423357664,99.995,0.010000000000005116,640.0,99993600246.0,731.0,216.01,True
1,-0.015284697979462636,-3.249999999997044,0.0,6.499999999994088,0.6231884057971014,0.15217391304347827,0.5355072463768116,100.005,0.010000000000005116,650.0,99993500243.0,774.0,12.01,True
1,0.0009514127828172403,0.0,0.0,0.0,0.6258992805755396,0.1510791366906475,0.537410071942446,100.005,0.010000000000005116,660.0,99993400233.0,896.0,12.01,True
1,0.0009378211716341012,0.0,0.0,0.0,0.6285714285714286,0.15,0.5392857142857143,100.005,0.010000000000005116,670.0,99993300223.0,790.0,12.01,True
1,0.0009245187436677238,0.0,0.0,0.0,0.6312056737588653,0.14893617021276595,0.5411347517730497,100.005,0.010000000000005116,680.0,99993200213.0,775.0,12.01,True
0,-0.0008490660273698936,0.0,0.0,0.0,0.6267605633802817,0.14788732394366197,0.5394366197183099,100.005,0.010000000000005116,680.0,99993200213.0,811.0,12.01,True
1,0.0009110607702156881,0.0,0.0,0.0,0.6293706293706294,0.14685314685314685,0.5412587412587413,100.005,0.010000000000005116,690.0,99993100203.0,891.0,12.01,True
-1,0.017144952477182895,3.943753510199599,3.943753510199599,0.0,0.625,0.1527777777777778,0.5361111111111111,100.005,0.010000000000005116,680.0,99993200203.0,951.0,12.01,True
1,0.0009099616858238013,0.0,0.0,0.0,0.6275862068965518,0.15172413793103448,0.5379310344827587,100.005,0.010000000000005116,690.0,99993100193.0,713.0,12.01,True
1,0.0008974964572507904,0.0,0.0,0.0,0.6301369863013698,0.1506849315068493,0.5397260273972603,100.005,0.010000000000005116,700.0,99993000183.0,703.0,12.01,True
0,-0.0008153946510110477,0.0,0.0,0.0,0.6258503401360545,0.14965986394557823,0.5380952380952382,100.005,0.010000000000005116,700.0,99993000183.0,853.0,12.01,True
1,0.0008848133848133322,0.0,0.0,0.0,0.6283783783783784,0.14864864864864866,0.5398648648648648,100.005,0.010000000000005116,710.0,99992900173.0,933.0,12.01,True
-1,0.0055401361304392455,1.6045808266682897,3.354580826666698,-3.4999999999968168,0.6241610738255033,0.15436241610738255,0.5348993288590604,100.0,0.0,700.0,99993000173.0,1003.0,434.01,True
1,0.0008836689038031476,0.0,0.0,0.0,0.6266666666666667,0.15333333333333332,0.5366666666666667,100.0,0.0,710.0,99992900173.0,1183.0,434.01,True
0,-0.0007836644591611708,0.0,0.0,0.0,0.6225165562913907,0.152317880794702,0.5350993377483444,100.0,0.0,710.0,99992900173.0,1273.0,434.01,True
1,-0.008128616242585063,-1.799999999998363,0.0,3.599999999996726,0.625,0.1513157894736842,0.5368421052631579,100.005,0.010000000000005116,720.0,99992800173.0,1006.0,12.01,True
1,0.0008599931200550248,0.0,0.0,0.0,0.6274509803921569,0.1503267973856209,0.538562091503268,100.005,0.010000000000005116,730.0,99992700163.0,996.0,12.01,True
1,-0.017651175621746985,-3.699999999996635,0.0,-7.39999999999327,0.6298701298701299,0.14935064935064934,0.5402597402597403,99.995,0.010000000000005116,740.0,99992600153.0,836.0,309.01,True
0,-0.0007750314201927511,0.0,0.0,0.0,0.6258064516129033,0.14838709677419354,0.5387096774193548,99.995,0.010000000000005116,740.0,99992600153.0,969.0,309.01,True
1,-0.00853753101736121,-1.8749999999982947,0.0,3.7499999999965894,0.6282051282051282,0.14743589743589744,0.5403846153846154,100.0,0.0,750.0,99992500153.0,1210.0,309.01,True
1,-0.008673199412044265,-1.899999999998272,0.0,-3.799999999996544,0.6305732484076433,0.1464968152866242,0.5420382165605095,99.995,0.010000000000005116,760.0,99992400153.0,971.0,209.01,True
1,0.0008163347577199165,0.0,0.0,0.0,0.6329113924050633,0.14556962025316456,0.5436708860759494,99.995,0.010000000000005116,770.0,99992300153.0,1153.0,209.01,True
1,0.0008060663959875702,0.0,0.0,0.0,0.6352201257861635,0.14465408805031446,0.5452830188679245,99.995,0.010000000000005116,780.0,99992200153.0,725.0,12.01,True
1,0.0007959905660377409,0.0,0.0,0.0,0.6375,0.14375,0.546875,99.995,0.010000000000005116,790.0,99992100153.0,653.0,12.01,True
