,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_4,bid_3,bid_2,bid_1,ask_1,ask_2,ask_3,ask_4,ask_5
36,3.3826790692983866,4.999999873689376e-06,-0.47102200984954834,-0.49232637882232666,77.96878443699731,0.0,0.25183246073298426,99.985,24800.0,0.3481675392670157,382.0,9996890873.0,0.01,0.0,0.0,30.0,109.0,30.0,105.0,62.0,41.0,5.0,0.0
37,0.1260579760586233,9.050973312696442e-05,-0.5444327592849731,-0.4204389452934265,15.34902464084999,123.99999999988722,0.12489626556016598,99.98,18400.0,0.475103734439834,482.0,9996730905.0,0.0,0.0,0.0,30.0,109.0,85.0,16.0,134.0,62.0,41.0,5.0
38,-0.5322755323360496,2.334797136427369e-05,-0.6363817453384399,-0.3716418147087097,1.7868519695830116,123.99999999988722,0.22096774193548385,99.98,20400.0,0.3790322580645161,620.0,9996600954.0,0.0,0.0,0.0,30.0,198.0,55.0,29.0,200.0,62.0,41.0,5.0
39,0.7840811767712996,9.999999747378752e-05,-0.4996650218963623,1.0,19.997125565678004,0.0,0.23157894736842105,99.985,27500.0,0.3684210526315789,722.0,9996090976.0,0.01,0.0,0.0,30.0,198.0,106.0,180.0,162.0,41.0,5.0,0.0
40,0.21679527920737823,4.999999873689376e-06,0.6280419826507568,-0.559577226638794,7.7702321721489795,0.0,0.2657303370786517,99.985,29300.0,0.3342696629213483,712.0,9996140981.0,0.01,0.0,0.0,30.0,221.0,78.0,175.0,162.0,41.0,5.0,0.0
41,0.5829680408444513,8.181437442544848e-05,-1.0,-0.8325456976890564,23.140868406847005,84.9999999999227,0.22824207492795384,99.985,16900.0,0.37175792507204614,694.0,9996660929.0,0.01,0.0,0.0,30.0,221.0,79.0,156.0,162.0,41.0,5.0,0.0
42,-0.5383439302066462,4.999999873689376e-06,-0.697723925113678,-0.5078408718109131,-1.013115323524005,84.9999999999227,0.2970074812967581,99.985,18400.0,0.3029925187032419,802.0,9996660929.0,0.01,0.0,0.0,30.0,221.0,133.0,136.0,236.0,41.0,5.0,0.0
43,0.16701985810967154,4.453449946595356e-05,-0.847555935382843,0.17625892162322998,7.235682593234003,0.0,0.31717171717171716,99.985,27300.0,0.2828282828282828,792.0,9996310964.0,0.01,0.0,0.0,30.0,275.0,79.0,126.0,236.0,41.0,5.0,0.0
44,1.740205215426352,4.9078953452408314e-05,0.23515820503234863,-0.2715644836425781,41.991640446167,0.0,0.29883720930232555,99.985,22000.0,0.30116279069767443,860.0,9996401004.0,0.01,0.0,0.0,30.0,275.0,118.0,155.0,236.0,41.0,5.0,0.0
45,0.01948530504938334,4.999999873689376e-06,0.8152722120285034,-0.10283613204956055,3.6486930533849886,0.0,0.2894117647058823,99.985,21500.0,0.31058823529411766,850.0,9996401014.0,0.01,0.0,0.0,30.0,280.0,108.0,145.0,241.0,41.0,5.0,0.0
46,1.4139527171376365,4.484954115469009e-05,1.0,0.3678145408630371,34.29771470182402,0.0,0.2588888888888889,99.985,16800.0,0.3411111111111111,900.0,9996421057.0,0.01,0.0,0.0,30.0,280.0,143.0,115.0,286.0,41.0,5.0,0.0
