,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_4,bid_3,bid_2,bid_1,ask_1,ask_2,ask_3,ask_4,ask_5
0,-0.18161764705882355,6.849660712759942e-05,0.08636796474456787,-0.7077727317810059,0.0,0.0,0.3632352941176471,99.995,-500.0,0.9632352941176471,136.0,9999270068.0,0.01,0.0,0.0,0.0,0.0,68.0,63.0,5.0,0.0,0.0,0.0
1,0.0343984962407167,9.999999747378752e-05,-1.0,-1.0,5.00000000000256,0.0,0.381203007518797,99.985,-500.0,0.981203007518797,266.0,9998020303.0,0.01,0.0,0.0,0.0,100.0,33.0,65.0,63.0,5.0,0.0,0.0
2,-0.46849038461539083,9.999999747378752e-05,-0.26130759716033936,-0.8195466995239258,-5.875000000000343,2.4999999999977263,0.3879807692307693,99.98,1500.0,0.9879807692307693,416.0,9997570547.24,0.0,0.0,0.0,0.0,100.0,98.0,150.0,63.0,5.0,0.0,0.0
3,-1.4119120572938813,7.758695574011654e-06,-0.5933994054794312,-0.6473709344863892,-28.890845070392817,2.4999999999977263,0.20339805825242718,99.98,-6100.0,0.8033980582524272,412.0,9997430585.44,0.0,0.0,0.0,0.0,108.0,88.0,72.0,139.0,5.0,0.0,0.0
4,0.0017808458947274168,1.0963320164592005e-05,1.0,1.0,0.5087101556853,0.0,0.04222222222222216,99.99,-14300.0,0.5577777777777778,450.0,9996600712.44,0.02,0.0,0.0,0.0,108.0,112.0,225.0,5.0,0.0,0.0,0.0
5,0.328346014128586,9.999999747378752e-05,0.8325021266937256,-0.5525838136672974,7.641923437091702,0.0,0.031081081081081097,99.99,-13300.0,0.5689189189189189,740.0,9995901047.7,0.02,0.0,0.0,160.0,108.0,92.0,375.0,5.0,0.0,0.0,0.0
6,0.21025189106748254,9.500595479039475e-05,0.5291563272476196,-1.0,4.7982665368948005,0.0,0.01134020618556697,99.985,-15300.0,0.588659793814433,970.0,9994851522.3,0.01,0.0,95.0,200.0,108.0,82.0,65.0,415.0,5.0,0.0,0.0
7,0.1660856836017309,3.254674084018916e-05,0.8728176355361938,-1.0,4.506287362403398,0.0,0.07339449541284404,99.985,-19600.0,0.5266055045871559,1090.0,9994191676.3,0.01,0.0,95.0,200.0,141.0,114.0,120.0,415.0,5.0,0.0,0.0
8,0.3060374998937898,9.999999747378752e-05,-0.4786757230758667,-1.0,7.61001207493446,0.0,0.07282608695652171,99.98,-25100.0,0.5271739130434783,1288.0,9992842061.5,0.0,0.0,95.0,200.0,320.0,29.0,25.0,199.0,415.0,5.0,0.0
9,2.880770335163573,8.88515351107344e-05,0.05590212345123291,-0.45070528984069824,64.69968050402454,0.0,0.061430575035063106,99.975,-20200.0,0.5385694249649369,1426.0,9993132141.88,0.01,0.0,0.0,95.0,200.0,418.0,94.0,199.0,415.0,5.0,0.0
