,BA_spead,last_traded_price,Smart_price,Liquidity_imb,market_cost,remained_shares,remained_time,reward,order_type,is_buy,premium,obj_price,base_price,executed,done
850,0.009999999999990905,0.17497,0.17496466666666668,-0.027,0.002139639999999872,4.0,5.0,0.0,Type.LIMIT_BUY,True,0.05000000074505806,174.87999999925495,174.93,0,False
851,0.010000000000019327,0.17493,0.1749240909090909,-0.015,0.0021391599999999473,4.0,4.0,0.0,Type.LIMIT_BUY,True,0.07000000029802322,174.85999999970198,174.93,0,False
852,0.010000000000019327,0.1749,0.17489945945945945,-0.09,0.002158800000000059,4.0,3.0,0.0,Type.LIMIT_BUY,True,0.05000000074505806,174.85999999925494,174.91,0,False
853,0.020000000000010232,0.1749,0.17490877551020406,-0.076,0.002188920000000032,4.0,2.0,12.7999997317791,Type.LIMIT_BUY,True,0.029999999329447746,174.90000000067056,174.93,4,True
854,0.020000000000010232,0.17492,0.1749108053691275,0.124,0.002523649999999833,5.0,5.0,0.0,Type.LIMIT_SELL,False,0.07000000029802322,174.96800000029802,174.898,0,False
855,0.009999999999990905,0.1749,0.17490857142857144,0.146,0.002573499999999882,5.0,4.0,0.0,Type.LIMIT_SELL,False,0.029999999329447746,174.92999999932945,174.9,0,False
856,0.020000000000010232,0.1749,0.17490588235294116,0.18,0.00252334999999988,5.0,3.0,0.0,Type.LIMIT_SELL,False,0.07999999821186066,174.94999999821187,174.87,0,False
857,0.020000000000010232,0.1749,0.17489603773584905,0.256,0.00252334999999988,5.0,2.0,10.999999776482582,Type.LIMIT_SELL,False,0.019999999552965164,174.87999999955298,174.86,5,True
858,0.009999999999990905,0.17486000000000002,0.17486795454545456,0.007,0.0026730499999997903,5.0,5.0,0.0,Type.LIMIT_BUY,True,0.05000000074505806,174.80999999925496,174.86,0,False
859,0.009999999999990905,0.17484,0.1748316129032258,-0.045,0.0026725999999997895,5.0,4.0,0.0,Type.LIMIT_BUY,True,0.03999999910593033,174.79000000089408,174.83,0,False
860,0.009999999999990905,0.17488,0.17488023255813953,-0.043,0.0026733499999998856,5.0,3.0,0.0,Type.LIMIT_BUY,True,0.029999999329447746,174.88000000067055,174.91,0,False
861,0.009999999999990905,0.17495,0.1749481818181818,0.004,0.0027042499999999554,5.0,2.0,0.0,Type.LIMIT_BUY,True,0.009999999776482582,174.9500000002235,174.95999999999998,0,False
