,timestep,Type,Status,Symbol,Size,Executed_size,Price,Executed Price,ID
36,2023-10-19 12:20:58.601189,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.22,100.25843333333334,5240eb53-855a-4167-87b9-749c6c90c0e4
37,2023-10-19 12:20:59.602921,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.2,100.24243333333334,c91c134c-5561-4abd-b8c1-7fb95bdc1eca
38,2023-10-19 12:21:00.604538,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.23,100.24196666666667,0feff70c-7419-4e4f-87f5-ac64aaec2a7b
39,2023-10-19 12:21:01.605236,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.08,100.23000000000002,676142b4-efc5-4e90-b00e-c412d2a8cd43
40,2023-10-19 12:27:42.707440,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.28,100.281,46b4191e-fd2f-49bb-98c6-4250d30764e5
41,2023-10-19 12:27:43.709267,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,100.18999999999998,fbad1d84-76e5-4bc1-866d-0173356c3368
42,2023-10-19 12:27:44.710820,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.98,100.1656,63e456b8-ae7f-4693-8350-033204830f7f
43,2023-10-19 12:27:45.712601,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.05,100.14196666666666,a831426b-dd73-4b7b-b314-60214d2d957c
44,2023-10-19 12:27:46.714283,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.78,100.09313333333334,1c9e38c0-f8b0-4d5a-91df-83bd19862f73
45,2023-10-19 12:34:27.776102,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.16,100.22999999999999,a6f4e5f9-9067-4d14-b11f-cbe1f3412e11
46,2023-10-19 12:34:28.777759,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.16,100.22143333333334,bc836fdc-3a91-4d6c-9d98-8c3a8e77f627
